#{"t_start": 1619390084.3953412, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1302.671109,1000,20.288306
-1285.016609,1000,48.582316
-1261.874644,1000,76.671961
-1042.995757,1000,104.667973
-1124.849257,1000,132.572891
-637.197874,1000,160.746987
-386.866296,1000,188.654008
-11.863952,1000,216.309914
117.591149,1000,243.847721
281.495422,1000,271.403588
326.074379,1000,299.079504
458.688762,1000,326.791772
494.085569,1000,354.446966
635.927955,1000,382.235706
747.684737,1000,409.725676
770.861128,1000,437.281067
1010.128893,1000,464.739806
967.729856,1000,492.178886
1229.736724,1000,519.65402
1106.361619,1000,547.19927
1094.124621,1000,574.726872
1331.592913,1000,594.013207
1340.855837,1000,621.56191
1424.724576,1000,649.137978
1647.894354,1000,676.537576
1619.993102,1000,704.050667
1690.90019,1000,731.590405
1750.019826,1000,759.125741
1795.576967,1000,786.599755
1839.416968,1000,813.860788
1861.063823,1000,841.378407
1866.681585,1000,868.904737
1865.634822,1000,896.361256
1852.271024,1000,923.82705
1982.266543,1000,951.230286
2056.424729,1000,978.707648
2038.225828,1000,1006.112217
2124.825704,1000,1033.412665
1681.60525,1000,1060.816043
2145.331071,1000,1088.232372
2172.323782,1000,1115.641407
2248.874725,1000,1143.064258
2226.36109,1000,1162.1732
2258.252741,1000,1189.611408
2297.985046,1000,1217.061956
2340.638946,1000,1244.563974
2311.55135,1000,1272.043439
2274.946327,1000,1299.456706
2324.948326,1000,1326.889785
2317.229788,1000,1354.256879
2367.126802,1000,1381.692222
2338.317073,1000,1409.059751
2301.052473,1000,1436.526945
2301.629552,1000,1463.996031
2368.950264,1000,1491.507366
2434.961465,1000,1518.901189
2481.819349,1000,1546.296613
2495.775271,1000,1573.677567
2340.797454,1000,1601.060355
2478.715223,1000,1628.51278
2459.440162,1000,1655.931906
2510.268909,1000,1683.304553
2498.566249,1000,1710.588586
2511.044472,1000,1729.587907
2529.571975,1000,1757.011058
2431.257796,1000,1784.366286
2445.88236,1000,1811.80823
2396.698914,1000,1839.207343
2544.950083,1000,1866.579396
2535.849544,1000,1894.011474
2583.549114,1000,1921.363051
2486.935316,1000,1949.014288
2535.19675,1000,1976.597216
2677.738803,1000,2003.947532
2581.868637,1000,2031.207574
2626.912462,1000,2058.568731
2511.107009,1000,2085.920048
2593.898087,1000,2113.31597
2555.202005,1000,2140.768724
2631.879679,1000,2168.212299
2651.982178,1000,2195.427119
2491.00594,1000,2222.689817
2614.113916,1000,2250.088215
2669.735871,1000,2277.393598
2588.750397,1000,2304.713488
2652.316059,1000,2323.818352
2649.547247,1000,2351.17379
2718.096036,1000,2378.436582
2709.730275,1000,2405.775803
2704.943901,1000,2433.116091
2590.61372,1000,2460.505231
2665.959636,1000,2487.878137
2620.823557,1000,2515.296183
2691.150023,1000,2542.738282
2660.369693,1000,2569.985612
2618.952996,1000,2597.369086
2576.613311,1000,2624.717159
2629.586212,1000,2652.055104
2661.954036,1000,2679.493177
2700.921715,1000,2706.857944
2623.018763,1000,2734.176426
2603.096927,1000,2761.467266
2604.321586,1000,2788.786315
2711.853025,1000,2816.217368
2765.532261,1000,2843.537768
2774.691076,1000,2870.899447
2746.83561,1000,2889.840608
2710.466629,1000,2917.154095
2728.633373,1000,2944.355126
2774.573439,1000,2971.630666
2796.697593,1000,2998.967742
2650.614442,1000,3026.388925
2724.362365,1000,3053.807113
2738.275057,1000,3081.055277
2728.90967,1000,3108.294154
2700.081282,1000,3135.513206
2605.680335,1000,3162.90621
2720.876803,1000,3190.253986
2690.730596,1000,3217.547224
2651.276809,1000,3244.805779
2692.56215,1000,3272.176012
2799.290206,1000,3299.473038
2657.335795,1000,3326.81018
2705.558369,1000,3354.138104
2767.252247,1000,3381.513847
