#{"t_start": 1619390084.406673, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1292.312084,1000,20.287826
-1254.392081,1000,48.578977
-1243.229586,1000,76.668783
-1204.772075,1000,104.664696
-657.251354,1000,132.569326
-878.032312,1000,160.743573
-531.251338,1000,188.65057
-287.029294,1000,216.308124
188.643346,1000,243.844037
136.813125,1000,271.399764
395.681285,1000,299.075841
461.793579,1000,326.788264
496.190862,1000,354.446213
749.137292,1000,382.231909
727.429984,1000,409.722385
846.413173,1000,437.277494
979.588661,1000,464.73613
1033.800318,1000,492.175087
1087.411726,1000,519.650399
1344.682014,1000,547.195535
1394.718161,1000,574.722982
1400.875862,1000,594.009316
1479.051711,1000,621.558197
1500.004828,1000,649.134285
1626.700534,1000,676.533795
1413.623883,1000,704.046872
1669.469284,1000,731.586664
1739.606142,1000,759.121894
1638.478917,1000,786.595815
1869.077229,1000,813.857113
1936.660527,1000,841.37459
1794.838466,1000,868.901074
1748.868388,1000,896.357372
1941.557198,1000,923.823165
1996.614839,1000,951.226608
1921.483546,1000,978.703844
1645.501319,1000,1006.108294
2150.945301,1000,1033.408791
2100.299017,1000,1060.812333
2271.473827,1000,1088.228698
2251.908044,1000,1115.637525
2172.593944,1000,1143.060587
2088.674414,1000,1162.169516
2117.446441,1000,1189.608754
2316.778328,1000,1217.05827
2264.338103,1000,1244.560099
2333.049455,1000,1272.039598
2247.441258,1000,1299.452774
2314.391522,1000,1326.885805
2339.190257,1000,1354.253212
2284.131166,1000,1381.688428
2331.697235,1000,1409.056023
2338.907149,1000,1436.523082
2270.962344,1000,1463.992221
2452.470716,1000,1491.503538
2366.783617,1000,1518.897307
2309.551829,1000,1546.292855
2442.934234,1000,1573.673546
2385.224049,1000,1601.056719
2375.678372,1000,1628.509595
2455.054606,1000,1655.927983
2577.586147,1000,1683.30063
2458.501311,1000,1710.584689
2520.62499,1000,1729.584016
2480.796107,1000,1757.007125
2544.205209,1000,1784.362427
2412.865623,1000,1811.80438
2567.548953,1000,1839.203518
2502.702484,1000,1866.575491
2617.030677,1000,1894.007452
2585.071146,1000,1921.359127
2547.770108,1000,1949.010458
2550.904302,1000,1976.593766
2540.837329,1000,2003.943992
2492.485997,1000,2031.203688
2576.426925,1000,2058.564876
2591.548827,1000,2085.916424
2558.254133,1000,2113.312104
2613.15671,1000,2140.764801
2578.074558,1000,2168.20833
2664.306801,1000,2195.423202
2568.01443,1000,2222.685906
2623.024931,1000,2250.084533
2547.298805,1000,2277.389694
2648.099468,1000,2304.709552
2681.449668,1000,2323.814493
2601.467541,1000,2351.170044
2607.526662,1000,2378.432737
2613.169497,1000,2405.771952
2709.616191,1000,2433.112142
2726.293766,1000,2460.501371
2573.622478,1000,2487.874214
2640.46524,1000,2515.292261
2728.851033,1000,2542.734427
2672.863245,1000,2569.981787
2698.092128,1000,2597.365128
2747.875154,1000,2624.713283
2657.622961,1000,2652.051197
2677.068065,1000,2679.489449
2818.700443,1000,2706.854009
2621.325982,1000,2734.172559
2726.389518,1000,2761.463448
2658.596794,1000,2788.782468
2695.916102,1000,2816.213823
2680.384185,1000,2843.533922
2774.612649,1000,2870.895627
2661.507738,1000,2889.836669
2721.39899,1000,2917.150191
2742.339385,1000,2944.351233
2680.174691,1000,2971.626866
2641.658895,1000,2998.963809
2734.688717,1000,3026.386307
2635.022808,1000,3053.803272
2695.20994,1000,3081.051446
2654.491357,1000,3108.29037
2743.528505,1000,3135.509331
2679.79724,1000,3162.902278
2755.45367,1000,3190.250094
2738.453119,1000,3217.54332
2727.089818,1000,3244.801821
2724.212479,1000,3272.172126
2688.011109,1000,3299.469215
2583.327751,1000,3326.806386
2657.709088,1000,3354.136406
2635.182117,1000,3381.51
