#{"t_start": 1619390084.39697, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1315.650943,1000,20.28783
-1257.954612,1000,48.581826
-1145.982289,1000,76.671482
-855.085774,1000,104.667444
-943.616246,1000,132.572388
-868.815333,1000,160.7465
-231.265343,1000,188.653454
-242.153281,1000,216.309752
61.023809,1000,243.847228
313.691383,1000,271.40304
369.50404,1000,299.07896
501.133895,1000,326.791249
589.591655,1000,354.446629
623.585948,1000,382.235176
818.181883,1000,409.72518
878.045467,1000,437.280541
866.53752,1000,464.739267
1072.417849,1000,492.17837
1094.904342,1000,519.653508
1207.673765,1000,547.198823
1222.684116,1000,574.726314
1372.756086,1000,594.012641
1336.63621,1000,621.561364
1407.014584,1000,649.137476
1645.394783,1000,676.537031
1649.205228,1000,704.050117
1642.76077,1000,731.589865
1766.815764,1000,759.125201
1602.214703,1000,786.599213
1793.06812,1000,813.860237
1848.348945,1000,841.377884
1896.277082,1000,868.904195
1923.506755,1000,896.360732
1947.682345,1000,923.826483
2043.547941,1000,951.229807
2068.106464,1000,978.707092
2080.003594,1000,1006.111664
2093.588659,1000,1033.41215
2138.294808,1000,1060.81548
2016.689832,1000,1088.23185
2242.399916,1000,1115.640865
2255.148074,1000,1143.063776
2282.853992,1000,1162.172655
2226.505238,1000,1189.611012
2281.845286,1000,1217.061406
2221.138115,1000,1244.563402
2165.508661,1000,1272.04288
2267.785937,1000,1299.456151
2327.820862,1000,1326.88922
2349.858554,1000,1354.256321
2316.171034,1000,1381.691662
2378.151598,1000,1409.059198
2384.896287,1000,1436.526408
2287.274067,1000,1463.995461
2395.403037,1000,1491.506803
2428.91458,1000,1518.900635
2399.034103,1000,1546.296064
2424.308092,1000,1573.67698
2391.154332,1000,1601.059852
2521.071134,1000,1628.512438
2471.058425,1000,1655.931359
2507.609811,1000,1683.303968
2479.722091,1000,1710.588035
2488.706166,1000,1729.587331
2489.232014,1000,1757.010514
2487.03486,1000,1784.365735
2538.536641,1000,1811.807702
2478.165311,1000,1839.2068
2523.127772,1000,1866.578853
2520.076503,1000,1894.010894
2564.472895,1000,1921.362471
2536.261904,1000,1949.013724
2560.191369,1000,1976.596957
2495.801997,1000,2003.94696
2605.874208,1000,2031.207008
2610.924701,1000,2058.568188
2579.705725,1000,2085.91948
2607.270336,1000,2113.31541
2554.983474,1000,2140.768167
2638.104575,1000,2168.211755
2673.289188,1000,2195.426562
2494.313985,1000,2222.689257
2584.819914,1000,2250.087653
2518.582386,1000,2277.393031
2596.066288,1000,2304.712931
2623.74866,1000,2323.817803
2657.901669,1000,2351.173222
2625.411611,1000,2378.436028
2692.73697,1000,2405.775246
2616.435875,1000,2433.115533
2693.086763,1000,2460.504717
2691.972619,1000,2487.877585
2526.477482,1000,2515.295647
2705.138933,1000,2542.737757
2619.362481,1000,2569.985069
2680.788369,1000,2597.368537
2657.627608,1000,2624.716672
2570.192288,1000,2652.054542
2727.125866,1000,2679.492631
2737.779584,1000,2706.857354
2682.531133,1000,2734.175855
2720.738265,1000,2761.466771
2786.67995,1000,2788.785741
2730.721565,1000,2816.216885
2770.325431,1000,2843.537223
2694.569762,1000,2870.898986
2758.388436,1000,2889.840049
2704.157955,1000,2917.153543
2651.536534,1000,2944.354543
2761.094519,1000,2971.630167
2667.187916,1000,2998.967173
2723.363759,1000,3026.38917
2456.098218,1000,3053.806551
2620.930673,1000,3081.054753
2551.133561,1000,3108.293641
2470.372312,1000,3135.512655
2611.053549,1000,3162.905633
2693.340263,1000,3190.253438
2748.593986,1000,3217.546695
2654.186799,1000,3244.805208
2724.644292,1000,3272.175449
2730.597104,1000,3299.472521
2713.257775,1000,3326.80965
2743.568541,1000,3354.13752
2776.623063,1000,3381.513265
