#{"t_start": 1619390084.3835578, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1301.760958,1000,20.293283
-1268.335088,1000,48.587232
-1226.267657,1000,76.676572
-770.199949,1000,104.673021
-713.727894,1000,132.577961
-805.855703,1000,160.751987
-509.960579,1000,188.658933
-71.438162,1000,216.313632
38.484443,1000,243.852985
206.883581,1000,271.408814
269.536732,1000,299.084765
513.017668,1000,326.797043
477.359899,1000,354.451792
138.53727,1000,382.240999
820.249616,1000,409.730946
757.4119,1000,437.286297
986.641064,1000,464.745123
1054.419856,1000,492.184091
995.555163,1000,519.659258
1173.361884,1000,547.204703
1254.85096,1000,574.732139
1522.075495,1000,594.018553
1450.562362,1000,621.567208
1432.666606,1000,649.143159
1543.472831,1000,676.542891
1624.495973,1000,704.055978
1747.163349,1000,731.595764
1662.147359,1000,759.1311
1661.218195,1000,786.605076
1871.371776,1000,813.866066
1828.555021,1000,841.383677
1811.090057,1000,868.910087
1834.528783,1000,896.366593
2032.423507,1000,923.832524
2093.980083,1000,951.23567
1860.124228,1000,978.713053
2030.565702,1000,1006.117636
2024.14099,1000,1033.418113
2109.763507,1000,1060.821315
2161.264034,1000,1088.237662
2194.278787,1000,1115.646718
2227.625605,1000,1143.069574
2205.329204,1000,1162.178581
2324.661211,1000,1189.615049
2295.695943,1000,1217.067396
2354.924774,1000,1244.569365
2318.054284,1000,1272.048804
2314.067131,1000,1299.462065
2224.990607,1000,1326.895106
2334.625609,1000,1354.262094
2158.669714,1000,1381.69762
2390.969554,1000,1409.065127
2235.526163,1000,1436.532338
2365.379928,1000,1464.001501
2313.875479,1000,1491.512711
2413.443054,1000,1518.906547
2386.620863,1000,1546.301484
2471.005276,1000,1573.682982
2429.569314,1000,1601.065764
2502.336701,1000,1628.51768
2456.99378,1000,1655.937282
2545.488574,1000,1683.309947
2397.728684,1000,1710.593945
2547.241352,1000,1729.593357
2475.093918,1000,1757.016497
2543.048466,1000,1784.371681
2568.465647,1000,1811.813637
2474.797381,1000,1839.212581
2558.29936,1000,1866.584831
2539.875643,1000,1894.016827
2622.355773,1000,1921.368521
2607.073397,1000,1949.019387
2594.147824,1000,1976.602172
2611.78503,1000,2003.952454
2237.255772,1000,2031.212852
2596.863004,1000,2058.574017
2596.154197,1000,2085.92553
2618.996931,1000,2113.321407
2633.372618,1000,2140.774109
2623.161142,1000,2168.217549
2586.372664,1000,2195.432498
2625.08177,1000,2222.695118
2695.726235,1000,2250.093595
2577.928661,1000,2277.398916
2621.045919,1000,2304.718809
2408.041188,1000,2323.823748
2698.126926,1000,2351.179182
2681.597206,1000,2378.441974
2733.312013,1000,2405.78117
2691.184786,1000,2433.121551
2583.346389,1000,2460.510677
2697.422625,1000,2487.883447
2764.210521,1000,2515.30171
2686.425331,1000,2542.743658
2663.082169,1000,2569.991098
2728.872494,1000,2597.374479
2692.597513,1000,2624.722517
2688.466994,1000,2652.060282
2598.616952,1000,2679.498496
2741.516667,1000,2706.863262
2663.515435,1000,2734.181785
2659.118028,1000,2761.472562
2769.285455,1000,2788.791644
2583.359701,1000,2816.222212
2243.079653,1000,2843.542982
2750.795824,1000,2870.904863
2678.378816,1000,2889.845959
2717.875913,1000,2917.159444
2554.836865,1000,2944.360408
2605.278734,1000,2971.635979
2703.376847,1000,2998.97318
2298.385615,1000,3026.393997
2643.850363,1000,3053.812467
2732.154859,1000,3081.060642
2720.674463,1000,3108.299569
2702.106393,1000,3135.518652
2775.053646,1000,3162.911648
2696.908865,1000,3190.259371
2695.304498,1000,3217.552704
2767.939548,1000,3244.811241
2729.658164,1000,3272.181435
2725.66705,1000,3299.478399
2604.935047,1000,3326.815542
2621.961822,1000,3354.143519
2711.587141,1000,3381.519248
