#{"t_start": 1619390084.380362, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1294.334125,1000,20.294006
-1409.317015,1000,48.587991
-1226.464719,1000,76.677305
-821.575357,1000,104.673898
-588.324934,1000,132.578838
-653.699437,1000,160.752711
-488.758589,1000,188.65971
-67.778472,1000,216.314123
-33.498531,1000,243.853834
218.06213,1000,271.409723
275.748757,1000,299.085634
396.239652,1000,326.797784
641.598802,1000,354.452635
676.493054,1000,382.2419
788.620045,1000,409.73174
799.912304,1000,437.287236
948.492246,1000,464.746023
1061.551364,1000,492.185026
1192.966385,1000,519.66015
1255.791895,1000,547.205651
1215.498223,1000,574.733064
1346.720505,1000,594.019455
1447.859003,1000,621.568119
1503.275622,1000,649.144062
1509.551735,1000,676.54381
1580.327111,1000,704.056877
1676.116969,1000,731.59667
1737.733272,1000,759.132014
1686.777694,1000,786.606008
1824.544636,1000,813.866995
1814.724978,1000,841.384565
1933.787647,1000,868.910961
1868.693767,1000,896.367344
1782.662775,1000,923.833475
2019.773243,1000,951.236509
1970.502567,1000,978.713964
2048.149785,1000,1006.11854
2085.850737,1000,1033.419065
2106.031322,1000,1060.822286
2241.730819,1000,1088.238567
2171.345735,1000,1115.647556
2299.231573,1000,1143.070432
2200.509063,1000,1162.179467
2142.94373,1000,1189.615963
2319.293014,1000,1217.068337
2298.320125,1000,1244.570309
2320.974088,1000,1272.049779
2292.22045,1000,1299.463029
2343.147078,1000,1326.896028
2278.591402,1000,1354.263018
2245.078049,1000,1381.69856
2159.026739,1000,1409.065776
2436.483923,1000,1436.533123
2383.609231,1000,1464.002454
2331.0529,1000,1491.513616
2404.062395,1000,1518.907496
2509.82461,1000,1546.302422
2391.888808,1000,1573.683907
2419.149344,1000,1601.066669
2457.602714,1000,1628.518542
2448.788657,1000,1655.938164
2354.552023,1000,1683.310872
2534.10764,1000,1710.594915
2444.217807,1000,1729.594293
2450.720106,1000,1757.017481
2560.469938,1000,1784.372608
2493.760182,1000,1811.814562
2540.032046,1000,1839.213482
2415.407475,1000,1866.585768
2507.098423,1000,1894.017779
2519.231306,1000,1921.36922
2319.449555,1000,1949.020118
2555.089697,1000,1976.603083
2616.650177,1000,2003.953403
2625.015984,1000,2031.213693
2598.182196,1000,2058.57491
2604.156088,1000,2085.92645
2607.931862,1000,2113.322335
2613.383743,1000,2140.77501
2592.65407,1000,2168.218505
2620.160387,1000,2195.433439
2602.860721,1000,2222.696044
2470.101175,1000,2250.094399
2657.202858,1000,2277.399872
2625.104374,1000,2304.719524
2551.708086,1000,2323.824613
2560.598112,1000,2351.180151
2643.585268,1000,2378.442923
2695.343922,1000,2405.78212
2649.145193,1000,2433.122474
2746.022559,1000,2460.511595
2705.62845,1000,2487.884287
2707.186114,1000,2515.302567
2534.799015,1000,2542.744605
2741.064894,1000,2569.992058
2658.280491,1000,2597.375458
2660.499178,1000,2624.723444
2722.218948,1000,2652.061207
2671.30739,1000,2679.499437
2713.556504,1000,2706.864226
2657.893551,1000,2734.182685
2692.993514,1000,2761.473348
2684.045008,1000,2788.79244
2721.138999,1000,2816.222659
2497.943479,1000,2843.543864
2778.020221,1000,2870.905823
2732.691256,1000,2889.846822
2457.301402,1000,2917.160394
2734.627609,1000,2944.361355
2702.528802,1000,2971.63681
2506.128228,1000,2998.973957
2788.338519,1000,3026.394721
2710.453795,1000,3053.813393
2679.096312,1000,3081.061612
2666.19003,1000,3108.300511
2633.589171,1000,3135.519574
2758.18587,1000,3162.912414
2695.430183,1000,3190.260321
2759.51423,1000,3217.553647
2737.51949,1000,3244.812132
2655.490567,1000,3272.182403
2618.962401,1000,3299.479336
2712.747603,1000,3326.816332
2767.612843,1000,3354.144442
2684.73072,1000,3381.520131
