#{"t_start": 1619390084.404858, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1362.800655,1000,20.288329
-1328.337635,1000,48.579642
-1066.770474,1000,76.66944
-1142.969649,1000,104.665177
-822.025258,1000,132.570062
-583.506199,1000,160.74427
-512.826129,1000,188.65122
-29.131729,1000,216.308643
172.620751,1000,243.844744
164.444848,1000,271.400498
256.861701,1000,299.076529
418.888557,1000,326.788992
527.395217,1000,354.446977
647.304575,1000,382.232667
768.919841,1000,409.723132
935.986438,1000,437.27822
864.817394,1000,464.736857
994.19764,1000,492.175826
963.988827,1000,519.651135
1211.437382,1000,547.196297
1372.673971,1000,574.723736
1399.287869,1000,594.010065
1484.941121,1000,621.55895
1586.074129,1000,649.135039
1556.879317,1000,676.534539
1649.544082,1000,704.047605
1730.767822,1000,731.587381
1700.307532,1000,759.122643
1705.040697,1000,786.596545
1815.394187,1000,813.857851
1882.386968,1000,841.375332
1887.500155,1000,868.901846
1951.933902,1000,896.35811
1815.635605,1000,923.823919
2040.332966,1000,951.227358
2027.319794,1000,978.704615
2070.37416,1000,1006.109083
2121.893825,1000,1033.409569
2150.891468,1000,1060.813033
1940.748841,1000,1088.229436
2217.375038,1000,1115.63827
2138.672838,1000,1143.061288
2225.859919,1000,1162.170244
2283.593628,1000,1189.609382
2307.405041,1000,1217.059034
2313.139222,1000,1244.560827
2334.214935,1000,1272.040306
2332.995295,1000,1299.453555
2356.552248,1000,1326.886589
2373.052292,1000,1354.253763
2356.609387,1000,1381.689187
2354.968105,1000,1409.056779
2433.317345,1000,1436.523851
2333.880865,1000,1463.992994
2392.798477,1000,1491.504305
2429.389849,1000,1518.898093
2403.205346,1000,1546.293596
2458.299052,1000,1573.674335
2436.591836,1000,1601.057501
2455.411479,1000,1628.510352
2511.882167,1000,1655.928733
2432.450029,1000,1683.301382
2474.357955,1000,1710.585421
2483.40707,1000,1729.58477
2574.918075,1000,1757.007879
2559.214482,1000,1784.36319
2585.531535,1000,1811.805118
2474.588988,1000,1839.204261
2618.458828,1000,1866.576236
2568.512379,1000,1894.008231
2553.383152,1000,1921.359888
2531.862856,1000,1949.011203
2606.813712,1000,1976.594524
2582.604955,1000,2003.944727
2532.475328,1000,2031.204469
2543.428702,1000,2058.565635
2607.852876,1000,2085.917181
2650.131739,1000,2113.312854
2645.227727,1000,2140.76558
2595.738347,1000,2168.209104
2631.906783,1000,2195.423977
2605.679131,1000,2222.686681
2600.494694,1000,2250.085303
2665.025909,1000,2277.39046
2604.472178,1000,2304.710326
2722.898264,1000,2323.815277
2640.759275,1000,2351.170764
2726.688445,1000,2378.433517
2651.029016,1000,2405.7727
2663.850618,1000,2433.112905
2703.945106,1000,2460.502151
2712.016067,1000,2487.874982
2712.348532,1000,2515.293023
2551.03207,1000,2542.735167
2636.170689,1000,2569.982536
2672.892804,1000,2597.365896
2708.928334,1000,2624.714041
2739.358088,1000,2652.051947
2549.338787,1000,2679.490195
2793.533004,1000,2706.85476
2680.097848,1000,2734.173295
2741.111609,1000,2761.464201
2701.306884,1000,2788.783212
2749.517172,1000,2816.2146
2712.220525,1000,2843.534697
2719.42013,1000,2870.896379
2666.551978,1000,2889.837441
2604.397985,1000,2917.150936
2605.308288,1000,2944.351981
2752.897159,1000,2971.627587
2700.602444,1000,2998.964525
2773.051624,1000,3026.387064
2576.467274,1000,3053.804007
2732.047782,1000,3081.052172
2576.533911,1000,3108.291129
2751.658525,1000,3135.510109
2642.068582,1000,3162.903036
2695.172341,1000,3190.250844
2716.928403,1000,3217.5441
2696.150967,1000,3244.8026
2770.602521,1000,3272.172896
2780.876979,1000,3299.469982
2746.710209,1000,3326.807159
2698.957945,1000,3354.136983
2781.133054,1000,3381.510748
