#{"t_start": 1619390084.403338, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1264.151609,1000,20.287717
-1362.098686,1000,48.580069
-1165.49859,1000,76.669873
-681.825339,1000,104.66556
-1038.946018,1000,132.570442
-712.232661,1000,160.744675
-236.068485,1000,188.651584
-174.345331,1000,216.308834
34.293799,1000,243.845203
223.894117,1000,271.400961
289.044147,1000,299.076977
421.439141,1000,326.789438
488.32867,1000,354.447053
627.943495,1000,382.233124
782.820162,1000,409.723565
869.440821,1000,437.27852
905.493701,1000,464.737282
1178.077496,1000,492.176276
1122.597071,1000,519.651562
1268.849127,1000,547.196757
1275.639228,1000,574.72418
1334.391806,1000,594.01052
1470.968394,1000,621.559388
1549.259934,1000,649.13547
1594.096202,1000,676.534955
1614.117313,1000,704.048034
1697.296809,1000,731.58783
1715.64918,1000,759.123097
1797.154616,1000,786.597042
1805.764699,1000,813.858319
1775.070925,1000,841.375802
1916.187873,1000,868.902277
2001.17919,1000,896.358561
1913.103363,1000,923.824388
1958.366244,1000,951.227833
2036.397874,1000,978.705066
2119.841391,1000,1006.109538
2054.730131,1000,1033.410032
2085.893628,1000,1060.813442
2178.780361,1000,1088.229799
2119.53506,1000,1115.638722
2232.647482,1000,1143.061754
2152.896794,1000,1162.170677
2198.230625,1000,1189.609659
2306.859822,1000,1217.059519
2203.760003,1000,1244.561266
2304.513126,1000,1272.040739
2348.753357,1000,1299.454006
2306.900299,1000,1326.88707
2405.343498,1000,1354.254195
2404.006526,1000,1381.689641
2352.695858,1000,1409.057215
2403.509359,1000,1436.524305
2368.443443,1000,1463.993456
2379.830847,1000,1491.504734
2389.881493,1000,1518.898558
2463.40468,1000,1546.294049
2431.300018,1000,1573.674786
2505.660921,1000,1601.057945
2438.170548,1000,1628.5108
2479.947726,1000,1655.929224
2457.779798,1000,1683.301851
2359.253145,1000,1710.585882
2541.46236,1000,1729.585244
2340.715193,1000,1757.008321
2533.152132,1000,1784.363649
2584.736731,1000,1811.805604
2528.547323,1000,1839.204739
2600.67721,1000,1866.576711
2541.676875,1000,1894.008716
2549.612615,1000,1921.36032
2599.282042,1000,1949.011621
2589.031156,1000,1976.594955
2548.873317,1000,2003.945154
2545.733667,1000,2031.204933
2604.14891,1000,2058.5661
2443.407445,1000,2085.917586
2638.928549,1000,2113.313329
2585.765519,1000,2140.766022
2549.709473,1000,2168.209559
2624.725005,1000,2195.424445
2504.215867,1000,2222.68713
2676.016475,1000,2250.085758
2654.929823,1000,2277.390933
2633.601507,1000,2304.71078
2496.609206,1000,2323.815708
2574.378323,1000,2351.171237
2571.959077,1000,2378.433983
2639.3431,1000,2405.773156
2541.72262,1000,2433.113361
2665.204334,1000,2460.502606
2581.915253,1000,2487.875444
2639.517052,1000,2515.293509
2573.402417,1000,2542.735618
2611.827133,1000,2569.983019
2708.492513,1000,2597.366379
2678.653972,1000,2624.714523
2585.732728,1000,2652.052411
2638.935797,1000,2679.490645
2614.944599,1000,2706.855254
2726.077522,1000,2734.173773
2710.034373,1000,2761.464641
2704.370432,1000,2788.783664
2751.243318,1000,2816.215064
2722.889938,1000,2843.535145
2741.355018,1000,2870.896846
2738.394008,1000,2889.837915
2745.608772,1000,2917.151367
2758.83854,1000,2944.352469
2817.248938,1000,2971.628043
2816.386732,1000,2998.965018
2689.522595,1000,3026.387501
2685.234375,1000,3053.804466
2738.394605,1000,3081.052642
2723.393173,1000,3108.291527
2709.941328,1000,3135.510572
2753.239924,1000,3162.903479
2762.090085,1000,3190.251309
2666.664328,1000,3217.544517
2718.236129,1000,3244.803057
2600.826239,1000,3272.173349
2776.461092,1000,3299.470397
2640.001386,1000,3326.807612
2691.995629,1000,3354.137304
2785.083125,1000,3381.511219
