#{"t_start": 1619390084.400216, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
-1331.567061,1000,20.286877
-1393.306103,1000,48.580883
-1215.487402,1000,76.67067
-861.842643,1000,104.666456
-1106.806189,1000,132.571379
-890.215134,1000,160.745529
-630.911731,1000,188.652477
-256.368955,1000,216.309253
128.751648,1000,243.846126
242.006945,1000,271.401953
305.174241,1000,299.077969
439.312256,1000,326.790173
551.85239,1000,354.447189
711.62933,1000,382.234079
776.378406,1000,409.724504
837.739321,1000,437.279434
1009.689358,1000,464.738186
1033.600803,1000,492.177255
1118.107244,1000,519.652467
1256.17967,1000,547.197729
1280.682231,1000,574.725196
1437.169204,1000,594.01151
1533.235642,1000,621.560372
1534.87679,1000,649.136448
1602.082588,1000,676.535991
1632.077987,1000,704.049008
1667.596654,1000,731.588784
1653.822769,1000,759.124111
1720.777016,1000,786.598063
1873.117279,1000,813.859148
1838.383594,1000,841.376782
1784.170373,1000,868.903151
1914.355518,1000,896.359577
2062.238702,1000,923.825365
2006.155584,1000,951.228832
2077.899714,1000,978.705964
2039.59004,1000,1006.110548
2078.054596,1000,1033.411053
1999.517528,1000,1060.814429
1964.300476,1000,1088.230747
2048.077297,1000,1115.639746
2223.928106,1000,1143.062711
2334.818175,1000,1162.171624
2322.269599,1000,1189.61032
2314.386971,1000,1217.060525
2151.364692,1000,1244.562279
2223.195427,1000,1272.041759
2338.796414,1000,1299.455002
2372.389483,1000,1326.888081
2361.725883,1000,1354.255152
2243.21916,1000,1381.690541
2352.457067,1000,1409.058147
2352.11228,1000,1436.525282
2376.02783,1000,1463.994348
2392.876623,1000,1491.505695
2375.161693,1000,1518.899538
2316.800255,1000,1546.294965
2405.115734,1000,1573.67582
2439.97684,1000,1601.058875
2524.790834,1000,1628.511707
2392.644806,1000,1655.930242
2246.256223,1000,1683.30279
2423.372827,1000,1710.586885
2436.913641,1000,1729.586218
2485.878351,1000,1757.009354
2454.993667,1000,1784.364657
2495.642709,1000,1811.806572
2494.522128,1000,1839.205739
2507.991285,1000,1866.577729
2626.748152,1000,1894.009732
2549.113999,1000,1921.361338
2519.249427,1000,1949.012603
2472.500911,1000,1976.595894
2528.374427,1000,2003.945897
2617.065365,1000,2031.20592
2421.331502,1000,2058.567066
2636.721779,1000,2085.918345
2635.864501,1000,2113.314331
2598.4698,1000,2140.767043
2689.383397,1000,2168.210598
2552.250886,1000,2195.425446
2651.964659,1000,2222.688127
2527.814602,1000,2250.086683
2621.661718,1000,2277.391913
2632.266998,1000,2304.711814
2693.989256,1000,2323.81667
2638.144381,1000,2351.172246
2654.712075,1000,2378.434911
2542.689484,1000,2405.774153
2693.935493,1000,2433.114402
2668.532,1000,2460.503609
2737.719311,1000,2487.876441
2685.552935,1000,2515.294508
2641.634961,1000,2542.73663
2627.277888,1000,2569.983973
2709.671751,1000,2597.367375
2751.325798,1000,2624.715517
2657.120355,1000,2652.053411
2658.538587,1000,2679.491528
2636.260263,1000,2706.856265
2658.202865,1000,2734.174743
2762.429385,1000,2761.465663
2646.884768,1000,2788.7846
2672.207033,1000,2816.215907
2802.797545,1000,2843.536124
2758.600657,1000,2870.897855
2775.299759,1000,2889.838911
2543.843534,1000,2917.152366
2702.094478,1000,2944.353419
2695.83643,1000,2971.629035
2770.272979,1000,2998.966053
2733.234278,1000,3026.388473
2801.419113,1000,3053.80544
2705.456397,1000,3081.053634
2732.945718,1000,3108.292538
2745.837869,1000,3135.511539
2635.33229,1000,3162.904493
2696.758809,1000,3190.252294
2670.130637,1000,3217.545548
2738.813568,1000,3244.804068
2681.869643,1000,3272.174339
2728.37845,1000,3299.471411
2697.455203,1000,3326.808532
2667.261984,1000,3354.137397
2702.720262,1000,3381.512121
