#{"t_start": 1619402818.8736901, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
558.962259,459,685.60929
237.386235,187,687.629674
342.874985,254,698.373685
65.156636,65,699.066388
128.318762,114,700.277505
347.059889,270,711.322848
232.462485,259,714.104151
111.338008,81,714.975211
356.21813,270,725.981374
286.966689,224,728.40751
428.425041,325,739.906946
294.599607,233,742.410462
316.528234,231,752.940785
52.289111,52,753.497524
430.352869,319,765.025958
22.697526,18,765.218423
417.346068,338,768.847044
411.297408,308,780.236009
102.200897,90,781.196934
427.925824,327,792.884939
525.352627,396,797.153451
536.70501,424,809.846787
187.66886,155,819.624748
683.173272,530,833.441649
822.756597,606,848.046249
220.56154,156,849.76817
422.473405,320,861.299745
91.723909,75,862.105539
450.436886,328,873.754988
138.355741,107,874.910672
537.059266,389,887.101668
744.804035,571,901.395328
143.571381,119,902.691479
1062.347474,750,918.825208
1347.315588,1000,945.932256
726.083126,518,959.700856
1079.812119,814,984.642064
975.197907,728,1000.495235
995.860344,706,1024.295585
101.764587,82,1025.179235
905.264601,643,1040.2421
1035.248711,764,1064.663677
1268.327015,883,1082.258585
67.781441,63,1082.928933
974.847864,663,1106.248115
60.48769,56,1106.83755
453.142885,330,1110.349243
1178.740871,827,1135.490087
90.583799,75,1136.302472
1420.563009,1000,1163.335471
1289.879988,876,1188.962948
1462.056947,1000,1215.913109
1511.421552,1000,1242.865532
945.522763,629,1257.798262
1491.156623,1000,1284.801182
925.515869,627,1299.626559
1473.868786,1000,1326.623305
1470.044459,1000,1353.62667
30.553282,26,1353.910773
619.68492,421,1366.59081
889.546623,584,1380.955578
183.342056,147,1382.539706
1107.327387,745,1406.751841
336.462791,241,1409.336849
21.441288,18,1409.529715
781.861853,532,1423.411749
646.316149,452,1436.483468
1514.684437,1000,1463.519586
1549.532375,1000,1490.512942
1498.141019,1000,1517.572246
1548.699032,1000,1544.661605
1504.239637,1000,1571.706062
1047.975265,696,1587.301784
282.07049,196,1597.53737
140.550054,109,1598.727077
753.944634,486,1612.164675
97.74953,84,1613.084259
133.492363,108,1614.24824
1505.59986,1000,1641.304507
99.041572,77,1642.140693
500.888432,336,1653.794868
1541.824386,1000,1680.66066
1556.534971,1000,1707.691825
1592.20543,1000,1734.778612
1605.25478,1000,1761.898687
1617.709032,1000,1788.921729
1603.513211,1000,1815.932391
1407.607068,915,1842.027586
1674.211027,1000,1868.969526
29.93406,42,1869.413621
237.717979,169,1871.206766
165.58095,121,1872.525081
1621.974617,1000,1899.621306
1673.16123,1000,1926.583653
1639.145248,1000,1953.434331
457.927386,313,1964.925808
1652.786519,1000,1991.886048
1650.755841,1000,2018.844959
1688.671467,1000,2045.914763
240.996086,164,2047.698163
604.342255,398,2060.019808
1658.764209,1000,2086.945832
1685.232464,1000,2113.832318
1666.340155,992,2132.666394
253.125262,180,2142.720118
60.703362,51,2143.266561
1607.057409,1000,2170.189054
123.649618,105,2171.330794
1642.32373,1000,2198.573057
1714.181681,1000,2225.498218
1699.245545,1000,2252.341562
1745.934472,1000,2279.265338
1772.83313,1000,2306.197761
1713.649612,1000,2333.312704
34.814555,67,2334.042575
1743.007325,1000,2360.990031
1748.608466,1000,2387.961931
344.972063,222,2390.321908
1786.596474,1000,2417.199401
142.948247,112,2418.397389
1809.547744,1000,2445.406807
1753.274173,1000,2472.363038
1791.106163,1000,2499.408626
361.270184,221,2509.909125
757.085147,448,2522.820662
1759.902803,1000,2549.652678
1745.555239,1000,2576.693116
1759.905456,1000,2595.544777
1801.049784,1000,2622.615207
1797.429588,1000,2649.528654
1766.679945,1000,2676.456052
1794.01232,1000,2703.34191
1818.473787,1000,2730.344189
1842.334702,1000,2757.356896
1840.373003,1000,2784.360878
1846.559462,1000,2811.491882
1901.631978,1000,2838.400306
552.062937,346,2850.267505
1792.648742,1000,2877.309237
1888.056892,1000,2904.332915
1918.480728,1000,2931.384619
829.342138,497,2944.965246
43.294472,38,2945.36673
1800.0742,1000,2972.285297
746.927099,415,2976.780603
1889.506932,1000,3003.825385
1936.554214,1000,3030.842536
333.802223,208,3041.248354
52.907007,44,3041.721525
1820.621706,1000,3068.850263
1897.40427,1000,3095.821405
1851.305054,1000,3122.878529
114.535361,110,3124.045897
1884.002104,1000,3151.035726
1909.845178,1000,3178.110297
411.080312,248,3180.798393
1951.629116,1000,3207.920493
1917.706298,1000,3234.966376
1896.954623,1000,3261.91246
455.555901,261,3272.954312
1964.503397,1000,3299.968599
1924.981126,1000,3326.957915
