#{"t_start": 1619402818.879573, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
84.444127,74,250.770846
104.430523,103,251.895912
88.978852,91,260.977351
107.806895,100,262.051845
112.304822,106,263.210245
67.702968,59,263.851098
71.067083,58,264.487902
82.994065,77,265.326753
79.989607,68,274.226498
18.87034,81,275.108884
69.870781,62,275.783483
59.52739,62,276.454596
65.545964,56,277.071361
68.611519,67,277.795207
68.373847,63,278.473038
98.379321,95,287.516838
130.790355,151,289.158944
96.267838,101,290.266917
103.655494,111,291.465835
94.720611,94,292.485007
33.998265,33,292.845812
81.849182,75,301.748452
120.744388,130,303.167929
74.253161,63,303.866916
84.449293,70,304.630851
85.673068,74,305.429541
61.594628,50,305.971906
16.094421,16,306.143839
40.814844,67,314.872312
86.308825,77,315.702696
75.252394,57,316.319108
67.642083,52,316.879102
67.457299,54,317.474049
84.013207,79,318.322766
99.632401,88,319.301872
100.210908,94,328.405995
99.836929,89,329.385329
74.550212,71,330.169547
67.722532,59,330.80702
39.110935,40,331.238047
20.615222,20,331.453127
97.019048,90,332.43693
73.564885,63,333.119952
76.510194,83,342.116689
91.72481,78,342.96095
92.910599,95,343.991154
86.279142,73,344.8035
92.515611,78,345.657181
77.365831,78,346.49812
84.046968,83,347.406289
126.888684,110,356.722587
89.256905,78,357.565312
87.863792,76,358.396017
106.852759,101,359.4929
75.891029,63,360.180182
91.020607,77,361.023192
100.088082,90,370.099528
93.424604,83,371.010435
109.449959,107,372.217495
14.140594,64,372.919785
66.86689,52,373.47812
101.881122,97,374.548185
86.882555,84,383.59285
134.732336,140,385.146577
138.55995,175,387.047404
111.267492,118,388.332752
127.294418,105,397.53311
157.486356,153,399.183498
106.701321,90,400.15892
79.27111,70,400.911573
126.944039,120,402.24236
102.422316,98,411.416073
125.211875,126,412.785293
108.481541,92,413.787092
111.780859,102,414.908808
87.547959,85,415.85921
140.739969,130,425.349963
24.187349,92,426.33748
95.790118,87,427.284911
149.437727,118,428.568125
98.596474,116,437.857031
152.529474,145,439.430722
105.342614,104,440.573839
140.682597,131,441.990859
15.189448,107,443.157522
156.184415,140,452.755173
135.331883,141,454.295474
147.745481,159,456.022625
152.392353,152,465.692666
166.323931,153,467.369767
142.522351,138,468.885213
78.234008,67,469.620647
108.783812,118,478.908292
81.780147,65,479.618352
117.887406,112,480.852205
73.498879,76,481.677224
74.961293,84,482.607173
160.947897,150,492.327145
101.945751,80,493.214002
158.777347,161,494.947622
150.221812,147,496.537756
96.991881,86,497.474092
147.410196,141,507.078436
155.614246,154,508.753322
141.348374,148,510.355144
139.534749,135,519.931729
157.574222,156,521.604147
131.146431,129,523.056678
158.10638,156,524.765087
109.130165,93,533.821398
92.248549,147,535.420193
159.954159,157,537.129471
181.246927,184,547.209833
115.464845,114,548.441336
132.69832,141,549.968782
114.343212,100,551.062336
274.728434,244,561.793504
90.732371,86,562.72795
186.158549,205,564.93275
128.963945,115,574.302632
119.987022,114,575.54822
164.758493,150,577.178678
112.99126,102,578.275987
43.116806,47,578.781803
150.135321,116,588.129141
258.901284,290,591.268397
309.645719,283,602.447822
153.884492,136,603.909952
171.014416,151,605.558416
118.986118,127,606.983448
77.152356,65,615.752936
142.347122,116,616.993457
346.148226,296,620.161439
142.737306,131,629.633989
180.759495,153,631.279382
360.638996,312,642.682885
83.922464,70,643.433617
343.872424,302,646.701837
330.183294,272,657.702838
139.775624,128,659.08282
186.174029,165,660.841636
60.189138,58,669.549691
149.305843,118,670.83247
317.743735,282,673.858061
177.356998,144,683.524316
338.820925,286,686.611572
144.287696,138,688.09804
201.41807,173,697.977613
388.000743,299,701.167577
176.138728,142,710.838436
92.422279,79,711.684298
316.803237,238,714.242589
233.506952,195,724.43565
296.930629,235,726.979027
331.058755,266,737.850009
453.837903,358,741.69631
656.174161,500,755.111317
216.423196,180,765.150839
12.095741,12,765.279834
105.847013,94,766.29251
887.819786,687,781.747774
718.53658,571,796.072256
511.349496,381,808.294972
25.103801,24,808.547462
664.867678,512,822.196643
307.088039,226,832.724956
482.668403,352,836.484595
762.001777,566,850.734235
17.623175,17,850.913827
173.073279,136,860.466957
687.122852,507,874.028474
232.004665,177,875.956187
684.193933,504,889.39518
1085.857953,826,914.489117
923.016184,673,929.898388
457.959959,356,941.805204
913.093874,660,957.197487
1218.786196,897,983.050694
409.867558,306,986.327278
871.054791,651,1001.343712
1352.66998,1000,1028.287608
52.129618,46,1028.810273
1408.576406,1000,1055.784937
1338.24544,944,1082.169866
1281.344239,912,1108.136227
1364.943423,994,1135.047137
133.2673,102,1136.145021
1418.077145,1000,1163.180653
172.461063,140,1164.677559
1464.660037,1000,1191.684439
114.086783,93,1200.764849
987.018207,686,1216.227199
1112.605409,756,1232.516644
1514.617909,1000,1259.464215
1485.690727,1000,1286.463429
1465.769856,1000,1313.457447
1491.775474,1000,1340.439456
1479.413717,1000,1367.465066
1481.266545,1000,1394.410594
1542.324461,1000,1421.400753
1503.452974,1000,1448.532968
172.798982,128,1449.900045
167.747603,136,1459.455855
1518.275617,1000,1478.457986
1352.066069,898,1504.368096
1511.875826,1000,1531.410512
1517.310004,1000,1558.475056
1522.862966,977,1585.200325
1141.047811,739,1609.434834
16.286956,14,1609.586498
84.704692,80,1610.441862
522.347229,371,1614.538903
1501.35354,1000,1641.595542
1519.001852,1000,1668.459565
753.997713,522,1682.123076
1475.964925,935,1708.455848
211.123354,172,1710.296547
72.757757,65,1719.17329
52.682981,59,1719.803493
1617.976968,1000,1746.867952
991.89264,626,1761.820057
560.175739,375,1774.011463
1415.09383,897,1791.757864
1620.650577,1000,1818.798933
62.492744,52,1819.355121
1578.738382,1000,1846.324989
1566.501335,1000,1873.269855
414.416467,284,1884.488365
1692.853183,1000,1911.558998
12.737011,11,1911.674466
975.389662,598,1926.182349
67.970767,67,1926.904342
1651.982499,1000,1953.759596
1640.595564,1000,1980.690116
1638.697805,1000,2007.706962
1507.644172,879,2033.4145
1706.274907,1000,2060.380168
1746.856353,1000,2087.301865
505.03894,320,2090.704449
1705.877023,1000,2117.614034
1714.826952,1000,2144.695225
591.433167,383,2156.964504
183.313748,133,2158.397954
1736.117927,1000,2185.52996
468.860832,312,2196.989402
1716.564594,1000,2223.941314
1684.890332,1000,2250.76778
903.150048,537,2264.598799
507.326068,343,2268.27857
139.050866,102,2277.510036
328.558417,230,2279.967197
1746.055983,1000,2306.907006
557.141997,348,2318.75375
1720.157838,1000,2345.902675
455.123967,304,2349.155316
667.855015,409,2361.630803
1028.613247,623,2376.452219
1695.959594,1000,2403.396184
46.242677,41,2403.833871
1807.730712,1000,2430.762606
947.615243,593,2445.222338
1820.592362,1000,2472.170115
1864.990144,1000,2499.221432
1790.445624,1000,2526.187883
737.470679,414,2538.668637
1795.754753,1000,2565.614364
1832.27394,1000,2592.645198
1805.6171,1000,2619.682411
1772.085261,1000,2646.643947
1849.649712,1000,2673.565669
329.266453,230,2676.010294
1766.837756,1000,2702.879462
1861.447938,1000,2729.896336
1881.505686,1000,2756.902554
1838.144581,1000,2783.911953
1848.336173,1000,2811.043774
1785.372821,1000,2837.952
1889.850565,1000,2865.020753
1850.724415,1000,2892.021424
1927.586829,1000,2919.021575
1647.273833,862,2944.717937
1878.824708,1000,2963.414861
1929.021212,1000,2990.566123
1848.730744,1000,3017.545675
1931.419647,1000,3044.664475
1932.340754,1000,3071.749147
1907.301246,1000,3098.710557
1940.711163,1000,3125.803203
1921.608973,1000,3152.763218
1841.855802,1000,3179.860439
1908.862945,1000,3207.004337
1891.179244,1000,3234.048588
1917.854313,1000,3260.987711
1902.215734,1000,3288.080157
1937.497825,1000,3315.094066
250.255599,152,3316.718663
