#{"t_start": 1619402818.8612978, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
56.410228,51,168.94961
55.614187,56,169.562927
83.495266,72,178.43341
77.458174,64,179.120249
64.439841,55,179.719341
91.857549,88,180.66169
81.38093,77,181.502006
75.158506,69,182.270468
87.760671,85,183.182048
68.652171,59,191.824187
43.85062,103,192.946278
63.066492,59,193.582057
72.395389,62,194.2539
107.181296,111,195.457445
97.292678,90,196.429167
83.693742,74,197.226136
66.013446,53,205.865035
110.136251,188,207.913342
24.03475,71,208.686853
58.278281,54,209.283204
61.886655,52,209.846738
77.024837,66,210.564719
74.52744,56,219.267759
72.769315,57,219.893117
82.065071,86,220.830967
88.040587,72,221.613611
75.834758,70,222.387896
68.486582,64,223.079532
70.995065,53,223.653871
36.188534,94,224.683794
73.560484,63,233.484485
71.079817,68,234.225703
123.808876,126,235.596369
56.871583,71,236.381348
72.451174,67,237.119029
77.519205,67,237.856779
85.229048,79,246.785623
65.641793,51,247.361022
54.828354,115,248.6149
56.63539,54,249.213313
75.805997,60,249.855497
69.107979,57,250.477147
28.51755,30,250.803523
98.103467,106,251.961424
100.996686,84,260.966309
85.616621,74,261.761961
79.99005,84,262.674955
124.682394,139,264.191736
76.48652,57,264.818248
75.344666,68,265.556828
102.731479,99,274.795346
73.294428,60,275.449391
89.772961,76,276.268954
83.233583,77,277.114746
104.284136,99,278.182816
90.700029,80,279.04539
68.034283,58,287.690587
72.463523,55,288.285954
107.801296,108,289.464366
66.411945,51,290.021703
101.156772,97,291.075279
96.373121,93,292.080343
98.516695,102,301.283295
107.035705,104,302.417669
103.881196,105,303.57227
80.398429,72,304.357881
71.529943,57,304.977527
44.461466,92,305.971257
126.085325,171,315.822003
89.506238,72,316.598191
22.478864,21,316.825742
80.898579,69,317.580984
104.875484,107,318.732742
81.11094,77,319.592449
76.422115,82,328.5671
111.571993,94,329.604135
79.264814,69,330.363307
74.207866,59,330.999715
75.162889,58,331.628438
104.891437,100,332.717555
80.909475,65,333.42078
95.589017,91,342.503105
34.608277,32,342.850885
101.279193,96,343.891047
98.442272,103,345.029685
97.672003,79,345.894685
116.688938,113,347.114659
86.749695,75,356.066394
88.798516,88,357.01311
84.655222,81,357.894539
80.066185,69,358.642196
112.107258,101,359.745521
125.296109,134,361.207565
125.544321,123,370.652451
110.758943,104,371.782098
86.830864,75,372.651505
70.129543,57,373.263617
98.387087,75,374.088878
114.738892,105,383.363959
115.176774,110,384.569511
91.436421,83,385.491357
79.501964,116,386.752356
93.211853,85,387.674244
114.496457,120,397.045527
143.8796,136,398.517458
133.459574,118,399.790291
137.630578,122,401.106199
83.79247,64,401.798863
19.325579,17,402.005316
74.073203,59,410.76426
110.821069,97,411.81919
66.598424,57,412.441808
100.512587,105,413.580059
114.040619,123,414.930904
111.193065,88,415.91322
91.478272,82,424.875517
81.304288,74,425.680747
79.0986,75,426.492554
118.120026,100,427.572377
98.396295,94,428.601418
158.160182,164,438.4157
166.869417,155,440.095673
182.763984,173,441.97853
154.315277,149,451.683624
11.231294,95,452.712567
152.283619,141,454.24851
54.052702,53,454.832788
161.281954,158,456.542709
184.513491,174,466.459589
161.212606,154,468.150503
111.438192,109,469.338798
168.504736,155,479.041252
181.583105,181,481.025844
215.021622,204,483.254824
206.661466,195,493.483589
115.307425,114,494.708729
178.578284,218,497.066719
176.657323,164,506.928117
146.233143,148,508.536704
180.549423,182,510.505486
54.902841,55,511.095236
281.686109,260,522.040222
100.881501,106,523.21921
189.624882,186,533.296052
222.769737,196,535.43066
113.849955,95,536.469428
213.137812,194,538.56317
150.339146,139,548.157897
121.744405,114,549.394719
77.134058,76,550.221037
325.201404,312,561.696793
155.026412,158,563.408472
99.02451,92,564.395684
233.571969,208,574.766734
149.366831,134,576.225077
126.972879,127,577.608069
134.104147,116,578.856987
322.807729,275,589.930052
131.356439,102,591.035119
128.437372,113,592.260227
122.264872,109,601.549201
172.735495,189,603.586805
233.370326,197,605.74242
83.602803,71,606.537441
69.379171,60,615.269635
120.773216,105,616.394159
329.279559,326,619.884147
458.145898,382,632.068784
278.552593,246,642.75049
467.07989,363,646.67025
330.316879,265,657.592405
519.142541,389,669.8639
137.10259,114,671.089161
134.645535,121,672.402985
287.330803,245,683.142938
487.629633,425,687.724122
311.016767,253,698.45711
686.765008,557,712.572948
147.311933,145,714.123154
594.329367,456,727.142344
488.975274,380,739.22723
408.776908,304,742.504596
481.351259,372,754.539732
327.836972,249,765.323119
727.280867,532,779.124051
327.252391,246,781.758271
529.249773,376,793.982481
85.867204,72,794.75951
217.518582,163,796.511316
132.794237,107,805.747309
579.277051,426,810.365865
510.015721,397,822.776487
909.09038,729,846.786318
507.075908,359,850.711346
257.905123,207,861.021384
741.40123,569,875.278512
1041.325178,846,892.406667
980.072261,759,916.773686
18.488249,19,916.987154
759.900573,552,931.085423
710.052596,520,944.853608
52.053102,43,945.315916
778.035677,566,959.597074
1291.523912,1000,986.539557
255.667212,202,996.739559
1150.74266,793,1013.35224
1328.189737,1000,1040.378492
1372.471177,1000,1067.32579
835.88471,604,1081.925248
204.838418,173,1091.837076
1392.441606,984,1118.659712
1433.315029,1000,1137.500059
1005.356117,706,1161.35827
452.421838,313,1164.74246
1432.103088,1000,1191.749288
1460.172496,1000,1218.66762
56.645329,52,1219.223741
1503.018631,1000,1246.177606
1447.518149,1000,1273.184151
1357.503679,935,1299.483257
1468.065305,1000,1326.472706
1441.839785,1000,1353.484967
542.940829,352,1365.420962
309.618917,224,1367.829878
165.156032,152,1377.554109
1513.420719,1000,1396.396278
1418.216456,981,1423.210204
1054.054522,718,1447.302686
119.798653,97,1448.343359
1503.862169,1000,1475.415309
1514.524522,1000,1502.424616
366.838771,269,1505.322821
85.265099,81,1514.290695
1539.205265,1000,1541.351495
1494.483353,1000,1560.281468
96.646563,83,1569.309898
1541.277541,1000,1596.302604
1514.479206,1000,1623.430582
1508.576189,1000,1650.431539
34.092766,40,1650.856485
452.159212,302,1654.090272
298.169549,209,1664.426909
722.800493,454,1669.281079
1587.976471,1000,1696.182084
14.303428,13,1696.321051
1564.679544,1000,1723.461429
294.316829,201,1733.751072
1584.8214,1000,1760.885985
1565.003397,1000,1787.896687
1639.389248,1000,1814.919045
1614.479365,1000,1841.908989
165.331301,122,1843.219358
111.622093,84,1844.116519
1619.674668,1000,1871.044565
1621.608558,1000,1898.132704
247.357889,184,1900.150611
1624.779722,1000,1927.097175
1589.125914,1000,1953.968652
1651.461369,1000,1980.882118
1672.892314,1000,2007.898587
1630.903129,1000,2034.903318
1703.619165,1000,2061.867117
1690.506507,1000,2088.772065
1714.864397,1000,2115.661909
453.38297,292,2118.791954
1731.366348,1000,2145.897228
1718.230259,1000,2172.859182
82.531829,81,2181.837881
523.152136,354,2185.858885
1708.348365,1000,2212.867319
95.106261,72,2213.638759
453.56682,311,2225.011802
1700.17463,1000,2251.84594
1799.493352,1000,2278.784445
1726.210737,1000,2305.71899
1711.579185,1000,2332.812175
1722.603185,1000,2359.788257
1745.380127,1000,2386.766842
145.167276,110,2387.937174
1805.849308,1000,2414.796888
1794.485811,1000,2441.825498
1717.895242,1000,2468.758519
1770.767711,1000,2495.800532
1741.045611,1000,2522.764314
1768.843934,1000,2549.597055
1805.378307,1000,2576.636845
1808.251429,1000,2595.487775
1805.115707,1000,2622.558435
1758.438834,1000,2649.472848
315.3598,210,2659.826142
1812.840489,1000,2686.692059
1859.373159,1000,2713.675577
1873.246747,1000,2740.67034
1812.216835,1000,2767.692904
1823.127088,1000,2794.760529
1797.5055,1000,2821.833285
1851.867843,1000,2840.606157
704.366115,397,2852.965732
1843.533952,1000,2880.031934
1889.207913,1000,2907.063274
1898.403808,1000,2934.172772
1877.880064,1000,2961.08868
1902.772498,1000,2988.254826
1920.778119,1000,3015.214843
1890.660626,1000,3042.307476
1864.558839,1000,3069.421914
1924.236803,1000,3096.390096
1901.874688,1000,3123.444672
45.196743,38,3123.848038
73.376821,60,3124.498784
1920.48242,1000,3151.480438
1912.433935,1000,3178.560462
1914.099647,1000,3205.718929
248.336595,162,3207.449723
1910.849308,1000,3234.49237
1911.879961,1000,3261.436507
1884.055054,1000,3288.541618
1916.525396,1000,3315.549751
