#{"t_start": 1619402818.869066, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
40.27405,90,169.195807
33.473485,64,169.889916
70.34952,75,178.793623
82.596527,68,179.528396
74.78024,55,180.125656
63.512407,59,180.758796
101.006205,104,181.892134
88.780472,79,182.757915
74.812836,67,183.477696
76.000434,83,192.396145
91.259285,77,193.225116
120.267133,125,194.576953
57.810247,52,195.139374
71.653946,68,195.876682
105.723499,113,197.090529
75.813354,72,205.938879
97.648375,114,207.184318
92.134994,84,208.100762
72.377323,63,208.780755
81.123456,78,209.637135
70.822853,60,210.287545
53.373303,52,210.848366
61.584004,52,219.519548
118.807661,119,220.814679
92.004979,78,221.663263
80.616032,72,222.459445
91.937007,76,223.282607
75.271633,59,223.924439
51.155563,52,224.492815
68.922756,58,233.244144
17.379591,15,233.403899
85.767065,82,234.299137
85.86051,80,235.162389
82.366656,95,236.201848
63.058744,68,236.962363
82.090631,74,237.764472
68.178051,60,246.501981
71.251907,56,247.112647
104.095492,90,248.105464
99.805431,108,249.294994
81.879062,67,250.011225
102.398029,89,250.981999
110.510512,123,260.408478
70.673652,59,261.060027
116.551725,146,262.638073
77.424582,85,263.565798
89.459485,88,264.527007
83.693971,76,265.355105
95.531576,88,274.475298
67.504924,50,275.017561
83.787691,73,275.812003
73.521006,107,276.97763
73.121864,68,277.715194
35.974211,34,278.080994
26.850802,30,278.402794
66.045454,54,278.986025
59.669511,47,287.51106
72.619103,61,288.174095
70.109993,60,288.825931
69.028188,61,289.493513
142.518301,150,291.125786
88.982731,77,291.957385
75.908631,69,292.70819
97.870336,89,301.765768
76.821994,67,302.50247
62.937007,48,303.022423
93.366631,78,303.885113
88.239649,73,304.681468
74.49271,63,305.361345
94.289764,115,306.599857
92.269065,82,315.492978
73.223974,59,316.130391
64.348262,59,316.76727
40.14061,93,317.779439
85.715652,83,318.673888
59.986145,55,319.296971
74.045357,60,319.946101
81.510056,78,328.886395
111.099132,111,330.106639
96.069682,87,331.04963
18.520736,14,331.201376
95.505294,85,332.129289
67.739093,65,332.831604
88.423282,83,333.725512
107.277217,119,343.121562
104.521153,94,344.13988
95.313996,79,345.013605
113.366121,112,346.236928
93.781881,92,347.229639
72.394731,59,356.00834
110.681423,95,357.029974
115.346503,171,358.888371
79.493998,74,359.696462
14.247467,20,359.919583
158.805058,153,369.681662
87.075247,90,370.670015
75.92039,69,371.419199
103.06888,90,372.452497
74.271238,62,373.119813
110.555333,110,374.326307
79.174817,80,383.323724
120.620711,111,384.54231
113.768904,110,385.76858
93.962461,95,386.790831
82.350357,71,387.560625
134.111536,123,396.963292
59.14348,55,397.561035
94.695566,85,398.479834
151.165078,134,399.927374
126.885868,124,401.264053
103.842689,108,410.575121
137.895157,126,411.944693
112.264419,109,413.130442
105.362493,94,414.161962
33.305238,93,415.173038
121.432946,123,424.611893
117.101358,120,425.910418
101.182999,83,426.81504
142.541991,156,428.507109
145.020126,146,438.128652
101.476807,88,439.078296
127.985389,129,440.492362
22.740273,90,441.469701
124.070741,113,442.69918
144.107658,138,452.278649
128.818566,123,453.6037
163.592276,158,455.337455
147.435704,131,456.754312
102.281894,121,466.090493
71.752624,63,466.778352
192.810722,199,468.968384
65.462216,57,469.589765
123.668736,128,478.991721
103.793138,98,480.062553
45.624007,55,480.66739
41.708432,126,482.045368
81.916222,70,482.81694
53.747461,131,492.332711
47.519618,54,492.929392
171.746995,160,494.660571
172.873271,191,496.725702
165.729366,151,506.443609
192.943887,169,508.272791
79.968219,69,509.029793
126.429839,115,510.272794
109.531882,123,519.712447
244.108682,214,522.048077
194.133602,159,523.812262
223.086151,202,534.054471
177.824462,148,535.662561
47.236802,46,536.171161
160.627401,152,537.818092
159.402251,149,547.516471
35.032367,51,548.065099
34.782265,39,548.491535
308.42499,265,551.372851
265.344146,269,562.384262
250.688362,242,564.983096
136.49496,140,574.62288
121.575688,99,575.704279
251.577285,224,578.132091
295.776046,303,589.502478
131.143646,110,590.699846
144.494309,122,592.011953
81.181361,79,592.866453
157.660431,148,602.583041
151.78866,137,604.05962
272.038938,254,606.868872
177.492787,170,616.766023
104.238274,92,617.756065
470.67378,381,629.89943
120.516688,99,630.954062
174.183291,156,632.65303
44.861385,46,633.142936
422.022925,338,644.827695
12.79789,70,645.595348
331.692778,286,656.738015
253.967158,222,659.132008
221.472324,168,660.927586
117.550252,104,670.139193
163.992789,139,671.624931
447.666129,390,683.932805
469.125288,409,688.347572
590.58083,444,701.115986
202.925748,167,711.05678
506.159071,387,715.218414
493.92523,385,727.468786
568.057774,421,740.010724
548.234331,439,752.773821
627.806261,495,766.191589
240.709099,202,768.363672
694.797706,539,782.240996
511.17955,399,794.699764
449.070629,332,806.350142
377.243173,294,809.561029
95.980588,83,810.449935
18.57505,17,810.638239
317.327926,230,821.231272
501.214963,369,833.305287
220.087304,174,835.17246
68.17567,57,835.778841
280.510904,222,846.246011
328.560947,252,848.991813
311.050088,248,851.707704
407.425652,308,863.099336
112.149025,91,864.064791
515.266276,391,876.41088
866.485846,663,891.575538
950.22232,746,915.791577
934.735059,696,931.454262
1237.010798,900,957.517551
25.482904,22,957.756476
84.087375,67,958.474866
1286.425578,1000,985.405769
275.852058,218,987.740423
1040.785682,761,1012.035405
1193.39545,923,1038.202261
37.610438,39,1038.619543
52.155179,46,1039.118796
146.57316,117,1040.416417
1006.15043,738,1064.557931
930.917926,647,1079.622609
169.25563,135,1081.05992
648.327092,472,1094.231212
1438.800573,1000,1121.144084
1396.27817,1000,1148.152942
1403.01186,1000,1175.198863
1500.311439,1000,1202.143567
914.138917,616,1216.872854
1500.214645,1000,1243.819512
315.394102,238,1246.365738
1417.302833,1000,1273.374513
27.977435,27,1273.66176
120.116642,91,1282.801936
1487.312512,1000,1309.78351
551.398878,419,1314.294764
576.610369,394,1326.624245
90.208718,72,1327.423726
618.818667,439,1340.250014
1440.123234,1000,1367.275751
330.379961,237,1377.913895
205.653579,144,1379.444905
1508.748158,1000,1406.418078
1517.068859,1000,1433.534386
1369.913032,951,1459.992834
1251.998913,838,1477.262527
70.528746,61,1477.919399
1455.208846,1000,1504.924851
1470.868473,1000,1531.965495
1459.362492,1000,1559.027086
1547.879849,1000,1586.007514
1570.714912,1000,1613.148611
103.856923,86,1614.065752
195.230283,147,1623.793963
1583.290441,1000,1650.766058
1557.934519,1000,1677.606146
336.068057,256,1680.375515
232.43305,159,1682.080477
1445.349602,913,1708.181847
1091.053089,710,1724.011029
1575.5683,1000,1751.176445
79.034158,65,1759.972872
1568.85269,1000,1786.988381
131.81838,108,1788.148037
331.919612,252,1790.85812
1150.216075,731,1814.991092
1586.738436,1000,1841.987239
1617.370777,1000,1868.929488
1658.639029,1000,1895.96571
1631.037311,1000,1914.877576
358.565642,257,1925.74229
900.979137,568,1939.828012
1608.818157,1000,1966.829332
463.739791,319,1978.320939
1629.187261,1000,2005.333361
1616.691569,1000,2032.342953
203.433737,156,2034.005877
42.053025,38,2034.414025
1675.257904,1000,2061.371548
1696.479099,1000,2088.295854
400.989868,273,2091.200992
1680.379739,1000,2118.109993
51.992327,51,2118.647854
1723.37652,1000,2145.754002
1698.835094,1000,2172.712609
1717.050795,1000,2199.900333
1141.964027,682,2223.431752
1710.393944,1000,2250.253229
1727.284574,1000,2277.187565
138.940859,101,2278.266136
1767.667548,1000,2305.203294
1269.829096,715,2320.958568
1248.04883,704,2336.81169
1765.849633,1000,2363.741538
63.443917,51,2372.47419
38.460175,177,2374.358999
1820.161895,1000,2401.289279
1765.523322,1000,2428.231608
982.541225,639,2443.20004
1776.324538,1000,2470.129286
1550.261929,889,2495.977566
1767.432557,1000,2522.943681
1776.268585,1000,2549.772271
1546.188458,868,2567.231429
1781.855161,1000,2594.255322
293.708617,213,2604.64274
1792.810363,1000,2631.713256
1751.693176,1000,2658.635262
1864.766988,1000,2685.504418
1804.102505,1000,2704.32574
1848.834106,1000,2731.322268
1816.59435,1000,2758.345925
1167.599625,677,2781.890666
1845.588746,1000,2809.026083
1840.960229,1000,2835.934266
1827.334181,1000,2862.934935
1863.305011,1000,2890.001593
1837.081023,1000,2908.835613
1866.249557,1000,2935.950369
14.458721,15,2936.107873
1882.278562,1000,2963.036942
1918.322779,1000,2990.193996
436.171109,271,3001.262122
1931.954487,1000,3028.280364
1869.612232,1000,3055.357667
1872.579056,1000,3082.495339
1933.500487,1000,3109.434571
1887.136458,1000,3136.533627
759.087548,440,3149.295672
1933.660204,1000,3168.210153
1846.913413,1000,3195.308216
377.99608,259,3206.307565
1908.476111,1000,3233.337541
1944.190359,1000,3260.275912
1896.686326,1000,3287.390131
1875.322503,1000,3314.39985
