#{"t_start": 1619402818.878067, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
362.371523,285,824.258001
277.838927,234,834.863263
543.327896,392,847.173594
521.142036,393,851.474894
606.75181,438,864.253058
739.829181,544,878.229047
147.635746,116,887.499431
978.761949,693,903.106869
232.050083,184,905.106374
166.720612,126,914.512586
1080.950553,766,930.924127
1140.836643,860,956.539621
452.526256,324,960.035148
1002.130018,733,984.102116
996.862733,761,1000.311868
271.104183,198,1010.509672
1406.464189,1000,1037.511778
1357.077359,1000,1064.509775
790.295144,569,1078.741515
437.64627,330,1082.277953
840.928028,598,1096.781425
323.451628,236,1107.414032
1438.920937,1000,1134.379362
1461.363788,1000,1161.391108
1447.953215,1000,1188.386977
1473.912495,1000,1215.332786
129.462207,96,1216.376861
848.154395,604,1231.021825
592.417401,421,1243.578932
1484.386285,1000,1270.59152
149.789642,108,1271.753917
1398.028632,951,1298.234383
1466.071074,1000,1325.206959
1422.98154,1000,1352.24473
1470.006385,1000,1379.202967
51.439259,48,1379.719067
119.9573,102,1380.829845
1535.635003,1000,1407.793233
1301.931719,871,1433.517793
1553.364821,1000,1460.504167
123.736034,92,1461.49306
25.611215,23,1461.745535
968.360577,660,1477.092557
1486.703089,1000,1504.100493
1468.489793,1000,1531.13767
359.138218,272,1542.183065
1526.805398,1000,1569.244477
431.739378,299,1572.483787
1524.727745,1000,1599.473128
1228.221057,786,1624.308851
14.646779,15,1624.469161
332.367638,239,1627.107516
514.226962,392,1639.425792
1497.469534,1000,1666.28583
1505.351066,1000,1693.180648
1534.512499,1000,1720.274098
1601.700704,1000,1747.346656
1579.93014,1000,1774.479561
1626.947643,1000,1801.493206
1609.691944,1000,1828.504178
106.667205,80,1829.351648
1644.153814,1000,1856.372662
1567.49921,1000,1883.312869
1619.753656,1000,1910.390513
228.45675,170,1912.197286
1662.988968,1000,1939.004304
1590.753198,1000,1966.007011
92.88993,76,1966.83531
1667.7617,1000,1993.793911
742.554092,470,2006.951184
1639.158052,1000,2033.957809
1710.820404,1000,2060.921009
638.010259,389,2073.222394
47.315031,44,2073.694115
51.774507,49,2074.225566
1653.877734,1000,2101.163934
1228.257377,759,2117.31535
295.235639,216,2127.752484
1741.317825,1000,2154.863116
1671.620451,1000,2181.795365
25.208525,24,2182.054232
168.89905,118,2183.429839
844.611104,524,2197.269465
1229.651201,740,2213.383899
1680.925381,1000,2240.191098
1725.695396,1000,2267.055503
1779.568615,1000,2294.046149
1798.642984,1000,2320.942033
1764.008867,1000,2348.11331
1775.453945,1000,2375.067847
1230.914395,733,2391.004779
1738.898366,1000,2417.883526
129.132023,98,2427.136191
1665.093755,1000,2454.061885
1778.90443,1000,2472.893695
1859.065446,1000,2499.942918
1754.9831,1000,2526.90673
129.711889,108,2536.085766
1776.518432,1000,2563.027857
1489.061835,847,2580.270085
1762.416836,1000,2607.27865
1813.012786,1000,2634.314853
526.683043,320,2645.881811
1817.991645,1000,2672.803067
1811.724194,1000,2699.660427
1812.289116,1000,2726.670402
358.710623,237,2729.199328
1803.445673,1000,2756.198721
1875.376903,1000,2783.221754
1829.811257,1000,2810.339878
1023.848881,578,2824.655205
1849.95618,1000,2851.579464
1853.206574,1000,2878.633888
1858.473011,1000,2905.671078
1884.821357,1000,2932.748688
1883.427229,1000,2959.659846
1887.572926,1000,2986.83523
1926.267723,1000,3013.808998
15.928985,17,3013.993908
1875.187825,1000,3041.077205
155.660422,107,3042.233019
1934.5226,1000,3069.347986
1918.416022,1000,3096.316166
1911.169834,1000,3123.370845
86.965454,70,3124.11958
1804.770097,1000,3151.107656
1885.070351,1000,3178.187012
1877.970381,1000,3205.340023
1921.408301,1000,3232.393783
1736.760396,916,3258.415048
1921.771418,1000,3277.40949
1897.74769,1000,3304.395822
1930.583282,1000,3331.340056
