#{"t_start": 1619402818.8662689, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
84.27685,69,264.593797
76.086652,71,265.367916
82.659518,77,274.365249
85.291988,84,275.281922
85.508638,81,276.155558
104.017822,87,277.112084
90.970363,88,278.060685
65.916117,59,278.694218
84.570505,76,287.535849
70.719388,55,288.132298
86.556231,76,288.958863
50.274974,51,289.51707
87.208391,85,290.446613
72.242098,62,291.115977
54.786956,45,291.603961
89.119554,81,292.481924
75.016502,69,301.323423
38.393936,57,301.941166
93.057271,96,302.991663
85.388757,172,304.875093
108.975112,94,305.893212
102.334157,97,314.943717
86.973802,75,315.753772
76.460401,61,316.4127
81.691011,70,317.16669
69.189886,61,317.835802
90.626701,123,319.183933
79.861346,66,319.904213
112.103155,105,329.140302
83.005309,72,329.930717
83.413887,69,330.681088
83.299761,70,331.439331
99.170949,112,332.661181
40.540082,36,333.052374
66.304684,69,333.79406
101.834948,105,343.03369
113.506504,138,344.551566
89.627712,81,345.435553
98.702329,87,346.377541
82.108757,68,347.11199
98.314177,88,356.205089
73.757399,71,356.966668
86.249085,88,357.923821
23.392106,39,358.348965
83.978073,75,359.16147
102.660731,102,360.277309
68.154692,61,360.945277
26.98409,20,361.161334
101.07705,109,370.449223
107.417507,104,371.583499
92.319814,79,372.498027
116.270408,128,373.887292
93.307556,101,374.989578
105.760793,95,384.148697
90.362705,84,385.097975
71.389419,70,385.867593
100.138294,89,386.825123
82.072979,69,387.573353
57.200541,47,388.090567
142.079347,133,397.59508
96.319268,94,398.613391
122.23859,135,400.068609
113.745491,108,401.232162
83.703692,73,402.049061
37.105575,109,411.348793
128.111995,124,412.694562
110.048409,106,413.85101
142.67141,140,415.385274
114.916542,117,424.752275
142.504375,134,426.201818
71.304081,65,426.914715
64.236049,71,427.676815
100.187649,88,428.641096
134.006198,125,438.027733
94.024155,77,438.864362
108.831468,100,439.950868
231.346619,208,442.222922
128.99068,117,451.573729
129.03587,125,452.925144
135.975892,120,454.234118
118.424282,101,455.338518
151.857202,139,456.842292
21.038362,26,465.15135
164.66447,156,466.845415
123.37593,110,468.059639
152.553649,146,469.661626
147.881223,135,479.139024
136.407803,125,480.504533
147.872789,159,482.257587
82.932282,89,483.219538
212.737025,215,493.661953
184.350149,194,495.75741
155.214409,129,497.153802
53.663266,50,497.697227
88.649072,87,506.719584
100.038361,110,507.90952
120.172446,106,509.063597
134.707,111,510.263352
109.019261,92,511.252934
91.596906,90,520.349685
266.22202,265,523.261744
72.220036,74,524.073955
138.084463,124,533.469416
114.933918,99,534.551719
289.886622,246,537.226044
179.596719,187,547.335087
51.788637,49,547.862421
203.941269,176,549.77232
169.796149,169,551.612615
197.937793,191,561.769309
176.396345,163,563.533189
191.155091,179,565.458608
156.174779,157,575.280144
142.37509,127,576.675088
316.019694,282,579.729085
191.492748,180,589.763954
185.13845,167,591.563223
162.450759,143,593.11852
289.011968,247,603.892476
198.266848,164,605.695934
271.120571,241,616.402744
309.732541,264,619.224477
276.948326,221,629.663266
218.60329,189,631.700909
445.304879,386,643.890499
266.870799,222,646.304919
360.211036,284,657.426477
284.174828,244,660.05049
501.86648,388,672.324876
164.044774,124,673.643051
467.047031,365,685.692934
499.432502,363,697.625389
336.180091,258,700.368902
147.302003,125,701.711326
181.096142,150,711.466424
589.553534,500,724.950174
279.03837,215,727.266376
68.399614,63,727.942437
342.788392,291,739.073996
607.177433,484,752.335166
101.83246,85,753.241501
591.906622,442,766.09645
617.994158,468,779.206921
549.226536,417,791.834731
483.849258,398,796.144845
216.769671,164,805.989552
551.589929,407,810.406464
655.157643,464,823.531768
574.61882,399,835.909342
763.920897,568,850.163466
1066.241269,835,875.371913
58.667262,49,875.894783
39.133753,39,876.313653
798.359144,551,890.275542
495.310942,376,902.448612
453.427414,327,905.976244
697.751744,516,919.598861
110.292593,96,928.769089
722.182122,499,942.270983
1005.011886,726,958.346396
1331.241325,987,985.138811
1100.512558,836,1010.227095
327.802906,239,1012.81102
1201.872249,861,1038.299669
1236.605629,902,1064.241397
588.2131,410,1068.64414
1441.594763,1000,1095.59585
1217.570243,841,1120.796522
1436.368963,1000,1147.811545
1443.834919,1000,1174.854539
1469.365843,1000,1201.798973
1438.088758,1000,1228.758462
1452.540144,1000,1255.75906
76.375974,66,1256.464756
283.136586,198,1258.60471
886.853718,617,1273.321561
465.946192,321,1284.934768
1212.201209,843,1310.22289
176.053874,136,1311.675383
29.33646,26,1311.963637
1499.231015,1000,1338.95057
82.79741,73,1339.734346
1504.730832,986,1366.616844
1286.645354,889,1392.367348
1421.563573,940,1418.722851
394.041275,285,1421.774636
271.042931,202,1432.11534
242.440385,170,1433.992272
1500.023621,1000,1460.986368
1496.468728,1000,1488.050147
1473.342949,1000,1515.089557
1507.448153,1000,1542.157507
1505.074731,1000,1569.219044
1237.885502,820,1586.151053
1540.823922,1000,1613.289189
1110.670908,716,1637.285066
754.686861,503,1650.756177
1550.690622,1000,1677.596228
657.05813,461,1682.574181
1582.607434,1000,1709.594951
1559.396721,1000,1736.674155
1603.672852,1000,1763.829701
1623.027719,1000,1790.827644
57.779477,51,1791.372428
1576.761011,1000,1818.408977
1569.726002,1000,1845.37059
1611.185542,1000,1872.318293
1623.819513,1000,1899.421495
394.612982,299,1910.778781
320.137754,216,1913.084812
1579.335526,1000,1939.903933
377.414097,266,1950.892614
1615.361012,1000,1977.833722
1654.959845,1000,2004.843921
1159.707534,695,2020.394892
1651.505552,1000,2047.478001
362.890197,240,2050.046018
1685.355587,1000,2076.946063
65.794138,60,2077.583769
1707.911385,1000,2104.544907
1676.465534,1000,2131.469853
1740.624639,1000,2158.533623
1725.220373,1000,2185.667948
100.63954,82,2186.567625
1727.952205,1000,2213.559988
855.987086,517,2227.139544
1710.036327,1000,2253.975008
1764.360561,1000,2280.903061
211.508621,156,2290.726566
1746.473222,1000,2309.492343
1722.224064,1000,2336.643782
1801.98497,1000,2363.573405
1720.135076,1000,2390.540563
1751.633236,1000,2417.417279
761.298452,471,2430.65396
1740.986356,1000,2457.556192
1809.589505,1000,2484.628973
1746.963511,1000,2511.601373
1816.693481,1000,2538.477545
1824.007877,1000,2565.430048
806.9155,488,2578.808715
1803.742083,1000,2605.789118
1786.243524,1000,2632.853056
1811.281711,1000,2659.75892
1823.506531,1000,2686.625646
997.825131,582,2700.978882
1786.509571,1000,2727.988117
1802.082996,1000,2754.98903
1812.301553,1000,2782.009545
1832.873302,1000,2809.150504
1842.134512,1000,2836.053262
1796.145197,1000,2863.060604
1838.362532,1000,2890.119216
1829.934055,1000,2908.954237
338.799201,213,2919.402001
1916.371761,1000,2946.562058
1915.598272,1000,2973.488636
1905.969187,1000,3000.606849
1918.600814,1000,3027.618398
1935.407965,1000,3054.703631
1874.912444,1000,3081.833846
1859.56383,1000,3108.759299
1945.545086,1000,3135.856187
1918.913742,1000,3154.611827
1904.383135,1000,3181.743447
1857.696344,1000,3208.863919
118.262283,86,3217.991111
20.740842,23,3218.236454
1900.000871,1000,3245.267384
1890.21995,1000,3272.275765
1887.960199,1000,3291.084255
1876.435057,1000,3318.092468
