#{"t_start": 1619402818.867666, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
32.119861,31,0.527572
15.593796,9,0.629312
25.165129,25,0.903806
23.407339,18,1.109364
18.101906,11,1.251976
29.21388,24,1.527961
17.627861,12,1.659204
30.780586,27,1.970773
26.995123,27,2.281927
20.854545,16,2.459199
44.599041,40,2.900171
19.255087,13,3.047495
26.925961,22,3.29156
21.793121,15,3.460703
31.490733,31,3.81208
20.997238,15,3.977899
31.771012,46,4.492557
27.95271,56,5.11718
21.971786,17,5.304443
22.27931,19,5.513757
27.564024,20,5.735879
13.182497,14,5.892122
32.51368,29,14.298237
36.612517,29,14.628608
21.25897,19,14.842574
27.767334,22,15.089645
20.962576,23,15.348367
23.561633,19,15.562287
21.799883,17,15.757434
24.480017,21,15.989143
17.595169,11,16.11663
29.8752,28,16.437293
17.053916,15,16.613324
29.211655,28,16.92778
34.45902,32,17.28497
29.283888,26,17.573434
19.832396,15,17.739319
22.779181,18,17.944929
21.047462,17,18.136778
38.984096,37,18.554281
23.602373,19,18.767409
19.938539,14,18.922624
34.132509,36,19.322278
26.768758,20,19.548942
14.146868,9,19.64969
42.857739,41,28.162339
38.304875,45,28.661584
25.210254,26,28.943504
25.694029,25,29.220391
26.701513,28,29.529509
19.938433,17,29.71739
28.388905,24,29.986793
22.584466,22,30.231928
14.918517,9,30.334085
27.429675,26,30.622619
19.435828,13,30.769357
19.029712,14,30.922887
48.216419,42,31.388014
34.535817,31,31.730468
22.344333,19,31.941848
18.583144,17,32.131789
39.834532,44,32.623313
26.889984,23,32.881878
19.584786,14,33.035065
19.879979,16,33.213175
57.952954,84,42.27224
25.584639,37,42.678322
27.027637,27,42.971047
22.385011,23,43.225929
31.071247,33,43.581458
35.615634,33,43.952237
43.932125,39,44.388817
42.186107,51,44.948606
29.500201,31,45.291666
26.375988,25,45.565649
31.605024,29,45.883782
18.43252,14,46.03539
16.80159,11,46.159339
30.957193,29,46.478532
24.09537,18,46.679824
34.731138,37,47.096213
49.623589,41,55.6555
30.632591,28,55.961205
33.321321,37,56.364825
40.455594,42,56.825022
17.764355,14,56.983497
28.71601,33,57.346528
17.325327,12,57.476536
34.86786,31,57.81882
44.442015,40,58.261184
33.318879,29,58.577792
39.399688,56,59.185172
29.046952,24,59.451845
20.983898,18,59.649573
41.762841,66,60.367015
25.201176,23,60.615979
33.736438,29,60.933639
63.423974,54,69.621244
37.003848,29,69.938094
27.065136,27,70.2402
60.07876,65,70.96819
72.39105,70,71.733365
58.769243,68,72.505496
74.489381,65,73.217124
17.413046,12,73.352476
30.887787,27,73.646276
31.798299,34,74.01823
50.720858,55,74.624863
39.120709,46,83.250191
67.760315,59,83.892047
25.249946,27,84.184328
48.008351,80,85.068754
77.197725,101,86.169441
21.45692,18,86.363844
34.148008,32,86.708231
32.575411,59,87.383284
76.918136,85,88.305966
45.886974,50,96.808038
49.522776,74,97.617876
70.610234,57,98.274783
40.576169,71,99.046839
75.101457,68,99.803167
61.877856,54,100.382957
38.220593,34,100.751783
55.723255,65,101.465031
28.430882,22,101.703071
15.852303,13,101.849348
21.401816,65,110.611166
86.494139,74,111.413529
37.285409,66,112.140107
77.274716,63,112.838435
70.094032,68,113.574646
52.191343,51,114.132371
20.227731,74,114.934943
68.460959,71,115.699993
74.156362,69,124.540376
56.015745,58,125.164698
74.781873,77,125.999444
80.94935,92,127.002442
53.61381,85,127.923627
64.964459,59,128.563716
69.835531,71,129.324528
61.313096,57,137.941708
73.329774,88,138.902908
40.984147,40,139.334342
23.976906,83,140.237416
71.616686,58,140.870538
77.724974,71,141.642898
73.929238,61,142.305086
76.377472,66,151.125442
71.660065,62,151.797801
66.648139,51,152.36076
66.654796,55,152.96226
60.049229,53,153.54471
70.178916,58,154.184976
60.97513,93,155.189646
86.225688,77,156.021537
99.19376,98,165.062238
73.072693,68,165.805665
64.530191,63,166.488907
87.019447,71,167.267326
79.719209,69,168.009604
66.54141,57,168.625976
68.449446,60,169.286631
88.739723,75,170.095034
72.049644,61,178.847886
35.195216,43,179.311054
70.706326,63,179.997172
94.707204,90,180.966795
25.47731,83,181.870795
69.428386,75,182.695217
70.04503,63,183.370348
69.845478,55,191.977466
96.052248,92,192.974695
67.943928,57,193.589263
61.109763,51,194.143485
73.952688,65,194.849483
20.387172,78,195.694206
84.361707,84,196.600431
119.048173,137,206.154868
93.464383,80,207.02314
79.759849,68,207.752287
68.719155,59,208.400211
67.270981,59,209.044797
68.760803,119,210.343914
75.645486,79,219.296279
78.452181,68,220.042807
98.949942,99,221.116868
88.493505,90,222.115153
83.02401,75,222.921869
80.169431,69,223.672119
97.972489,90,224.656978
67.636462,60,233.426501
78.151098,65,234.134324
96.051808,85,235.054516
67.499212,60,235.709867
68.7972,101,236.833758
106.994516,124,238.187228
65.806015,54,246.850047
62.062446,54,247.458611
80.588088,66,248.171772
83.467247,72,248.973149
77.29683,67,249.690381
78.457704,90,250.668622
64.872574,59,251.309553
71.607333,61,251.979349
89.027568,99,261.148402
81.45015,69,261.886393
91.692092,83,262.797525
71.982273,62,263.467146
94.352053,92,264.472806
73.163339,68,265.214908
66.729841,55,273.96266
37.627987,94,274.996416
80.542025,65,275.703371
75.4841,65,276.408292
96.251106,87,277.358734
94.749682,74,278.156761
76.639305,69,278.899203
68.274441,60,287.567126
83.651072,69,288.314545
108.566928,114,289.559111
22.061644,21,289.787151
85.778657,77,290.630731
92.406736,81,291.504658
78.661415,62,292.184363
90.551205,86,301.204147
79.899779,75,302.016346
83.901221,65,302.731283
75.990093,63,303.418149
18.366234,21,303.654422
74.932912,63,304.342462
14.81947,71,305.115397
93.118284,79,305.967854
83.020387,67,306.689917
69.701513,58,315.321988
84.41219,61,315.979162
70.41991,52,316.540189
103.828335,79,317.405456
99.549341,98,318.460288
70.503953,64,319.171298
84.152061,61,319.838291
72.074708,66,328.644573
102.735877,103,329.778626
