#{"t_start": 1619402818.8751261, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
26.330782,32,0.535474
15.412279,10,0.647577
27.776181,25,0.922887
25.727301,29,1.277283
27.102771,25,1.557518
25.27268,28,1.876521
30.267729,25,2.166055
15.886517,14,2.321653
23.933731,19,2.533349
24.926709,22,2.775171
20.28905,16,2.952415
19.737137,20,3.1773
24.960363,21,3.408803
27.465616,22,3.656715
21.130227,16,3.840693
22.585362,15,4.008895
22.930021,19,4.219091
15.491183,14,4.372781
19.739554,16,4.556292
33.331509,32,4.910784
15.304506,9,5.012143
18.78316,21,5.245707
23.889192,18,5.444109
17.175501,11,5.564879
17.723498,13,5.708709
31.523525,31,14.136571
33.409422,28,14.452624
22.450971,14,14.612612
19.712119,17,14.804691
20.600124,17,14.994323
13.892956,8,15.086402
36.524947,44,15.581926
26.798262,25,15.863903
29.578246,26,16.15731
42.169299,49,16.719474
17.114615,13,16.865829
31.964286,32,17.220221
22.958437,17,17.410725
27.485459,29,17.73587
19.453253,15,17.907045
32.080168,33,18.278744
24.237899,20,18.50393
16.156953,10,18.614872
17.026269,11,18.740458
32.637345,33,19.108504
23.942843,17,19.296014
25.060985,22,19.545044
32.701356,35,27.990935
19.326034,20,28.215292
31.368618,27,28.514614
19.785494,13,28.657592
14.948275,12,28.790037
20.587723,15,28.950222
24.895394,22,29.19314
19.122788,13,29.338213
22.272742,20,29.558553
18.800991,13,29.702039
15.950122,9,29.804779
24.612136,22,30.048011
43.516582,48,30.58294
24.72419,20,30.809464
19.32928,14,30.961626
23.803268,19,31.175559
36.205533,34,31.548935
15.363553,9,31.647931
30.413071,33,32.014807
26.507098,21,32.254062
23.262345,19,32.462049
28.647502,22,32.711146
42.775871,48,33.242015
29.143777,24,33.503999
29.196182,32,41.982735
51.09622,61,42.662285
20.550124,29,42.978459
82.477046,64,43.680336
24.622044,25,43.958774
16.355407,17,44.152445
20.894996,18,44.351106
28.358878,25,44.626631
27.218198,24,44.890383
28.605762,25,45.164752
44.220217,41,45.615712
27.990872,22,45.857028
35.381192,39,46.288561
25.583755,19,46.495608
15.6464,16,46.67593
41.607574,46,47.194719
29.238319,25,55.571692
26.886688,27,55.868735
67.408976,76,56.701722
26.646125,22,56.94571
62.260387,64,57.65131
12.462879,8,57.738003
43.821357,47,58.257357
24.21008,25,58.530474
55.98391,58,59.159472
57.215777,59,59.808482
51.180774,55,60.405902
27.727766,24,60.666697
62.119739,65,69.478063
30.377729,26,69.758975
51.946715,51,70.321359
64.002147,79,71.202987
30.557897,27,71.500442
54.183704,47,72.033702
38.486411,54,72.632231
56.559463,58,73.269592
43.71744,45,73.759856
29.93421,32,74.114148
29.280794,48,74.643925
64.913288,70,83.52554
58.511569,63,84.212787
19.415196,15,84.37696
33.609035,43,84.855574
50.332872,61,85.531904
33.096113,35,85.911183
74.711117,80,86.767656
71.393669,83,87.705846
49.683926,43,88.169539
86.875254,117,97.407381
83.447247,82,98.335306
73.572154,69,99.087492
41.549954,53,99.677043
104.55554,107,100.832495
58.696301,61,101.503814
36.689927,90,110.540146
60.043248,64,111.237207
71.633722,67,111.963013
39.756518,62,112.650601
41.42276,76,113.485314
23.75597,30,113.805624
23.783164,22,114.051807
88.312163,91,115.038894
72.393185,75,123.938962
67.4016,124,125.278901
110.911351,120,126.589351
52.742566,50,127.131112
47.238941,53,127.697826
55.647983,57,128.321592
66.067327,132,137.742027
65.597251,56,138.354615
47.199804,59,138.995527
92.082607,76,139.815237
69.907186,56,140.428561
17.379113,16,140.602434
40.081611,76,141.430377
84.216558,88,142.386692
83.852013,79,151.348392
67.612916,59,151.991392
63.682339,76,152.827692
66.885064,52,153.390605
62.100838,70,154.16944
111.906334,124,155.50756
73.34223,57,156.12361
103.667015,116,165.36912
84.313575,83,166.267378
72.09388,79,167.119523
24.184657,80,167.993576
61.331433,58,168.622518
84.971796,72,169.414574
72.767764,67,170.134365
88.458906,80,179.090192
98.609627,100,180.176177
70.212177,60,180.82021
69.009984,77,181.656003
44.136771,64,182.368834
49.22823,76,183.184728
87.387908,74,191.995908
76.394348,60,192.64817
81.052226,83,193.5414
61.227553,47,194.050325
77.180779,66,194.768458
67.651859,72,195.549422
84.409883,72,196.324332
69.910476,54,196.90653
73.923538,58,205.596215
68.005141,57,206.225875
74.948866,76,207.052527
88.337821,81,207.927274
79.788045,76,208.755111
66.960856,56,209.371693
65.090814,60,210.023158
74.280656,81,210.898006
73.566702,54,219.59322
87.423378,81,220.477397
120.857848,128,221.871982
37.442946,81,222.756135
80.977924,77,223.590407
50.300817,48,224.119554
73.058599,59,232.878496
71.497916,61,233.540591
94.701225,89,234.511962
97.507016,93,235.524526
100.353683,97,236.59883
68.220308,63,237.281902
85.060596,75,238.107864
80.572871,72,246.96531
72.565543,67,247.716243
78.851409,75,248.5284
83.104666,72,249.32367
83.167228,68,250.051309
72.001575,58,250.686116
117.29747,106,251.841089
82.112268,74,260.743041
77.816246,69,261.487784
55.872051,49,262.010992
69.375381,69,262.771157
102.664167,100,263.853232
68.21892,57,264.479506
93.006915,88,265.438516
93.226361,86,274.53696
94.15827,98,275.60307
79.184777,62,276.272171
73.113954,62,276.951439
63.51537,51,277.504721
78.95214,77,278.334167
69.659093,61,278.993477
95.379718,87,287.953642
65.133011,52,288.515644
103.90236,102,289.629837
89.807285,79,290.495471
74.927564,54,291.078129
87.408063,175,292.976866
94.028315,79,301.924671
73.418121,65,302.64047
78.824012,73,303.437756
81.598173,77,304.283691
66.950739,51,304.837785
74.022796,63,305.518144
72.990092,61,306.179299
45.391616,38,306.585088
87.639522,75,315.40351
86.928275,75,316.214289
87.886392,84,317.117842
68.783486,63,317.808413
75.488339,68,318.541308
78.380313,81,319.444016
112.939421,119,328.827742
93.520875,84,329.750793
73.251888,70,330.515129
71.563554,62,331.186328
84.667591,85,332.1139
87.695311,90,333.089559
69.196774,59,333.722388
98.712425,89,342.788763
105.847621,96,343.828846
73.48155,58,344.474641
111.406391,120,345.788758
76.036432,63,346.468525
80.793722,72,347.248267
91.138584,80,356.253288
89.640891,82,357.136065
73.70873,63,357.821719
108.173397,101,358.918014
17.022537,80,359.79333
90.559022,81,360.682085
97.016669,83,369.678552
22.69494,61,370.347771
94.884706,81,371.231514
78.730129,70,372.017715
78.517811,73,372.835272
54.791225,57,373.448485
81.198922,72,374.242929
89.318646,74,383.170821
105.028492,107,384.343266
74.554985,62,385.046508
73.24468,54,385.640523
80.518227,75,386.45493
60.464241,47,386.963659
84.488776,73,387.753868
120.987617,116,397.080768
113.552971,121,398.390327
99.671369,88,399.340476
129.693233,113,400.561641
87.598614,77,401.38857
118.517163,112,410.744792
129.419946,110,411.94164
133.448047,129,413.345745
65.879715,63,414.035355
140.428013,135,415.513452
