#{"t_start": 1619402818.859561, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
72.263655,65,288.753278
68.751674,58,289.389005
65.502094,53,289.964622
66.476331,52,290.537764
76.592543,60,291.187844
96.498617,87,292.126327
62.106274,58,292.758559
93.854469,79,301.705921
77.776005,72,302.496027
90.674414,82,303.388844
83.031842,83,304.30425
72.385947,59,304.943569
88.219054,87,305.886484
96.96904,99,314.959212
75.173335,84,315.866234
118.258542,125,317.21604
76.083541,70,317.979625
73.355706,56,318.583649
74.0952,64,319.301891
82.670881,71,320.071023
73.687834,60,328.815005
73.211376,66,329.539794
110.020341,102,330.652915
95.017039,104,331.778034
85.958681,79,332.643864
29.262932,32,332.991929
94.542936,76,333.809652
83.002754,71,342.674838
95.767975,88,343.631996
104.204607,94,344.675162
63.627023,52,345.245255
93.196875,88,346.199184
104.349886,99,347.269908
130.531587,115,356.648277
101.440211,100,357.732842
70.327855,59,358.375761
110.447753,98,359.434817
97.967146,92,360.448899
100.241286,100,369.633695
83.370943,76,370.466196
73.35032,66,371.187584
134.949468,145,372.811573
132.119317,107,373.978187
134.784966,113,383.341266
129.185088,125,384.717286
102.838003,94,385.763278
73.227645,73,386.55066
112.826503,120,387.852103
64.16151,62,388.530554
126.723532,124,397.932225
96.516632,94,398.950752
116.898997,107,400.105332
150.272814,148,401.703747
106.86862,136,411.320063
86.411821,77,412.164856
140.992114,154,413.832938
142.914938,127,415.222485
100.341855,88,424.281946
75.493294,79,425.141628
87.014621,71,425.905349
111.385495,105,427.050126
74.059848,57,427.659497
159.464766,139,429.172094
120.93784,117,438.481193
15.594774,87,439.420855
146.667845,151,441.073655
124.221963,131,442.495399
126.663549,123,451.910479
152.159242,156,453.598426
133.204187,126,454.985858
149.374476,152,456.629734
113.517519,96,465.692334
119.663305,127,467.078865
115.376237,108,468.272094
203.108827,208,470.545404
185.319601,167,480.373181
176.791335,211,482.694199
127.873667,108,483.862069
164.57449,158,493.688634
180.621844,188,495.718254
182.418878,157,497.42093
103.356132,96,506.537478
192.579969,159,508.256359
179.07126,187,510.289954
132.26796,138,519.896727
224.953368,229,522.420585
209.929876,203,524.634931
175.754695,215,535.023987
156.285583,149,536.641326
21.901225,20,536.857259
131.221686,128,538.238838
154.531186,132,547.758739
143.31495,138,549.252241
241.380472,215,551.594796
202.210736,193,561.773087
200.143963,189,563.813733
149.246267,138,565.301665
285.605712,277,576.437552
171.908935,162,578.191525
143.246989,124,579.538047
160.753434,136,589.099941
141.229507,126,590.468984
212.062569,175,592.358139
257.168596,221,602.862808
282.691923,237,605.42568
256.058644,211,615.830116
237.627464,226,618.25053
2.466547,74,619.036664
356.669261,311,630.437044
195.092601,175,632.339425
184.883687,162,634.059832
250.63396,204,644.305381
211.979482,183,646.29794
368.111342,318,657.791464
247.271482,199,659.926881
106.872292,88,660.865351
186.878727,144,670.515159
248.728156,209,672.765754
108.45878,93,673.753227
168.003761,138,683.35661
494.141257,414,687.820924
117.002802,101,696.932861
451.781872,352,700.683772
405.808085,334,712.425583
364.087377,285,715.486105
96.680765,90,724.543834
594.852912,488,737.816938
380.614034,296,741.001287
118.143933,198,751.173191
377.545815,291,754.29217
95.478187,78,755.134578
555.209151,424,767.798744
436.233609,327,779.391562
134.826111,105,780.511343
197.153159,154,782.1828
374.214901,305,793.616548
601.192457,446,806.508313
821.81026,612,821.259408
339.705523,269,824.152276
734.987029,546,838.091478
625.297913,460,851.225526
271.555521,215,861.611725
166.693871,132,863.041214
127.786694,104,864.14558
480.043676,366,876.221902
68.639338,58,876.840264
232.996153,174,878.697535
1285.575109,967,905.298541
1088.953714,813,930.267279
124.389776,107,931.416149
762.493495,597,946.017965
1318.82623,1000,973.069075
1387.440503,1000,999.940513
1337.869353,1000,1026.885431
1216.29575,847,1052.25207
1322.786413,1000,1079.223271
1395.338014,1000,1106.149387
549.609626,379,1110.177423
1061.318675,746,1134.443724
606.32992,432,1147.224086
126.251703,109,1148.389729
1437.765582,1000,1175.439968
1288.702476,902,1201.319146
969.947599,668,1216.60707
864.908577,610,1231.314072
804.216028,563,1245.405622
1480.75905,1000,1272.419222
417.225478,295,1283.746366
532.186538,377,1295.868551
451.449916,321,1299.335575
880.744504,599,1313.923178
1438.609295,1000,1340.89618
1515.504294,1000,1367.92765
1513.327006,1000,1394.872964
521.610635,357,1406.813698
1179.354016,803,1423.601979
341.821507,256,1434.564406
1451.84436,1000,1461.547003
1504.29872,1000,1488.605666
1538.931905,1000,1515.650901
1466.585746,1000,1542.725782
1505.535034,1000,1569.779076
1592.681644,1000,1596.775023
1493.471115,1000,1623.93206
403.788907,317,1627.405802
17.007116,16,1627.581319
1570.372765,1000,1654.469928
1571.570839,1000,1681.339585
1563.256838,1000,1708.372789
1563.190537,1000,1735.445301
1565.732429,1000,1762.602519
1273.949654,810,1787.555815
278.266414,189,1789.593792
68.496234,55,1790.178306
202.120297,157,1791.855497
1592.976154,1000,1818.897231
1582.74287,1000,1845.860013
1598.550561,1000,1872.812388
790.298693,512,1886.458094
845.186847,516,1900.22735
1636.585327,1000,1927.173668
19.431697,19,1927.376097
54.053563,49,1927.894912
748.112841,470,1940.972323
1673.769407,1000,1967.959589
49.163085,44,1968.429863
18.97836,16,1968.604523
1707.031172,1000,1995.525871
398.375111,270,2006.552572
1127.473869,695,2022.15008
17.036071,19,2022.363279
1654.118712,1000,2049.402718
664.752348,432,2062.089868
89.872844,79,2062.939626
1708.437217,1000,2089.847231
1727.503796,1000,2116.754029
600.775855,381,2128.957903
1747.516659,1000,2156.058187
1677.911242,1000,2183.010384
1726.087383,1000,2210.220108
1709.427662,1000,2237.072039
1710.866907,1000,2263.904877
1697.394452,1000,2290.899531
66.888177,64,2291.576273
1783.386088,1000,2318.499175
1750.024349,1000,2345.646626
1750.069603,1000,2372.618166
529.726903,334,2376.175737
89.020792,71,2376.930375
1759.92481,1000,2403.878093
1109.344549,650,2427.068265
1777.688361,1000,2453.996293
45.863117,42,2454.445013
244.971293,175,2456.297476
1824.842103,1000,2483.348296
1840.510091,1000,2510.331771
1823.264645,1000,2537.199559
1799.01291,1000,2564.131677
1781.899099,1000,2591.175374
1193.876135,708,2606.87345
1797.09386,1000,2633.935753
1845.954805,1000,2660.845972
1776.153914,1000,2687.705308
750.142136,445,2700.602272
1843.398505,1000,2727.610854
1816.209048,1000,2754.607987
483.145569,298,2757.817797
1840.067207,1000,2784.820133
1809.057703,1000,2811.947743
1885.809907,1000,2838.862656
1829.543983,1000,2865.921935
1914.571768,1000,2892.971795
1858.382947,1000,2919.927798
807.192438,466,2933.157193
1890.896605,1000,2960.091974
1898.598689,1000,2987.238036
1881.767689,1000,3014.220152
1947.208791,1000,3041.299667
1872.486644,1000,3068.438027
1923.738097,1000,3095.406605
1931.415812,1000,3122.463273
43.778189,35,3122.834913
1919.323608,1000,3149.820078
99.609898,87,3150.748489
1886.92184,1000,3177.825554
1967.009179,1000,3204.982146
1911.048428,1000,3232.023167
1917.987248,1000,3258.951701
1882.552925,1000,3286.095015
1881.257834,1000,3313.096762
1891.180912,1000,3331.86831
