#{"t_start": 1619402818.872063, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
555.853008,436,792.628722
239.744816,173,794.505421
61.859385,52,795.065409
618.136995,473,808.27774
329.877858,254,819.113908
282.29076,213,821.423351
596.585694,442,834.268672
1029.110918,832,851.379578
670.263212,483,864.642545
706.489106,504,878.188581
1092.817445,825,903.238786
681.413745,500,916.688071
204.644527,151,918.317024
67.796997,58,918.93315
963.440521,689,942.639633
1179.582123,886,960.42646
893.651605,618,983.267421
1080.56905,764,999.504567
816.597675,584,1013.866514
34.190745,28,1014.170672
1382.574764,1000,1041.186633
80.252046,72,1041.956779
565.124299,388,1054.216323
629.866332,443,1067.097208
1408.159138,1000,1094.04812
1454.76527,1000,1120.956455
1481.620829,1000,1147.966975
868.191722,593,1162.503246
112.843244,90,1163.475838
1481.869713,1000,1190.468917
1396.999571,1000,1217.40335
960.79988,625,1232.275112
73.580102,61,1232.927711
1272.29179,846,1258.23161
1509.015709,1000,1285.229216
284.70848,202,1287.38916
269.505404,205,1297.695253
1461.840245,1000,1324.680378
1475.196858,1000,1351.698257
1264.709959,858,1369.065543
1472.170386,1000,1396.004848
1039.822182,711,1419.891862
46.052234,42,1420.345672
1158.009696,770,1436.858874
1464.451029,1000,1463.892897
934.19325,651,1487.168581
1484.863111,1000,1514.197273
1558.8889,1000,1541.259614
24.193411,22,1541.495912
1490.841822,1000,1568.553104
1391.622011,891,1586.257972
1472.931151,1000,1613.394382
1552.911303,1000,1640.450094
529.225235,343,1652.198742
1561.505632,1000,1679.043345
343.994915,238,1681.607199
1583.503189,1000,1708.640623
1582.833231,1000,1735.715786
1516.964272,1000,1762.87764
333.022021,236,1773.551715
1598.526059,1000,1800.575483
1602.937212,1000,1819.434866
1545.900189,1000,1846.408439
1546.285635,950,1872.815945
49.035821,42,1873.262888
131.86647,102,1882.528804
1593.408958,1000,1909.608342
708.381005,466,1914.586913
1650.268844,1000,1941.448517
25.644228,23,1941.694595
1363.191637,870,1967.26709
689.051793,448,1980.13686
316.100595,204,1982.330729
1590.276073,1000,2009.334432
1662.652305,1000,2036.363249
1552.209629,923,2062.482555
1703.388135,1000,2089.391808
1728.075144,1000,2116.282848
1660.599936,1000,2143.348903
1709.879165,1000,2170.268801
1719.936051,1000,2197.505563
1732.773153,1000,2224.452995
1703.254345,1000,2251.286526
1707.940489,1000,2278.220834
1782.294284,1000,2305.158197
1766.269012,1000,2332.213853
1802.397106,1000,2359.231658
1727.767767,1000,2386.2114
92.156885,81,2387.0711
765.575932,465,2400.161165
682.281443,418,2404.639863
1758.799819,1000,2431.561868
1651.775551,1000,2458.46575
1783.30681,1000,2485.544886
276.273774,180,2495.603209
105.386097,83,2496.485236
1831.924867,1000,2523.455626
1255.900942,721,2539.222749
1851.270932,1000,2566.180199
1257.153459,700,2581.811171
1766.476245,1000,2608.837128
152.753107,117,2618.278431
1768.321215,1000,2645.259973
1765.068608,1000,2672.172613
1820.827665,1000,2699.042807
1836.03078,1000,2717.863182
273.396709,177,2727.921418
1828.745215,1000,2754.921079
1806.501963,1000,2781.94292
1829.766851,1000,2809.081675
1875.963541,1000,2835.986286
14.657319,14,2836.134978
1880.285798,1000,2863.146132
1865.804886,1000,2890.201002
657.988519,372,2894.227518
1888.793814,1000,2921.203283
1869.570737,1000,2948.34387
1839.957286,1000,2975.315504
1876.909697,1000,3002.381483
1860.816112,1000,3029.40106
1896.176332,1000,3056.467903
1864.602728,1000,3083.615266
649.900759,377,3095.706089
1910.230306,1000,3122.764185
1914.729011,1000,3149.745107
1864.772634,1000,3176.828375
1946.890563,1000,3203.985501
1959.296489,1000,3222.849314
770.706672,439,3235.713216
1903.185284,1000,3262.682723
1917.005401,1000,3289.749081
86.288148,64,3290.427952
1936.75456,1000,3317.437846
832.432925,454,3330.425572
