#{"t_start": 1619402818.8629591, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
83.057476,85,155.180888
122.128641,156,164.844158
65.441556,54,165.442826
73.444651,65,166.146442
77.951811,77,166.973303
101.043258,100,168.065889
80.030104,72,168.846875
99.366382,100,169.936064
74.344796,62,178.697558
84.465901,80,179.566778
73.814629,83,180.458304
60.232104,61,181.12088
100.28261,87,182.0744
33.65122,67,182.804774
74.879278,77,183.632092
72.871105,58,192.282963
79.552552,80,193.142366
72.581197,59,193.775449
69.50039,64,194.473019
88.269413,90,195.444629
80.354174,69,196.191745
32.712936,38,196.602827
59.256175,48,197.115743
90.965108,82,206.078742
120.704485,136,207.550803
75.425252,64,208.252939
86.694279,99,209.3359
88.703877,73,210.128478
105.362899,115,219.476609
137.34825,150,221.108307
70.741339,58,221.741981
22.590272,22,221.9883
89.657217,88,222.947278
55.684247,129,224.35407
92.1462,68,233.215445
64.301271,62,233.881755
80.053957,76,234.714814
71.694008,67,235.446214
80.031843,63,236.125738
52.698034,47,236.661775
66.76902,51,237.21442
37.651509,54,237.806013
76.107638,64,246.580497
81.719291,78,247.449934
83.043631,72,248.230682
81.374365,71,249.020207
71.351733,54,249.598046
59.732498,49,250.125257
54.702608,116,251.386879
83.50161,73,260.272637
87.100472,81,261.162507
73.277841,81,262.029769
78.412631,71,262.811551
76.902881,62,263.481425
34.743702,78,264.332942
81.632939,81,265.217299
70.418746,64,274.063152
77.297958,65,274.78298
55.73953,54,275.370462
84.779208,92,276.366303
59.122605,55,276.970076
109.895775,101,278.062251
60.28548,52,278.622422
70.100996,59,279.258328
75.074155,60,287.927173
76.616659,59,288.566199
99.037943,93,289.583688
85.061663,72,290.374248
85.937141,69,291.117575
77.816988,69,291.864367
82.490096,74,292.669567
91.690474,82,301.649972
80.870977,61,302.320671
105.130946,96,303.362882
26.058666,74,304.181802
86.769018,71,304.953515
82.66606,67,305.679643
81.20206,84,306.580423
115.856978,107,315.744825
96.189635,83,316.64127
82.429065,65,317.353793
82.689758,71,318.117183
84.348556,70,318.874727
93.733743,86,319.829499
119.699291,116,329.187634
156.808722,150,330.828153
75.832782,73,331.616154
89.035158,84,332.533721
99.185027,90,333.505836
100.728015,104,342.726984
90.1136,79,343.586125
83.167957,78,344.445029
68.765051,65,345.165186
84.713615,73,345.958081
130.898083,120,347.254864
36.532005,48,355.915203
74.202469,68,356.646622
97.01427,81,357.521753
86.224677,68,358.265261
103.085523,104,359.389418
108.988713,100,360.490793
123.03834,109,369.773596
67.606277,66,370.498136
79.40944,63,371.185877
82.22714,65,371.908327
134.467006,115,373.187351
73.624816,70,373.954084
93.823608,78,374.808091
75.866675,68,383.680088
92.414679,134,385.168006
92.403376,89,386.137769
107.480921,94,387.154449
139.250359,155,396.900269
137.24689,129,398.299227
134.302787,129,399.692387
128.34434,122,401.007742
25.539169,89,401.992513
112.233389,99,411.187604
103.755784,90,412.174022
148.634314,140,413.686341
133.365376,131,415.12216
50.195354,53,415.720527
161.610669,173,425.68019
130.395125,132,427.113445
98.634978,78,427.954563
148.264029,151,429.590286
128.86288,116,438.8884
98.487823,87,439.832082
104.944493,94,440.864083
124.633016,119,442.15988
124.457595,125,451.59746
135.956371,119,452.883454
119.263334,130,454.304793
138.503189,128,455.696552
141.038278,148,465.323325
159.739032,185,467.346482
85.976385,70,468.116199
86.896064,83,469.027188
82.972446,71,469.805865
101.411857,114,479.05328
109.534922,112,480.27244
149.971776,141,481.819812
147.877014,149,483.445518
67.508547,78,492.391707
74.023965,77,493.246751
219.33594,181,495.195015
139.588924,129,496.590244
229.712493,198,506.819128
173.732611,168,508.645816
151.985122,138,510.136227
128.083066,124,511.473128
125.168246,110,520.778335
147.821523,129,522.211699
93.98921,80,523.088665
222.412293,198,533.295519
145.739889,160,535.043388
196.643196,176,536.954002
171.048222,166,538.742635
188.515532,188,548.869736
126.339447,101,549.967119
254.558106,231,560.58474
137.245867,127,561.942352
313.10434,279,564.953952
166.320323,148,574.679415
85.690416,92,575.686079
110.085741,92,576.688392
282.27239,237,579.250733
144.919516,134,588.793153
182.400969,162,590.552552
99.466607,88,591.491218
266.581314,235,602.147632
55.007148,48,602.67503
185.076658,149,604.279024
220.974378,205,606.548177
140.466916,129,616.018676
358.362125,291,619.130451
74.65577,63,619.80849
252.411897,228,630.317663
167.521908,157,632.016238
71.714429,70,632.774336
336.921631,284,643.860449
415.127783,340,647.536212
186.156981,160,657.331454
503.345265,405,669.775505
108.883577,90,670.74714
62.242263,53,671.31043
139.785396,119,672.604384
323.176307,324,684.180716
412.737487,325,687.701272
347.777419,270,698.616594
408.325032,327,710.265041
127.461373,103,711.361924
460.391061,346,715.080627
165.933268,140,724.684071
69.308525,58,725.317551
375.627721,285,728.392237
84.392596,74,729.207557
219.196822,184,739.162455
271.368031,220,741.535726
415.976016,432,754.215951
148.329289,127,755.585499
121.853088,97,764.733486
89.322909,79,765.57946
285.42774,218,767.926389
113.804882,97,768.963734
610.523507,420,781.547888
1053.635747,788,806.290517
367.046403,295,809.510765
897.452087,722,833.502576
755.705351,581,847.831305
288.436954,244,850.514076
200.198526,147,860.183941
865.964938,739,876.262684
1101.67797,881,901.896828
287.625025,222,904.289273
656.32227,490,917.643894
327.362472,238,928.352479
454.787022,332,931.920499
22.982715,23,932.163778
1277.016018,938,958.650488
352.367579,259,969.538325
438.564354,341,973.19382
20.176972,19,973.397124
798.385896,580,987.71152
893.754861,658,1010.890507
1004.789928,732,1026.894329
281.986904,226,1037.446188
1445.447867,1000,1064.440917
532.079866,411,1068.850866
610.885507,439,1081.679388
334.18006,255,1092.516996
49.072067,41,1092.953901
302.60476,229,1095.413594
50.755833,47,1095.91892
61.720384,54,1096.494487
1446.546047,1000,1123.416519
1150.354243,796,1148.235441
1401.129641,1000,1175.279787
940.995255,663,1190.517936
1468.845884,1000,1217.451981
1491.809586,1000,1244.40304
1406.774199,982,1271.210445
1488.604588,1000,1298.210753
1069.168472,722,1314.115439
1516.830868,1000,1341.08611
1525.819498,1000,1368.119727
758.981006,517,1381.771663
895.953188,604,1396.351972
1477.091667,1000,1423.373955
1469.695167,1000,1450.47942
1480.384076,1000,1477.581727
1491.441319,1000,1504.583477
1565.564824,1000,1531.626439
1477.257968,1000,1558.688057
1036.229461,680,1582.222841
1573.16018,1000,1601.141253
1011.527553,669,1624.706125
42.393266,39,1625.122028
115.798353,91,1626.144641
104.153875,80,1627.02589
146.57833,128,1628.415983
152.48994,116,1637.735684
1536.251806,1000,1664.629439
128.683034,93,1665.62107
1589.606286,1000,1692.518823
1566.262763,1000,1719.608463
50.791905,45,1720.089507
122.125629,110,1721.282374
1553.924397,1000,1748.369186
1573.273712,1000,1775.495999
183.519367,130,1776.887193
1616.73997,1000,1803.941659
338.465416,240,1814.588854
1618.617116,1000,1841.578308
1550.896878,1000,1860.47001
1604.429935,1000,1887.4474
182.265726,143,1897.103387
1620.828871,1000,1924.12514
148.151668,118,1925.378415
1634.173614,1000,1952.236824
371.630908,241,1954.855129
1616.229901,1000,1981.750042
1589.327084,1000,2008.763993
1688.986178,1000,2035.796808
1727.363947,1000,2062.731755
1733.766866,1000,2089.641724
1702.775604,1000,2116.542434
1642.860109,1000,2143.600753
1686.917364,1000,2170.527618
1725.648217,1000,2197.759976
97.276063,79,2198.623959
1725.819311,1000,2225.548098
1716.462852,1000,2252.391749
1153.761862,664,2267.580459
109.350548,88,2268.520942
1701.205143,1000,2295.493331
239.404427,179,2305.518645
1804.518442,1000,2332.606002
61.895577,57,2333.230111
1767.901488,1000,2360.193628
135.436162,99,2361.255411
1167.641512,707,2376.971537
1738.533785,1000,2403.919106
1780.665533,1000,2430.846933
1767.966768,1000,2457.749596
1699.657421,1000,2484.822975
554.512745,346,2496.648608
1747.098435,1000,2523.628524
1778.349818,1000,2550.449012
1819.576929,1000,2577.483675
1765.76878,1000,2604.449783
488.702867,290,2607.600102
1786.659152,1000,2634.621007
1829.264104,1000,2661.530045
1835.555054,1000,2688.406125
1849.710856,1000,2715.383601
135.266082,95,2716.390243
1793.809416,1000,2743.391977
138.086772,105,2744.508682
1858.558769,1000,2771.523698
1870.391037,1000,2798.756266
1846.178577,1000,2825.653331
1158.870631,638,2840.583088
1857.811629,1000,2867.616381
1864.15052,1000,2894.686437
1870.553606,1000,2921.651368
1902.531528,1000,2948.793743
1906.321437,1000,2975.770327
1874.417835,1000,3002.833505
1912.966749,1000,3029.849124
1911.403071,1000,3056.917079
1366.836181,762,3081.530153
1862.144527,1000,3108.450054
1520.414516,808,3125.294288
1911.822711,1000,3152.253661
1325.170119,699,3167.952487
540.626216,319,3179.549717
1916.808493,1000,3206.696343
1752.839558,921,3232.884848
1930.757825,1000,3259.816211
1914.717026,1000,3286.940371
1902.856609,1000,3313.947112
