#{"t_start": 1619402818.884845, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
25.502835,23,58.480128
17.776788,35,58.86291
24.608042,25,59.130661
44.233531,41,59.58297
36.868355,50,60.126949
19.951363,14,60.279151
34.361205,38,60.694382
51.220467,60,69.450012
37.374209,44,69.927534
34.045514,37,70.336904
32.820058,37,70.761749
44.146364,54,71.347105
57.254715,50,71.918465
31.805846,30,72.253789
26.732707,24,72.516573
66.204921,74,73.330227
35.58068,36,73.721219
43.754289,53,74.304876
33.491239,29,74.626006
28.67871,30,83.071577
29.642711,38,83.486666
37.73169,35,83.869749
49.48807,48,84.394068
44.606055,38,84.816224
56.698776,110,86.020075
57.632424,55,86.610506
28.86862,32,86.970848
98.932145,120,88.295307
71.486159,69,97.00786
46.01313,45,97.498576
16.653461,14,97.653637
74.758701,78,98.535736
74.745752,80,99.415304
65.934459,53,99.997792
21.595402,48,100.515536
41.702721,48,101.028403
78.794492,74,101.851307
79.803519,69,110.654302
53.471626,56,111.263343
81.833852,78,112.117313
67.386058,64,112.827985
70.462524,72,113.60629
86.093041,106,114.76303
74.527383,63,115.44157
22.969896,64,124.229482
89.566261,103,125.336965
49.365483,48,125.858236
98.396941,112,127.079213
63.709576,54,127.657522
79.056156,72,128.442305
81.926278,78,129.281473
60.536082,61,137.941396
93.0379,72,138.72833
60.845468,59,139.368153
69.688593,75,140.182923
88.229974,79,141.043832
81.28979,72,141.82321
78.446494,74,142.630075
87.790432,88,151.688226
58.305734,52,152.262802
73.144243,54,152.854945
73.261803,63,153.54502
74.641011,81,154.438324
83.217161,81,155.308509
89.161661,74,156.1058
37.220139,57,164.699141
81.873778,74,165.517026
61.722338,49,166.043622
96.574873,100,167.127473
53.860531,60,167.781804
90.942017,82,168.669304
66.844212,61,169.342168
60.796976,58,169.965267
74.901206,67,178.783652
67.35369,60,179.430562
59.841034,49,179.963775
66.615155,57,180.572675
81.804207,179,182.534507
68.183991,69,183.273716
80.992375,67,192.010549
83.922445,70,192.770221
59.536535,56,193.374381
96.898878,92,194.370924
76.724981,65,195.075211
83.744392,91,196.060272
35.554082,103,197.167298
72.778283,64,205.929079
66.919926,55,206.533637
81.114116,73,207.323389
71.005543,62,208.00419
65.774709,60,208.650145
66.220485,65,209.365522
67.614216,63,210.049321
69.930122,60,210.700278
104.659482,107,219.965804
59.7614,48,220.492991
100.786813,91,221.475002
62.650568,69,222.244904
80.119827,67,222.965978
90.193888,84,223.8813
24.359113,84,232.915421
79.609306,74,233.714794
95.351503,103,234.841811
63.088585,57,235.464593
78.81424,69,236.214808
83.880343,69,236.984856
81.975694,66,237.699272
85.991192,72,246.566952
83.753221,71,247.357268
76.778619,75,248.172404
108.12176,109,249.37039
99.55254,108,250.538063
79.788432,69,251.286966
102.380726,110,260.584905
70.918427,61,261.246284
101.326412,101,262.334089
71.924909,54,262.925691
61.51624,54,263.510664
57.836605,49,264.043382
95.69788,98,265.117187
74.490764,70,274.027441
73.189,71,274.812712
102.575922,103,275.928572
12.742577,8,276.014401
68.372166,55,276.617505
88.206267,81,277.498528
101.752229,84,278.404046
72.896553,61,279.062875
71.482522,63,287.762936
21.777201,22,288.000895
73.786706,61,288.661141
32.084662,28,288.96951
101.794589,104,290.110829
85.790314,73,290.89766
72.99054,59,291.535914
107.738995,93,292.545081
99.864151,103,301.755925
14.867517,11,301.874276
84.599895,74,302.687222
75.148095,61,303.350128
94.044105,89,304.331803
86.781478,72,305.115542
69.692851,68,305.848083
44.682962,42,306.299906
91.696977,85,315.225862
90.129028,80,316.087455
69.856808,60,316.735406
96.895249,90,317.715527
102.050068,89,318.674757
62.989771,56,319.309152
85.089169,83,320.206231
96.080205,79,329.162471
92.519937,85,330.096801
97.598881,91,331.082491
74.577349,65,331.784054
74.268569,60,332.444073
76.652278,70,333.203208
77.889171,65,333.900792
86.945743,73,342.793013
103.976282,94,343.811172
103.502772,91,344.821782
86.71402,84,345.739096
141.643489,151,347.37747
89.634562,75,356.320952
76.166728,66,357.030902
95.538511,100,358.117847
80.802648,78,358.964946
83.541548,79,359.830964
103.508143,87,360.783196
122.82381,118,370.16046
77.169098,64,370.863946
96.892584,87,371.8173
29.037532,39,372.281295
85.796025,72,373.065779
120.500209,126,374.446
63.829809,54,383.152496
79.15159,65,383.871499
77.153805,62,384.555367
66.93939,56,385.186538
103.865925,97,386.241985
71.786454,63,386.923966
85.241694,70,387.681588
140.085804,129,397.150427
119.280447,133,398.59013
115.112174,122,399.905914
107.833462,94,400.918486
77.02605,66,401.630173
66.46422,58,402.29333
104.691598,102,411.508883
118.169099,114,412.747292
115.380117,128,414.152123
86.207864,75,414.969398
144.325251,135,424.537472
130.351,122,425.856981
106.99499,87,426.805301
67.158209,64,427.492788
116.029273,94,428.518803
69.534512,78,429.362994
150.312604,144,438.960894
218.408544,212,441.274863
84.517382,74,442.082176
105.107952,94,443.100042
169.673998,169,453.010761
88.964611,83,453.91116
172.267247,176,455.834171
172.076103,156,465.545292
149.200764,139,467.064171
182.594741,187,469.119945
139.391631,134,470.587597
142.143079,139,480.106909
105.713578,109,481.308552
173.612208,173,483.196287
70.652514,65,483.901683
146.622232,136,493.490335
133.731248,128,494.86689
109.028316,98,495.931323
51.437924,46,496.427957
147.176649,143,506.054775
114.420353,100,507.139313
96.847406,108,508.306219
138.159191,109,509.497256
89.998284,73,510.285379
84.899027,79,511.133278
171.503333,167,521.055699
154.203839,156,522.792327
138.799159,133,524.245252
118.419873,104,533.424009
269.194975,235,535.985229
217.645132,189,538.030911
164.847012,139,547.623924
164.052241,192,549.707088
26.329319,43,550.171005
195.186778,205,552.415728
124.527957,126,561.853637
136.881607,113,563.084124
238.975867,231,565.56538
228.867753,192,575.780553
283.456267,276,578.766438
145.701771,138,588.351702
134.276324,110,589.545706
205.402281,195,591.64811
143.174492,121,592.964235
163.745923,153,602.739897
180.420162,180,604.679078
166.749268,152,606.367473
272.50423,220,616.820443
153.262422,130,618.21279
224.878674,177,620.103247
355.435752,291,631.297662
366.208766,331,642.907117
86.594413,84,643.802961
142.026621,106,644.962986
110.537597,95,645.994688
257.056822,208,656.298227
29.633409,27,656.586888
336.347828,275,659.548162
112.551894,94,660.547228
349.49341,287,671.722649
305.375234,233,674.228926
331.337291,280,685.356574
163.32791,134,686.810262
402.144215,322,698.291939
291.231475,223,700.668293
288.74373,282,711.840127
273.322037,214,714.140158
388.600187,303,725.507501
581.295163,422,738.060999
540.542361,405,742.414205
87.773807,74,751.251847
189.860576,144,752.806448
296.665997,228,755.245707
25.009449,24,755.507014
282.247207,220,765.978333
116.918884,97,767.025848
578.402696,447,779.896573
497.167818,369,792.027505
377.050516,282,795.078608
74.469026,62,795.748746
638.655977,486,809.10123
490.184366,382,821.328477
97.724995,81,822.217306
426.846756,310,833.638337
623.159812,473,846.803629
860.453531,653,861.966043
21.860234,20,862.1916
1253.689084,964,888.718919
193.415966,151,890.349195
906.06629,685,905.856642
127.379774,99,914.977366
1188.669769,888,932.693028
1146.067596,855,958.28113
97.704236,77,959.104047
72.927795,71,959.866483
799.329927,568,974.069684
989.674045,734,998.075775
797.329832,566,1012.251792
1422.097946,1000,1039.235968
1083.338506,771,1055.641888
194.325654,150,1065.386529
24.228377,22,1065.622081
234.43699,178,1067.529431
1363.593115,1000,1094.480505
160.047519,127,1095.840226
1394.119124,960,1122.333051
1193.956241,822,1147.431205
296.31949,223,1149.850689
615.747255,432,1162.631471
1453.077912,1000,1189.593374
1434.901101,1000,1216.558682
1110.969444,751,1232.781413
1499.974197,1000,1259.729745
313.745296,222,1270.211896
1550.67103,1000,1297.215194
442.243996,320,1300.63975
1284.561791,874,1326.275539
1464.502187,1000,1353.300757
90.491393,86,1354.234418
1512.312582,1000,1381.224721
1124.410447,741,1405.391405
217.713047,162,1407.141085
493.988183,357,1419.110298
127.740905,95,1420.123226
66.844145,56,1420.731651
22.473211,24,1420.986636
275.206437,216,1423.327274
1088.663096,748,1447.740191
1451.667344,1000,1474.808195
235.112933,191,1476.869879
1524.67052,1000,1503.876497
285.864161,229,1514.435977
1537.172788,1000,1541.498794
232.362498,175,1543.386478
45.646305,44,1543.870159
1528.464931,1000,1570.926561
1583.313733,1000,1597.923747
1497.780074,945,1624.475636
1554.962919,1000,1651.438251
1564.263032,1000,1678.296306
1567.052672,1000,1705.335227
1558.630882,1000,1732.417517
92.937528,88,1733.366683
1587.599772,1000,1760.487042
1536.475339,1000,1787.506775
14.960702,14,1787.65825
160.210729,116,1788.903132
1015.444112,662,1804.228042
1585.355319,1000,1831.159432
1632.200341,1000,1858.182798
1597.300021,1000,1885.128221
126.885039,104,1886.221941
220.070952,158,1896.086856
1078.289883,698,1911.765942
1673.27504,1000,1938.56072
1606.636273,971,1965.258755
251.844597,180,1967.204198
1316.501003,788,1991.879094
1686.566575,1000,2018.838001
89.601452,82,2019.70661
143.785967,114,2020.956272
1559.280694,938,2047.360089
1548.743475,913,2073.333857
1719.397958,1000,2100.245603
71.983338,57,2100.892714
1644.259211,1000,2127.748279
1123.33287,674,2143.179983
1706.837354,1000,2170.107133
1053.636624,628,2185.247001
196.019955,146,2186.875908
1734.825216,1000,2213.824704
1659.026833,1000,2240.628847
289.368854,213,2250.989175
1740.233952,1000,2277.922186
1735.481584,1000,2304.859929
252.24608,176,2306.741168
1758.117531,1000,2333.858934
1712.838996,1000,2360.809131
604.441425,385,2373.097125
1763.014317,1000,2400.026575
1728.672437,1000,2426.966371
1762.965542,1000,2445.771557
1779.121213,1000,2472.728939
1733.719865,1000,2499.778214
1798.653602,1000,2526.740877
329.742755,227,2537.20627
960.110631,547,2551.137942
1812.29647,1000,2578.16786
239.185925,153,2579.804569
1801.889542,1000,2606.793609
1022.362054,600,2621.445172
1811.55546,1000,2648.39137
80.26703,67,2649.098503
1818.011988,1000,2676.027852
1759.091501,1000,2702.897154
1849.639547,1000,2729.913974
1798.933538,1000,2756.920336
1834.641861,1000,2783.929609
1831.017629,1000,2811.061288
1832.527145,1000,2837.969827
1848.230257,1000,2865.039285
1817.69102,1000,2892.04031
1850.991191,1000,2919.038954
1873.520331,1000,2946.195758
1941.775896,1000,2973.119519
1892.77413,1000,3000.243308
1884.037463,1000,3027.253421
159.047523,111,3028.440648
1898.745443,1000,3055.519121
1887.41344,1000,3082.653184
1454.3584,786,3099.096633
101.400659,78,3099.94481
1892.962407,1000,3127.058896
1840.021951,1000,3153.974952
1915.201529,1000,3181.099715
1962.148958,1000,3208.226512
1890.356032,1000,3235.265433
1131.058181,617,3250.006624
1932.235201,1000,3277.093807
64.311525,60,3285.888706
424.097712,280,3288.856713
1883.269273,1000,3315.875518
