#{"t_start": 1619402818.876579, "env_id": "Walker2DBulletEnv-v0"}
r,l,t
33.735259,31,46.110224
25.572567,25,46.385433
27.055902,23,46.641035
22.18001,19,46.848896
37.571705,45,55.46214
31.287256,30,55.79212
34.964124,31,56.13068
30.288616,39,56.555777
40.523216,38,56.978821
63.930884,52,57.550527
37.652039,50,58.102122
25.642838,20,58.322872
47.703634,58,58.95577
32.880948,37,59.359129
26.673813,24,59.622411
30.865628,26,59.90693
30.197054,35,60.284505
30.233685,31,60.622296
38.030481,41,69.176821
51.672218,77,70.01094
31.072187,49,70.570376
16.941621,18,70.76713
38.128512,39,71.190733
33.126247,28,71.500093
34.153667,36,71.912895
30.839785,25,72.192203
30.872841,53,72.774432
36.546322,36,73.166629
18.595706,15,73.33505
25.628925,23,73.587531
47.995278,51,74.146949
33.009833,32,74.498755
48.734361,47,83.133028
55.431921,102,84.245146
89.40605,135,85.737198
69.647038,78,86.573206
58.896138,62,87.273586
61.693669,53,87.857157
60.565173,68,96.553555
96.75134,106,97.716411
52.041768,52,98.313034
47.212694,41,98.758748
68.143019,70,99.536058
80.203133,76,100.35621
57.365912,50,100.895444
24.552241,50,101.44874
76.433094,73,110.297296
97.739211,103,111.419511
157.613615,203,113.643963
83.524781,95,114.683913
88.327697,79,115.53393
67.339934,56,124.234757
82.191323,82,125.116592
31.430916,96,126.161532
29.233038,34,126.535172
60.353202,54,127.118473
56.944046,56,127.720415
42.064399,52,128.287112
96.03322,103,137.389549
82.830382,76,138.216687
90.683847,95,139.249511
71.45881,61,139.913884
53.423222,44,140.395365
23.898156,21,140.623217
33.254406,37,141.028225
67.982174,52,141.594886
55.156848,107,142.756195
76.465788,65,151.566079
47.53359,79,152.430668
47.706418,50,152.980548
97.483931,126,154.366108
28.858776,62,155.034708
119.04471,124,156.374878
70.40523,53,164.923867
87.301197,85,165.853808
76.602745,60,166.506583
52.089269,52,167.06425
78.876958,68,167.809413
78.507325,69,168.556054
67.900853,60,169.213301
62.256817,56,169.820877
103.993833,113,179.132943
64.977664,65,179.839785
82.391935,87,180.776125
96.189526,92,181.778773
133.740071,176,183.690905
82.665868,84,192.614996
43.979314,95,193.638211
74.780251,69,194.388932
78.285535,61,195.047407
75.654595,75,195.861078
63.933874,57,196.475909
117.413019,127,205.912485
94.584718,91,206.907673
95.456532,83,207.801444
18.281846,25,208.085249
77.094535,67,208.810186
70.421952,54,209.40461
83.100408,66,210.120808
81.413243,76,210.939626
66.326397,67,219.776224
74.484842,64,220.477039
80.477,70,221.229933
79.077358,72,222.023449
18.480167,19,222.238956
129.992474,147,223.832791
71.021082,56,224.444763
114.691123,118,233.838257
64.466836,61,234.511586
99.632139,91,235.502381
46.965928,104,236.654279
66.910368,62,237.324515
79.881091,75,238.149754
83.827719,72,247.011819
72.855978,63,247.715918
68.298884,56,248.32385
93.715719,88,249.290948
91.893552,85,250.207291
79.979691,75,251.021001
72.485901,62,251.692797
88.360226,78,260.644691
121.091245,121,261.945762
80.787132,70,262.71566
81.750068,63,263.395418
86.25997,73,264.193989
58.736509,54,264.786415
90.128768,85,265.713502
78.683192,81,274.752988
94.249528,89,275.720484
76.369382,78,276.565886
94.630556,98,277.635397
83.363589,69,278.376613
80.203137,62,279.04703
73.600787,58,287.693678
85.075803,75,288.503608
64.830677,56,289.116999
91.055576,86,290.062146
105.507583,98,291.122114
89.23977,81,291.995964
95.280438,75,292.814797
74.322917,69,301.652772
78.604936,75,302.47427
103.957226,93,303.494098
93.269913,83,304.405957
85.897583,71,305.17458
83.450343,66,305.88761
107.046415,106,315.036527
67.716541,67,315.759132
101.591125,84,316.665942
94.398803,84,317.582911
71.455827,57,318.195938
73.180362,58,318.820482
91.896148,82,319.735323
77.917392,70,328.582239
32.204393,95,329.627676
74.134152,55,330.23611
99.88932,107,331.38905
83.342486,66,332.11356
104.330833,90,333.089193
100.530656,109,342.364924
87.652576,69,343.117623
94.239898,84,344.026794
85.875275,73,344.838722
66.476296,52,345.4075
22.731493,18,345.604371
98.560324,107,346.759343
76.863813,66,347.488129
78.3203,86,356.542076
67.715044,55,357.135806
42.562402,127,358.515171
80.98272,73,359.305479
125.48464,111,360.529998
99.838242,94,369.644999
87.21491,74,370.457047
94.86057,83,371.359552
100.875508,83,372.311604
70.01568,60,372.965177
147.839119,143,374.528354
121.340227,96,383.706965
19.824486,83,384.618029
102.637347,96,385.688736
80.505455,67,386.409515
121.503322,120,387.708967
117.267618,122,397.102444
129.428516,125,398.453272
129.170368,128,399.835913
88.31075,81,400.711135
116.410892,122,402.058134
102.660189,88,411.124079
125.823632,140,412.645985
82.250103,70,413.410101
111.272023,90,414.403967
96.206309,86,415.335519
130.698267,122,424.75782
148.291222,137,426.239312
91.536965,81,427.127591
104.940873,94,428.143
25.441071,23,428.394461
98.098545,90,429.368124
167.269371,153,439.062533
119.482852,127,440.45305
132.25657,136,441.925168
97.326738,92,442.931489
134.894088,121,452.328814
137.006125,133,453.759205
177.348372,197,455.916011
198.230498,207,466.184944
79.124906,60,466.839955
172.39937,177,468.785589
144.24478,129,470.199987
122.725904,105,479.3476
164.816399,133,480.809497
51.439454,48,481.336329
140.544204,115,482.597273
123.748103,110,483.787151
102.806469,116,493.161196
255.530557,224,495.575094
171.834564,157,497.276835
145.469318,127,506.735648
243.581587,232,509.251294
188.526761,165,511.033104
162.641528,139,520.652769
75.496714,66,521.359817
98.198077,87,522.351188
162.001944,152,524.014983
133.551696,119,533.352708
70.234383,70,534.1151
170.208457,165,535.915616
168.772632,132,537.348174
119.243926,115,538.586142
140.875717,137,548.160027
15.095505,12,548.291949
113.008428,131,549.712469
155.736257,156,551.411946
148.019953,143,561.058611
298.64081,266,563.920755
212.159176,189,565.965698
176.525271,166,575.894628
126.006686,131,577.319863
147.978958,134,578.761106
177.042562,161,588.59865
157.153612,149,590.211978
238.902439,208,592.46443
257.058157,233,603.099959
138.7879,122,604.414614
90.490621,79,605.272164
260.182695,222,615.797911
126.825945,116,617.038129
355.125196,299,620.238845
343.757803,282,631.337684
411.464949,375,643.413501
161.74926,154,645.089756
297.143735,252,655.873419
244.245064,210,658.141404
62.124838,60,658.784457
292.675113,248,669.516608
257.912358,201,671.685124
314.789225,263,674.514307
126.917888,113,683.842887
145.208018,110,685.024569
131.899012,109,686.21815
294.839969,233,696.7515
440.836688,335,700.319765
145.646403,125,701.662129
526.018381,453,714.67165
221.051561,187,724.787963
506.190298,409,729.222356
391.547059,295,740.378914
704.309413,535,754.16487
48.6251,40,754.594041
64.510375,57,755.209242
57.077482,51,755.759568
258.17469,210,766.122691
512.341986,398,778.487522
133.118983,108,779.635809
778.05115,585,794.10493
241.153289,186,796.106316
554.188459,422,808.775434
321.579109,283,819.92699
139.902408,104,821.056153
206.830557,172,822.916301
500.853076,370,834.975295
462.354621,338,846.699286
103.338818,97,847.747642
82.014223,69,848.508978
847.417802,643,863.551692
702.802159,586,877.971844
439.4594,320,889.452045
804.050803,593,903.970153
1259.774147,938,930.300347
1342.669015,1000,957.436074
20.180318,17,957.619889
279.289622,195,959.710395
177.649395,135,969.277355
1130.779555,784,985.780973
965.023586,704,1001.367153
1373.48114,1000,1028.311181
1322.554013,1000,1055.31654
1400.640927,1000,1082.300165
213.350565,163,1092.126879
1397.953197,1000,1119.082026
630.981621,438,1123.758277
1460.309732,1000,1150.821
561.708018,407,1163.311388
754.79411,558,1177.494169
1390.933142,949,1203.855183
1505.801993,1000,1230.8427
1469.784425,1000,1257.79715
1534.319768,1000,1284.800023
1242.537263,830,1309.950853
1467.707169,1000,1336.918212
1440.606689,1000,1363.955996
1413.857248,947,1382.239432
1478.124186,1000,1409.184095
1427.653278,960,1435.881432
305.493579,218,1446.389447
1051.947261,699,1461.979073
1518.32054,1000,1489.019865
19.899159,18,1489.223822
1477.218903,1000,1516.26776
45.760761,39,1516.697063
1535.121259,1000,1543.767948
1558.866514,1000,1570.819803
1567.048306,1000,1597.820538
658.537032,470,1611.022776
39.637124,59,1611.673422
1529.703104,965,1638.431711
1567.858925,1000,1665.31267
1596.097741,1000,1692.21299
1638.943545,1000,1719.303053
1562.837813,1000,1746.376488
1212.650049,757,1762.755619
151.518956,114,1763.977179
57.887383,64,1764.667413
14.408083,22,1764.900441
260.215016,175,1774.923918
549.088283,405,1787.384386
1570.663347,1000,1814.407406
1619.666873,1000,1841.400856
1627.580005,1000,1860.286981
1588.261901,1000,1887.256549
1623.586754,1000,1914.293881
1653.10529,1000,1941.156991
516.804862,339,1952.89888
260.282787,202,1955.098343
1637.428566,1000,1981.987115
335.707917,237,1992.703038
1628.681503,1000,2019.636652
394.349694,262,2022.506585
868.332572,552,2036.574418
61.262783,51,2037.129985
55.839307,45,2045.753201
96.559277,87,2046.709698
134.348928,105,2047.835877
63.218556,55,2048.423553
627.743348,385,2060.604001
1693.082667,1000,2087.526161
1182.079376,718,2103.377345
1652.80543,1000,2130.290159
1719.965637,1000,2157.350205
17.060247,15,2157.515883
1033.271221,638,2172.429927
892.717524,541,2186.609049
1732.439988,1000,2213.586752
15.545431,20,2213.798516
21.782663,21,2214.021655
332.899938,213,2224.355477
1700.167278,1000,2251.188896
1711.928999,1000,2278.121748
1747.788721,1000,2305.058838
531.465315,334,2308.617524
1733.023232,1000,2335.739647
1731.804232,1000,2362.693393
1789.410092,1000,2389.659834
267.35215,182,2399.747284
1782.529096,1000,2418.483811
1793.662556,1000,2445.490455
604.080977,354,2457.370988
1193.58632,687,2472.883164
1801.082224,1000,2499.932379
12.163253,15,2500.099845
695.907993,457,2513.113672
1768.683619,1000,2539.989108
1765.561691,1000,2566.940007
1775.4446,1000,2593.965398
250.423377,161,2603.795324
59.89219,51,2604.334099
1759.45207,1000,2631.406405
1771.733554,1000,2658.33255
1781.287062,1000,2677.135474
1825.118034,1000,2704.022276
1786.301069,1000,2731.020106
1617.679567,861,2756.54265
1848.697531,1000,2783.560959
1854.729302,1000,2810.696361
1862.126386,1000,2837.586235
1856.233673,1000,2864.653536
1862.204393,1000,2891.654523
1881.177498,1000,2918.675331
1041.562038,577,2933.08136
132.754723,101,2934.185035
1858.666533,1000,2961.1017
1878.20107,1000,2988.267862
1859.519289,1000,3015.227098
1918.880925,1000,3042.31959
1888.772607,1000,3069.434196
171.081199,123,3070.756628
1866.948867,1000,3097.712743
1891.727609,1000,3124.783645
1861.998256,1000,3151.762372
367.582337,219,3154.088986
1162.551648,635,3177.287008
1929.477808,1000,3204.439701
1930.593374,1000,3231.484663
1901.102682,1000,3250.308715
1858.339533,1000,3277.399085
1956.566557,1000,3304.38536
1891.260254,1000,3331.329632
