#{"t_start": 1619386317.243862, "env_id": "AntBulletEnv-v0"}
r,l,t
493.963759,1000,22.476106
489.915158,1000,54.909169
503.484353,1000,85.95574
495.564501,1000,116.779977
517.132469,1000,147.505812
538.770523,1000,178.457973
541.638743,1000,209.426331
564.805913,1000,239.86975
543.246572,1000,270.336933
603.594762,1000,300.473737
636.820613,1000,330.605906
629.147605,1000,360.35909
607.879828,1000,390.166135
754.075596,1000,420.040473
675.172478,1000,449.801622
819.796387,1000,479.619065
851.40802,1000,509.515973
805.619622,1000,539.583478
853.401748,1000,569.455848
897.337601,1000,612.607708
975.836656,1000,645.008238
1042.569403,1000,667.691131
1063.026592,1000,703.494031
1005.065591,1000,737.268085
1213.619666,1000,769.997648
1161.598792,1000,804.008815
1255.078027,1000,835.080118
1291.114307,1000,866.619952
1338.90465,1000,899.935781
1335.927803,1000,930.932959
1426.074357,1000,961.156474
1458.903179,1000,991.813154
1519.805473,1000,1022.521224
1482.654992,1000,1053.401216
1569.981602,1000,1095.776902
1599.586677,1000,1130.621616
1536.250289,1000,1161.194271
1700.341906,1000,1193.357139
1757.257514,1000,1224.00944
1674.17154,1000,1254.563612
1753.328531,1000,1284.858135
1770.576525,1000,1315.281773
1791.7634,1000,1336.736985
1640.546692,1000,1366.69397
1929.335907,1000,1396.530671
1885.488037,1000,1426.370808
1935.392936,1000,1456.135128
1872.201444,1000,1485.948739
1897.526557,1000,1515.777143
1937.127,1000,1545.55781
2026.920095,1000,1575.424945
1907.944396,1000,1605.240713
2014.465458,1000,1635.204509
2033.937988,1000,1665.056209
1934.476252,1000,1695.045084
2067.261878,1000,1724.88423
2077.714593,1000,1754.681729
1998.482296,1000,1784.480195
2110.637622,1000,1814.372576
2025.355379,1000,1844.29161
2147.377036,1000,1874.063874
2110.509773,1000,1903.824028
2030.382563,1000,1933.523468
2142.696771,1000,1954.800743
2140.255795,1000,1984.597861
2102.349118,1000,2014.337922
2096.120423,1000,2044.063748
2164.380185,1000,2073.792753
2090.295118,1000,2103.533349
2116.988285,1000,2133.368486
2193.952919,1000,2163.080481
2247.105764,1000,2192.782536
2201.533221,1000,2222.493983
2155.778039,1000,2252.189867
2223.244417,1000,2282.047371
2235.284163,1000,2311.745214
2267.033152,1000,2341.577522
2240.868717,1000,2371.27507
2295.953991,1000,2400.83208
2336.283021,1000,2430.614871
2239.884703,1000,2460.970838
2229.000366,1000,2490.812306
2188.768311,1000,2520.568441
2231.284065,1000,2550.307208
2259.098003,1000,2580.031341
2446.414374,1000,2601.280645
2319.200474,1000,2630.881051
2448.721548,1000,2660.546453
2380.28664,1000,2690.270615
2501.85431,1000,2719.932834
2415.449377,1000,2749.616228
2141.25723,1000,2779.320519
2437.871924,1000,2809.047936
2432.449827,1000,2838.737024
2542.847777,1000,2868.420125
2085.183792,1000,2898.097751
2439.706638,1000,2927.708686
2478.264403,1000,2957.413095
2542.892127,1000,2986.987234
2498.837439,1000,3016.658601
2602.590269,1000,3046.368594
2444.449123,1000,3075.946795
2568.874818,1000,3105.595826
2564.038929,1000,3135.25285
2479.091899,1000,3164.914577
2618.963136,1000,3194.503015
2607.79002,1000,3215.650037
2635.96015,1000,3245.365177
2559.758591,1000,3274.939984
2608.144645,1000,3305.251634
2602.464909,1000,3334.893075
2609.780195,1000,3364.519507
2733.403108,1000,3394.083657
2703.83405,1000,3423.646014
2680.52777,1000,3453.170631
2595.18867,1000,3482.697173
2585.030605,1000,3512.278454
2721.718376,1000,3541.773776
2705.501846,1000,3571.387795
2745.193209,1000,3600.962661
2716.134458,1000,3630.589591
2868.591537,1000,3660.087607
2801.842182,1000,3689.698171
2694.103385,1000,3719.411509
2776.962124,1000,3749.210494
