#{"t_start": 1619386317.2295759, "env_id": "AntBulletEnv-v0"}
r,l,t
487.581068,1000,22.478718
482.223732,1000,54.911306
489.578078,1000,85.959305
534.265068,1000,116.779996
516.643192,1000,147.509361
448.748127,1000,178.459409
547.787581,1000,209.429902
561.249636,1000,239.873494
587.123059,1000,270.340586
630.703875,1000,300.47743
616.627424,1000,330.609485
652.460964,1000,360.36261
758.569262,1000,390.169804
702.830707,1000,420.043545
714.543084,1000,449.805231
861.088546,1000,479.622691
675.34905,1000,509.519416
891.904832,1000,539.587072
895.011563,1000,569.458743
799.07043,1000,612.608756
853.379655,1000,645.011298
989.681437,1000,667.694698
1065.628962,1000,703.48129
1175.749505,1000,737.268419
1168.111592,1000,770.001276
1170.407548,1000,804.012463
1085.871648,1000,835.082354
1238.897014,1000,866.62185
1347.010566,1000,899.936673
1389.621582,1000,930.935309
1432.695964,1000,961.160153
1430.761582,1000,991.816008
1232.428868,1000,1022.523579
1524.06267,1000,1053.404854
1510.394356,1000,1095.780208
1566.079898,1000,1130.623695
1621.979968,1000,1161.198196
1651.057818,1000,1193.361186
1612.623814,1000,1224.013282
1734.731346,1000,1254.565871
1757.686068,1000,1284.862016
1780.480781,1000,1315.285679
1753.607669,1000,1336.7401
1750.337677,1000,1366.697985
1852.161122,1000,1396.534762
1748.05364,1000,1426.374661
1904.30184,1000,1456.139135
1939.692808,1000,1485.952594
1833.214513,1000,1515.781133
1924.588735,1000,1545.561858
1893.267993,1000,1575.428965
2049.731464,1000,1605.243898
1952.162715,1000,1635.208045
1954.786929,1000,1665.059994
2016.518495,1000,1695.049113
1989.185451,1000,1724.888155
2078.206638,1000,1754.685795
2036.962247,1000,1784.484277
2079.035913,1000,1814.376655
2142.765597,1000,1844.295678
2059.685456,1000,1874.067819
2096.512477,1000,1903.82816
2110.595855,1000,1933.527585
2165.373843,1000,1954.804796
2180.005606,1000,1984.601561
2090.573909,1000,2014.342024
2081.535963,1000,2044.067702
2163.825296,1000,2073.796778
2162.441711,1000,2103.537304
2192.766571,1000,2133.372536
2218.789129,1000,2163.084229
2213.128243,1000,2192.786517
2201.510673,1000,2222.49801
2254.914943,1000,2252.193478
2257.115882,1000,2282.051413
2231.264946,1000,2311.749283
2263.928906,1000,2341.581618
2274.218689,1000,2371.27919
2258.180228,1000,2400.836236
2302.924707,1000,2430.618847
2327.924534,1000,2460.974843
2337.770719,1000,2490.815885
2300.08583,1000,2520.572521
2325.217459,1000,2550.310546
2359.2105,1000,2580.03539
2334.533675,1000,2601.284794
2287.954915,1000,2630.885264
2347.234463,1000,2660.550307
2348.458648,1000,2690.274758
2471.072081,1000,2719.936792
2345.064151,1000,2749.620246
2469.99228,1000,2779.324485
2501.041375,1000,2809.052012
2492.265659,1000,2838.741092
2394.537303,1000,2868.424129
2514.47478,1000,2898.10161
1912.55833,1000,2927.712804
2385.518524,1000,2957.417177
2533.732338,1000,2986.990832
2561.307255,1000,3016.661767
2464.321402,1000,3046.372682
2480.457134,1000,3075.951005
2549.069192,1000,3105.599988
2559.471918,1000,3135.256898
2463.386088,1000,3164.918685
2536.147688,1000,3194.507181
2494.44762,1000,3215.65377
2631.600676,1000,3245.369308
2648.538392,1000,3274.94405
2576.288338,1000,3305.255606
2589.978188,1000,3334.897204
2537.811991,1000,3364.523671
2617.924522,1000,3394.087573
2626.230823,1000,3423.650026
2643.327082,1000,3453.174774
2633.59812,1000,3482.701197
2724.524139,1000,3512.282599
2783.805269,1000,3541.778022
2778.178222,1000,3571.3917
2691.730208,1000,3600.966824
2516.060728,1000,3630.593738
2514.943323,1000,3660.091571
2707.375109,1000,3689.702138
2785.697441,1000,3719.415517
2734.623702,1000,3749.214749
