#{"t_start": 1619386317.2391849, "env_id": "AntBulletEnv-v0"}
r,l,t
229.801083,476,6.710361
484.273293,1000,37.094322
406.549985,1000,70.412689
480.214437,1000,101.121354
495.75256,1000,131.897622
548.236738,1000,162.469951
494.588575,1000,193.974731
585.136973,1000,224.202945
575.209168,1000,254.959697
601.855235,1000,285.17859
552.188837,1000,315.123844
581.886759,1000,345.142325
681.732384,1000,374.923555
731.645362,1000,404.742877
659.17776,1000,434.627227
658.391105,1000,464.350225
728.424177,1000,494.311347
701.210574,1000,524.257359
808.104768,1000,554.14431
828.227593,1000,592.66705
1077.732603,1000,619.379153
916.483261,1000,651.970045
1086.562022,1000,684.905491
1104.84272,1000,721.189859
1149.301431,1000,753.525149
1143.738758,1000,787.82055
1194.404792,1000,818.992173
1255.218838,1000,850.740503
1281.935979,1000,883.697073
1387.876397,1000,915.434097
1353.174156,1000,945.736845
1408.321893,1000,976.01132
1454.239567,1000,1006.946826
1423.250622,1000,1037.572605
1571.27926,1000,1076.808454
1557.21756,1000,1114.763128
1605.890347,1000,1145.864969
1621.431977,1000,1176.462818
1639.226509,1000,1208.501203
1623.598281,1000,1238.924424
1611.368554,1000,1269.410436
1726.257033,1000,1299.521446
1776.707078,1000,1321.424364
1861.975175,1000,1351.415064
1853.883414,1000,1381.289791
1842.192856,1000,1411.178796
1762.938212,1000,1440.904504
1902.369471,1000,1470.632498
1893.754674,1000,1500.511729
1869.515115,1000,1530.323179
1944.385376,1000,1560.189604
1962.215122,1000,1589.975408
2002.312002,1000,1619.872357
1978.082037,1000,1649.778114
1977.127709,1000,1679.682538
2031.39329,1000,1709.628434
1962.678639,1000,1739.456317
2041.258826,1000,1769.261138
1991.606305,1000,1799.069837
2047.446749,1000,1829.027035
2031.930088,1000,1858.851971
2055.743594,1000,1888.644863
2171.045822,1000,1918.330605
2109.012532,1000,1939.590567
1980.836887,1000,1969.392699
2150.03595,1000,1999.174869
2107.340117,1000,2028.873835
2127.966532,1000,2058.616801
2124.770015,1000,2088.337093
2220.75093,1000,2118.163248
2081.731766,1000,2147.940844
2204.464357,1000,2177.622839
2050.959052,1000,2207.333669
2188.404206,1000,2237.031368
2133.162854,1000,2266.770513
2266.505751,1000,2296.576345
2045.691559,1000,2326.365259
2294.680186,1000,2356.134069
2233.62018,1000,2385.744917
2268.37756,1000,2415.353744
2297.975538,1000,2445.792052
2300.725478,1000,2475.589233
2274.226426,1000,2505.397426
2297.310581,1000,2535.144482
2332.696469,1000,2556.42183
2354.673222,1000,2586.204693
2353.416097,1000,2615.786349
2345.928311,1000,2645.382095
2384.896741,1000,2675.107858
2485.550199,1000,2704.780605
2331.803518,1000,2734.452634
2457.848426,1000,2764.128023
2407.857267,1000,2793.836468
2372.266114,1000,2823.593744
2514.536783,1000,2853.251373
2479.896834,1000,2882.900656
2526.413844,1000,2912.590084
2415.289605,1000,2942.264861
2487.886779,1000,2971.867193
2607.017822,1000,3001.48616
2572.294683,1000,3031.230133
2546.478862,1000,3060.85405
2466.157563,1000,3090.457708
2645.450847,1000,3120.12667
2617.914804,1000,3149.791341
2601.916915,1000,3179.405523
2560.636805,1000,3200.497137
2560.905165,1000,3230.142769
2669.582933,1000,3259.837147
2588.615046,1000,3290.121051
2621.051118,1000,3319.754484
2592.867953,1000,3349.410409
2744.08045,1000,3378.977687
2660.832703,1000,3408.579623
2702.662986,1000,3438.098601
2709.572047,1000,3467.634021
2803.917013,1000,3497.157749
2611.981522,1000,3526.717974
2746.184016,1000,3556.286869
2628.052679,1000,3585.878197
2832.282739,1000,3615.456754
2669.711063,1000,3645.055494
2720.287674,1000,3674.602704
2548.844087,1000,3704.245018
2824.372322,1000,3734.123939
