#{"t_start": 1619386317.237654, "env_id": "AntBulletEnv-v0"}
r,l,t
452.796179,1000,22.477386
484.089875,1000,54.910711
309.233526,1000,85.957258
525.013101,1000,116.780195
522.602259,1000,147.507303
504.280076,1000,178.458242
530.150573,1000,209.427738
526.28198,1000,239.871332
593.6362,1000,270.338459
628.130866,1000,300.47532
613.314235,1000,330.607438
602.997659,1000,360.360537
654.117158,1000,390.167742
629.015519,1000,420.041492
802.292154,1000,449.803119
640.067278,1000,479.620608
779.839265,1000,509.517493
870.096687,1000,539.585069
818.152197,1000,569.456867
953.463768,1000,612.607711
931.605033,1000,645.009388
1093.140493,1000,667.69254
986.821689,1000,703.487774
1127.529982,1000,737.268037
1132.857498,1000,769.999138
1188.569857,1000,804.010418
1129.719754,1000,835.08078
1255.975782,1000,866.620742
1359.982817,1000,899.936694
1350.557267,1000,930.93362
1479.933154,1000,961.158002
1444.700739,1000,991.81435
1487.896149,1000,1022.52187
1448.760316,1000,1053.40283
1560.12238,1000,1095.77823
1551.880947,1000,1130.622652
1603.107198,1000,1161.195928
1612.666894,1000,1193.358825
1653.556159,1000,1224.011099
1707.569078,1000,1254.564546
1711.402984,1000,1284.859718
1735.590962,1000,1315.283401
1703.434151,1000,1336.737722
1801.526698,1000,1366.69568
1863.518245,1000,1396.532405
1892.549173,1000,1426.37245
1885.615543,1000,1456.136814
1976.755294,1000,1485.950325
1963.395709,1000,1515.778822
1948.508596,1000,1545.559543
1969.564935,1000,1575.426632
1915.011087,1000,1605.242056
1970.739154,1000,1635.205885
2020.747126,1000,1665.057868
1963.814387,1000,1695.046838
1982.26266,1000,1724.885916
2050.615858,1000,1754.683451
2108.747913,1000,1784.481943
2106.268878,1000,1814.374314
2008.895123,1000,1844.293323
2149.175496,1000,1874.06555
2027.729637,1000,1903.825785
2041.851417,1000,1933.5252
2036.048461,1000,1954.802421
2148.666791,1000,1984.599427
2077.168073,1000,2014.33966
2130.258953,1000,2044.065433
2192.772183,1000,2073.794485
2188.327438,1000,2103.535036
2195.526769,1000,2133.370163
1449.448215,1000,2163.082163
2199.594796,1000,2192.784235
2155.883607,1000,2222.495582
2178.678341,1000,2252.191289
2160.057551,1000,2282.049074
2238.737074,1000,2311.746916
2252.135633,1000,2341.57927
2234.080972,1000,2371.276794
2251.384117,1000,2400.833835
2299.903051,1000,2430.616597
2272.148824,1000,2460.972559
2272.910653,1000,2490.813829
2314.436545,1000,2520.570168
2276.413973,1000,2550.308888
2315.587474,1000,2580.033004
2405.43,1000,2601.2824
2357.456005,1000,2630.88286
2405.073304,1000,2660.548108
2525.728889,1000,2690.272358
2464.424912,1000,2719.934517
2405.020903,1000,2749.617856
2345.159454,1000,2779.32224
2527.732062,1000,2809.049661
2132.020991,1000,2838.738723
2433.970203,1000,2868.42184
2493.81313,1000,2898.099384
2434.92574,1000,2927.710484
2523.887631,1000,2957.414813
2481.610495,1000,2986.988647
2557.052419,1000,3016.659714
2528.83838,1000,3046.37034
2485.822013,1000,3075.948584
2574.577813,1000,3105.597553
2592.226412,1000,3135.254578
2500.856488,1000,3164.916328
2629.217537,1000,3194.504788
2536.243876,1000,3215.65138
2660.507465,1000,3245.366928
2607.52992,1000,3274.94171
2660.843062,1000,3305.253325
2564.071676,1000,3334.894819
2628.306886,1000,3364.5213
2663.738399,1000,3394.085346
2710.930919,1000,3423.647771
2663.767278,1000,3453.172386
2659.409563,1000,3482.698911
2666.019767,1000,3512.280218
2693.03208,1000,3541.775568
2681.58749,1000,3571.389469
2599.448556,1000,3600.964387
2710.708861,1000,3630.591388
2615.696178,1000,3660.089298
2739.901603,1000,3689.699853
2809.36534,1000,3719.413135
2759.948725,1000,3749.212294
