#{"t_start": 1619386317.2453902, "env_id": "AntBulletEnv-v0"}
r,l,t
376.655225,1000,22.475904
471.397443,1000,54.90893
435.698634,1000,85.955468
442.435649,1000,116.779863
509.315053,1000,147.505625
520.791785,1000,178.457818
542.571032,1000,209.426121
542.416591,1000,239.869519
590.832697,1000,270.336684
655.700022,1000,300.473472
552.346902,1000,330.605674
563.833936,1000,360.358882
734.217044,1000,390.165861
669.704918,1000,420.040229
622.098139,1000,449.801377
815.845423,1000,479.618853
743.442507,1000,509.515746
921.277142,1000,539.583245
947.794073,1000,569.455713
954.660442,1000,612.607705
1045.507344,1000,645.008974
1059.685388,1000,667.690901
1039.239179,1000,703.494886
1170.792823,1000,737.268024
1262.154154,1000,769.997425
1215.115044,1000,804.008537
1311.30026,1000,835.07999
1246.227459,1000,866.619875
1400.503551,1000,899.935944
1319.870082,1000,930.93284
1160.090746,1000,961.156419
1420.057618,1000,991.812992
1516.773467,1000,1022.521062
1479.99441,1000,1053.400984
1500.215276,1000,1095.776705
1578.909544,1000,1130.621381
1665.715331,1000,1161.194011
1707.569023,1000,1193.356869
1687.541969,1000,1224.00917
1679.720654,1000,1254.563694
1756.161929,1000,1284.857847
1771.28575,1000,1315.28152
1615.324855,1000,1336.739089
1758.338888,1000,1366.693714
1865.40904,1000,1396.530408
1799.131943,1000,1426.370536
1889.465562,1000,1456.13487
1933.10474,1000,1485.94847
1916.738349,1000,1515.776866
1914.710585,1000,1545.557548
1916.326192,1000,1575.424664
2023.18149,1000,1605.240536
1981.010257,1000,1635.204261
2033.696888,1000,1665.055946
2042.145296,1000,1695.044809
2071.110057,1000,1724.883976
2033.679715,1000,1754.681457
2019.474546,1000,1784.479906
2069.0867,1000,1814.37232
2081.797232,1000,1844.29132
2082.828256,1000,1874.063608
2102.94462,1000,1903.823739
2127.603233,1000,1933.523195
2184.735939,1000,1954.800458
2150.867117,1000,1984.597594
2172.89002,1000,2014.337651
2178.888877,1000,2044.063493
2204.072833,1000,2073.792485
2161.394356,1000,2103.533089
2126.998693,1000,2133.368195
2226.813828,1000,2163.080211
2209.167754,1000,2192.782277
2212.122916,1000,2222.493684
2213.921168,1000,2252.189601
2206.504467,1000,2282.0471
2219.511477,1000,2311.744923
2305.069641,1000,2341.577245
2233.839845,1000,2371.274797
2242.176454,1000,2400.831797
2241.519732,1000,2430.614606
2294.949525,1000,2460.970542
2261.227468,1000,2490.812039
2409.174799,1000,2520.56817
2366.307788,1000,2550.30694
2248.167646,1000,2580.031086
2321.161933,1000,2601.280491
2429.184958,1000,2630.880799
2479.470335,1000,2660.546227
2287.006258,1000,2690.270319
2406.420624,1000,2719.932575
2491.254832,1000,2749.61595
2439.125843,1000,2779.320248
2535.234627,1000,2809.047658
2453.61217,1000,2838.736705
2491.902751,1000,2868.419858
2348.087906,1000,2898.097472
2499.417143,1000,2927.708394
2400.773469,1000,2957.412799
2491.479866,1000,2986.987915
2456.49594,1000,3016.658369
2540.916816,1000,3046.36829
2456.839474,1000,3075.946507
2503.988414,1000,3105.595536
2576.608904,1000,3135.252549
2493.767528,1000,3164.914398
2666.848964,1000,3194.502728
2616.303523,1000,3215.650029
2705.616143,1000,3245.364899
2684.641433,1000,3274.93972
2670.868313,1000,3305.251356
2637.258523,1000,3334.892801
2676.726773,1000,3364.519212
2748.007322,1000,3394.083387
2588.593502,1000,3423.645726
2559.743718,1000,3453.170338
2810.584356,1000,3482.696894
2822.467663,1000,3512.278173
2572.092342,1000,3541.7735
2706.878737,1000,3571.387529
2761.43504,1000,3600.962354
2737.469538,1000,3630.58929
2724.609262,1000,3660.08731
2709.57979,1000,3689.697893
2765.54368,1000,3719.411207
2825.112443,1000,3749.210219
