#{"t_start": 1619386317.240768, "env_id": "AntBulletEnv-v0"}
r,l,t
375.362578,1000,22.476497
427.757264,1000,54.909652
452.104395,1000,85.956178
350.27093,1000,116.779802
540.725201,1000,147.506332
504.647415,1000,178.457293
552.801959,1000,209.426668
533.097022,1000,239.870295
511.884745,1000,270.337405
618.968473,1000,300.474253
529.699801,1000,330.60641
689.946534,1000,360.359572
693.943995,1000,390.166685
584.34064,1000,420.040482
693.371579,1000,449.802086
672.693618,1000,479.619558
801.871141,1000,509.516485
796.433506,1000,539.584002
802.436884,1000,569.455796
937.618082,1000,612.607045
690.074867,1000,645.00847
1005.580239,1000,667.691569
1130.864664,1000,703.490609
1098.889967,1000,737.267995
1017.765028,1000,769.9981
1186.842602,1000,804.009355
1273.265681,1000,835.080256
1250.374773,1000,866.620144
1312.730713,1000,899.93597
1278.367591,1000,930.932743
1352.867444,1000,961.156941
1394.164695,1000,991.813431
1333.354596,1000,1022.521085
1490.960324,1000,1053.401793
1491.897309,1000,1095.777301
1604.746891,1000,1130.622064
1638.541641,1000,1161.194868
1619.203151,1000,1193.357695
1711.467466,1000,1224.010022
1658.624282,1000,1254.563794
1649.066384,1000,1284.858627
1753.666472,1000,1315.28233
1853.937339,1000,1336.736651
1889.057745,1000,1366.694577
1840.470723,1000,1396.531278
1946.994031,1000,1426.371363
1907.679709,1000,1456.1357
1919.220223,1000,1485.949264
1968.07612,1000,1515.777716
1895.45208,1000,1545.558414
1983.927169,1000,1575.425503
1996.816279,1000,1605.241103
1980.534377,1000,1635.204817
1874.05223,1000,1665.056765
1936.477348,1000,1695.045708
2018.706322,1000,1724.884805
1936.915775,1000,1754.682312
1991.589249,1000,1784.480817
2091.886617,1000,1814.373185
2046.976037,1000,1844.292179
2164.033249,1000,1874.064419
2138.831386,1000,1903.824662
2100.220454,1000,1933.524065
2094.108444,1000,1954.80134
2089.497615,1000,1984.598341
2086.836376,1000,2014.338499
2150.053967,1000,2044.064287
2176.841174,1000,2073.793362
2221.402243,1000,2103.533938
2168.627242,1000,2133.369066
2026.655462,1000,2163.081071
2213.547474,1000,2192.783116
2173.933501,1000,2222.494598
2190.886489,1000,2252.190216
2246.319088,1000,2282.047959
2206.864889,1000,2311.745812
2248.787026,1000,2341.578142
2286.246722,1000,2371.275647
2232.868516,1000,2400.832691
2128.974923,1000,2430.615478
2304.7125,1000,2460.971456
2328.345562,1000,2490.812795
2327.642897,1000,2520.569045
2392.554344,1000,2550.307798
2310.529477,1000,2580.031905
2260.766335,1000,2601.281241
2262.368205,1000,2630.881684
2418.963714,1000,2660.546998
2337.349884,1000,2690.271226
2471.75355,1000,2719.933423
2499.675887,1000,2749.616799
2390.344416,1000,2779.321137
2500.244317,1000,2809.048527
2372.75991,1000,2838.737581
2519.309791,1000,2868.420728
1966.131426,1000,2898.098305
2531.170381,1000,2927.709308
2470.511321,1000,2957.413681
2493.551206,1000,2986.987582
2470.451551,1000,3016.65859
2567.028857,1000,3046.36922
2527.540468,1000,3075.947418
2522.159124,1000,3105.596443
2528.693922,1000,3135.253471
2599.027839,1000,3164.915194
2611.364099,1000,3194.503621
2551.318204,1000,3215.65024
2631.400827,1000,3245.365773
2624.839509,1000,3274.940574
2608.726091,1000,3305.252215
2616.909032,1000,3334.893724
2634.604008,1000,3364.520141
2666.280602,1000,3394.084261
2719.471885,1000,3423.646633
2723.394943,1000,3453.17125
2614.576011,1000,3482.697763
2740.762702,1000,3512.279098
2798.729118,1000,3541.774412
2710.569852,1000,3571.388373
2696.071667,1000,3600.963262
2637.209993,1000,3630.590241
2684.199141,1000,3660.088176
2695.675711,1000,3689.698741
2690.123781,1000,3719.412065
2767.143783,1000,3749.211133
