#{"t_start": 1619386317.234462, "env_id": "AntBulletEnv-v0"}
r,l,t
474.262352,1000,22.477924
463.593488,1000,54.911227
387.135225,1000,85.958335
420.414039,1000,116.780733
540.471213,1000,147.508385
447.391638,1000,178.459116
538.118787,1000,209.428925
548.096824,1000,239.872461
509.595492,1000,270.339604
632.795684,1000,300.476466
634.982961,1000,330.608536
665.978831,1000,360.361666
710.115574,1000,390.168893
682.017733,1000,420.042481
565.125366,1000,449.804246
638.412846,1000,479.621754
808.677983,1000,509.51862
602.3406,1000,539.586049
808.090205,1000,569.457936
912.59799,1000,612.608403
937.453274,1000,645.010445
993.773364,1000,667.693669
1195.555593,1000,703.486646
1143.814974,1000,737.268076
1162.047953,1000,770.000265
1153.173309,1000,804.011361
1144.160457,1000,835.081728
1177.076605,1000,866.621656
1206.660357,1000,899.937091
1304.895276,1000,930.93462
1474.503296,1000,961.159139
1431.271525,1000,991.815336
1489.046036,1000,1022.522858
1516.043983,1000,1053.404015
1585.583861,1000,1095.779298
1586.990373,1000,1130.622703
1566.306224,1000,1161.197115
1713.097224,1000,1193.360025
1580.796772,1000,1224.012275
1712.223752,1000,1254.565391
1644.500843,1000,1284.860902
1826.576699,1000,1315.284611
1824.266742,1000,1336.738928
1817.819517,1000,1366.696871
1824.859177,1000,1396.533646
1857.389421,1000,1426.373523
1844.337086,1000,1456.137997
1891.34327,1000,1485.951445
1873.865839,1000,1515.780026
1931.949827,1000,1545.56073
1913.890173,1000,1575.427816
1979.823897,1000,1605.243088
1980.856864,1000,1635.206999
2015.809007,1000,1665.059055
2045.615698,1000,1695.048002
1970.601135,1000,1724.887094
2131.95669,1000,1754.684659
2123.774522,1000,1784.483142
2028.879068,1000,1814.375536
2082.294237,1000,1844.294524
2078.637566,1000,1874.06671
2121.128888,1000,1903.826997
2112.475956,1000,1933.526425
2130.97527,1000,1954.803658
2158.884359,1000,1984.600612
2083.156812,1000,2014.340895
2209.40219,1000,2044.066624
2211.090754,1000,2073.795685
2204.871794,1000,2103.536224
2181.443101,1000,2133.371399
2128.570011,1000,2163.083102
2259.311814,1000,2192.785415
1123.08242,1000,2222.496795
2191.148378,1000,2252.192482
2261.453216,1000,2282.05026
2237.319761,1000,2311.748112
2293.244324,1000,2341.580492
2198.301359,1000,2371.278031
2231.829042,1000,2400.835054
2124.930282,1000,2430.617806
2372.814336,1000,2460.973649
2358.964902,1000,2490.814913
2394.286682,1000,2520.571366
2354.407717,1000,2550.309833
2350.358813,1000,2580.034215
2385.382644,1000,2601.283643
2351.012708,1000,2630.884075
2412.478654,1000,2660.549252
2404.878548,1000,2690.273597
2121.89278,1000,2719.935704
2489.156047,1000,2749.619115
2506.254139,1000,2779.323394
2518.307842,1000,2809.050891
2400.896117,1000,2838.739928
2433.227619,1000,2868.423051
2550.587575,1000,2898.100602
2459.225696,1000,2927.711714
2403.460727,1000,2957.416027
2492.135776,1000,2986.989833
2421.13325,1000,3016.660893
2469.390419,1000,3046.371567
2388.985576,1000,3075.949808
2525.094009,1000,3105.598779
2518.882073,1000,3135.255807
2596.338099,1000,3164.91757
2587.649928,1000,3194.506019
2544.996289,1000,3215.652603
2540.686515,1000,3245.368118
2656.55721,1000,3274.942934
2628.75677,1000,3305.254503
2726.515085,1000,3334.896009
2680.299936,1000,3364.522504
2564.790441,1000,3394.086525
2751.087107,1000,3423.648939
2555.185191,1000,3453.173596
2762.69136,1000,3482.700115
2654.885513,1000,3512.281427
2813.511666,1000,3541.776782
2757.706788,1000,3571.390631
2779.354353,1000,3600.965657
2723.329567,1000,3630.592574
2634.73014,1000,3660.090569
2800.310303,1000,3689.701056
2806.961279,1000,3719.414342
2652.178288,1000,3749.213554
