#{"t_start": 1619386317.223351, "env_id": "AntBulletEnv-v0"}
r,l,t
468.874295,1000,22.479592
470.911053,1000,54.911631
466.119797,1000,85.96012
475.885207,1000,116.781067
477.892813,1000,147.510125
524.853338,1000,178.459865
539.339963,1000,209.431008
536.310579,1000,239.874562
595.510853,1000,270.341713
585.332852,1000,300.47851
619.539176,1000,330.610501
592.964117,1000,360.363552
727.005319,1000,390.170985
682.285322,1000,420.044604
726.372815,1000,449.806159
860.137428,1000,479.623771
851.259822,1000,509.520439
812.244672,1000,539.58771
981.679303,1000,569.459463
763.758952,1000,612.607973
937.375702,1000,645.01225
953.311973,1000,667.695664
998.588143,1000,703.47494
1097.432017,1000,737.268268
1158.640449,1000,770.002361
1087.083588,1000,804.013408
1196.532939,1000,835.082488
1222.489347,1000,866.621645
1328.637883,1000,899.936156
1325.480319,1000,930.935713
1402.865464,1000,961.161011
1497.536517,1000,991.816562
1530.470154,1000,1022.524197
1509.292112,1000,1053.405922
1548.004047,1000,1095.78109
1627.781277,1000,1130.624007
1595.363563,1000,1161.199356
1612.239313,1000,1193.362438
1681.989776,1000,1224.014412
1742.901615,1000,1254.566131
1771.555457,1000,1284.863173
1730.810717,1000,1315.286764
1854.764056,1000,1336.741352
1846.801638,1000,1366.699102
1767.284976,1000,1396.535948
1830.811038,1000,1426.37584
1922.911674,1000,1456.140294
1928.325494,1000,1485.953792
1913.900799,1000,1515.782252
1964.504323,1000,1545.563013
1958.81918,1000,1575.430225
1925.861225,1000,1605.244662
1982.621052,1000,1635.209154
1995.096058,1000,1665.061178
2039.290936,1000,1695.050248
2059.437304,1000,1724.889217
2051.504456,1000,1754.686796
2065.676366,1000,1784.485506
2016.268519,1000,1814.377867
2095.975042,1000,1844.296856
2120.038045,1000,1874.069006
2124.554812,1000,1903.829415
2138.428505,1000,1933.528778
2188.896575,1000,1954.805986
2141.082909,1000,1984.602739
2168.215221,1000,2014.343281
2219.671189,1000,2044.068832
2155.946569,1000,2073.797931
2166.561348,1000,2103.538454
2275.390412,1000,2133.373789
2195.620502,1000,2163.085413
2163.003288,1000,2192.787696
2126.444015,1000,2222.499192
2283.293225,1000,2252.194671
2238.930999,1000,2282.052622
2168.020228,1000,2311.750498
2169.672035,1000,2341.582799
2237.335043,1000,2371.280389
2272.830295,1000,2400.837509
2094.086553,1000,2430.620082
2350.40617,1000,2460.976042
2301.363185,1000,2490.816978
2384.882978,1000,2520.57368
2357.820109,1000,2550.311731
2348.032382,1000,2580.03655
2364.923749,1000,2601.286075
2278.589044,1000,2630.886516
2406.036909,1000,2660.551413
2429.062557,1000,2690.27594
2477.987135,1000,2719.938022
2466.661706,1000,2749.621436
2424.040463,1000,2779.325644
2480.150707,1000,2809.053184
2457.03705,1000,2838.742372
2486.38206,1000,2868.42532
2476.162053,1000,2898.102892
2525.69699,1000,2927.71402
2446.615776,1000,2957.418286
2506.557969,1000,2986.991909
2511.245484,1000,3016.663004
2518.887186,1000,3046.37394
2446.570012,1000,3075.952251
2564.873829,1000,3105.601214
2577.157664,1000,3135.258105
2566.343622,1000,3164.919917
2520.038414,1000,3194.508453
2554.905432,1000,3215.654933
2556.377311,1000,3245.370495
2565.489539,1000,3274.945203
2693.17576,1000,3305.256784
2619.719068,1000,3334.898465
2629.531488,1000,3364.524902
2641.678133,1000,3394.088308
2577.257515,1000,3423.651225
2659.030249,1000,3453.175996
2773.281137,1000,3482.702373
2665.547567,1000,3512.283813
2706.099493,1000,3541.779282
2765.548448,1000,3571.39286
2703.971292,1000,3600.968011
2765.235135,1000,3630.594876
2741.381586,1000,3660.092789
2719.624785,1000,3689.703249
2753.632492,1000,3719.416668
2718.219197,1000,3749.215981
