#{"t_start": 1619386317.224907, "env_id": "AntBulletEnv-v0"}
r,l,t
492.0191,1000,22.479401
434.535586,1000,54.911544
489.915982,1000,85.959857
465.992069,1000,116.78081
472.996866,1000,147.510119
518.368543,1000,178.459858
556.880034,1000,209.430744
505.360631,1000,239.874331
582.643362,1000,270.341448
631.306117,1000,300.478269
622.059853,1000,330.610264
667.878724,1000,360.363302
721.216592,1000,390.170704
761.694555,1000,420.044363
518.851486,1000,449.805915
799.646767,1000,479.623512
766.681785,1000,509.520195
864.518305,1000,539.587537
996.431638,1000,569.4593
998.986273,1000,612.60865
936.08916,1000,645.01203
942.261107,1000,667.69544
1040.862775,1000,703.476334
863.952825,1000,737.268069
1172.445042,1000,770.002107
1125.26278,1000,804.013307
1114.915091,1000,835.082722
1090.602559,1000,866.621542
1305.567763,1000,899.936318
1358.681467,1000,930.935656
1425.865452,1000,961.160743
1494.476302,1000,991.816531
1386.570643,1000,1022.524039
1491.695631,1000,1053.405663
1530.737721,1000,1095.78083
1494.19574,1000,1130.623758
1594.748593,1000,1161.199094
1473.859425,1000,1193.362137
1686.112204,1000,1224.014142
1748.174833,1000,1254.566054
1718.589515,1000,1284.862964
1793.919362,1000,1315.286487
1818.025763,1000,1336.741054
1878.833824,1000,1366.698827
1852.491351,1000,1396.535658
1844.485586,1000,1426.375566
1839.941548,1000,1456.140021
1857.038385,1000,1485.953505
1861.880859,1000,1515.781979
1913.288762,1000,1545.562734
2022.798121,1000,1575.429941
2000.328899,1000,1605.244459
2023.12457,1000,1635.20891
2021.542078,1000,1665.06091
1992.338002,1000,1695.049983
2044.556948,1000,1724.889
2057.66215,1000,1754.686532
2020.350897,1000,1784.485208
2085.105559,1000,1814.377579
2132.114732,1000,1844.296585
2056.009922,1000,1874.068726
2153.082077,1000,1903.829113
1932.629226,1000,1933.528504
2091.040922,1000,1954.805695
2081.416726,1000,1984.602438
2106.964352,1000,2014.342977
2156.85345,1000,2044.068543
2116.821479,1000,2073.797666
2053.445043,1000,2103.538192
2253.085732,1000,2133.373471
1794.262342,1000,2163.085136
2103.553832,1000,2192.787422
2279.640204,1000,2222.498909
2228.270654,1000,2252.194398
2165.56566,1000,2282.052345
2251.630499,1000,2311.750201
2227.684655,1000,2341.582497
2224.612174,1000,2371.280105
2227.182518,1000,2400.837194
2326.25089,1000,2430.619791
2290.193056,1000,2460.97577
2291.36373,1000,2490.816693
2316.381286,1000,2520.573401
2324.726287,1000,2550.31144
2425.070808,1000,2580.03627
2399.38657,1000,2601.285775
2505.630226,1000,2630.886246
2419.852279,1000,2660.551122
2285.083951,1000,2690.275647
2416.306098,1000,2719.93774
2311.230426,1000,2749.621161
2384.877965,1000,2779.325358
2466.957546,1000,2809.052914
2488.507824,1000,2838.742063
2477.797172,1000,2868.425045
2444.392956,1000,2898.102609
2503.259536,1000,2927.713729
2519.49152,1000,2957.418007
2449.319242,1000,2986.991677
2526.95892,1000,3016.66271
2551.713118,1000,3046.373657
2562.996986,1000,3075.951959
2291.625196,1000,3105.600939
2631.869465,1000,3135.257825
2618.836337,1000,3164.919613
2534.239426,1000,3194.508154
2677.400664,1000,3215.654648
2524.478573,1000,3245.370212
2598.921815,1000,3274.944896
2687.976292,1000,3305.256517
2592.117729,1000,3334.898178
2619.975996,1000,3364.52462
2673.846028,1000,3394.088056
2642.533297,1000,3423.650903
2647.6389,1000,3453.175731
2672.845948,1000,3482.702103
2686.002126,1000,3512.283543
2736.496705,1000,3541.778997
2722.913208,1000,3571.392584
2408.652162,1000,3600.967735
2759.456329,1000,3630.594612
2734.106918,1000,3660.092514
2677.333173,1000,3689.702997
2775.916085,1000,3719.416395
2797.222954,1000,3749.215702
