#{"t_start": 1619393481.243416, "env_id": "HopperBulletEnv-v0"}
r,l,t
23.818948,11,25.526075
26.246464,12,25.622059
25.888875,11,25.710182
26.184948,16,25.837853
30.667959,18,25.982568
24.850602,10,26.062239
30.600918,17,26.202787
33.451691,27,26.420386
30.928047,18,26.56535
22.881148,10,26.645851
38.585802,21,26.812123
24.649009,12,33.970593
26.508849,12,34.066974
50.746868,44,34.421392
38.296412,24,34.623854
27.927921,15,34.745349
59.852903,43,35.089456
45.22832,29,35.321974
51.230699,41,35.648878
28.198718,21,35.814449
23.157087,14,35.923331
37.952176,26,36.129818
21.47228,15,36.247974
45.798322,37,36.542385
33.457835,20,36.69965
23.898265,19,36.849171
45.105956,35,37.126151
24.294945,11,37.214082
23.40694,9,37.285729
41.745918,32,37.554995
42.324719,28,37.777483
29.436547,18,37.919954
19.744934,8,37.983227
35.458289,23,45.243745
51.266574,36,45.527302
32.288323,16,45.654225
65.880007,47,46.022305
52.440966,36,46.306237
48.937131,31,46.551921
26.258488,37,46.842828
37.0813,23,47.023197
29.673024,21,47.188525
24.289521,14,47.29781
48.051132,55,47.732325
33.083785,24,47.938302
26.033982,16,48.074254
58.219809,47,48.444232
32.199512,18,48.59005
30.658152,31,48.830457
39.527847,32,49.081409
46.73932,31,56.37243
73.196092,59,56.833462
42.304719,31,57.073547
43.780075,32,57.323343
55.226873,42,57.655564
68.23105,58,58.107025
57.488513,46,58.465487
54.316521,40,58.776979
60.456377,64,59.276283
45.030016,32,59.526712
69.250844,55,59.975753
68.244214,53,67.479699
92.767113,67,67.996389
99.660096,94,68.722592
98.028879,67,69.243684
129.012652,87,69.928474
73.715066,51,70.321185
60.46285,41,70.639842
97.98857,82,78.407219
81.22795,56,78.838834
89.663391,96,79.585124
79.471608,83,80.238208
100.805708,64,80.731522
54.686278,47,81.098273
91.941108,65,81.600625
89.647492,62,82.095399
46.786873,38,82.388349
113.883145,84,90.11779
107.547993,82,90.751556
92.876779,66,91.261333
26.488784,17,91.394103
114.459303,86,92.060095
50.861954,49,92.439424
121.312314,83,93.091305
96.955076,66,100.695461
111.989244,75,101.276483
74.795434,73,101.842685
19.260958,15,101.958135
128.578616,94,102.684604
100.908841,61,103.156083
105.099813,69,103.689373
96.348304,82,104.326732
122.781229,69,111.92997
161.182566,118,112.84401
101.324678,62,113.322422
104.907663,75,113.902032
100.487833,74,114.47358
94.436244,62,114.955792
118.469235,99,122.833496
140.717472,115,123.71999
115.771329,77,124.314833
119.925872,72,124.894497
106.536093,64,125.422032
114.689797,81,126.081273
124.354457,96,133.850467
38.868362,34,134.114039
131.919402,92,134.825843
83.842295,57,135.267955
114.236154,90,135.962323
120.559206,75,136.539443
86.048697,56,136.971003
132.803887,103,144.899432
126.541251,88,145.588426
117.29962,73,146.157082
135.76547,99,146.929701
120.779818,75,147.518543
80.511017,70,148.062755
123.566342,85,148.729357
104.16138,83,156.537312
135.09978,100,157.312893
118.964829,85,157.982601
121.694362,79,158.592379
38.452159,26,158.795034
114.529444,73,159.366681
110.209,78,167.191463
146.280964,94,167.922173
143.696045,92,168.632244
153.313728,95,169.37454
180.89879,104,170.188281
125.252729,71,170.749122
221.315649,143,178.910831
192.304307,116,179.808469
147.003572,103,180.595296
144.519067,93,181.317222
197.348247,142,189.50346
153.196379,96,190.250991
184.347858,132,191.275853
35.941536,25,191.469208
65.191987,63,191.956876
179.740599,108,192.801394
197.389172,160,201.114871
152.417642,94,201.836072
46.74697,36,202.113899
142.975027,83,202.752655
144.365722,109,203.593862
173.841677,111,211.542538
259.876503,168,212.826016
238.603977,131,213.831634
157.646796,102,214.610006
192.763538,117,222.589401
183.29964,95,223.316742
212.619659,119,224.229141
75.716344,60,224.687867
214.907441,127,225.663497
193.183443,113,233.597165
183.594903,102,234.386666
336.321468,187,235.807651
192.617972,101,236.571282
151.001287,104,244.476679
242.347241,128,245.448278
160.540296,82,246.075734
175.424832,103,246.855397
551.335762,319,256.397825
586.376069,359,259.129198
196.362654,120,267.138044
938.184429,624,279.007685
583.485601,311,288.483393
158.977996,95,289.203109
621.830202,317,291.633706
720.47826,388,301.695652
303.813095,177,303.042519
542.513722,314,312.516665
210.412531,122,313.44616
409.350072,248,322.430057
390.474219,222,324.112076
351.204101,195,332.662824
729.406399,386,335.576877
900.349906,455,346.106115
930.171494,496,356.995439
945.002881,496,367.859052
1857.631673,982,389.526676
435.833433,232,398.365558
657.419317,315,400.75924
1244.68519,601,412.407798
1690.471431,840,433.023036
1959.945013,1000,454.757177
2032.327051,1000,476.496656
2063.290017,1000,498.272342
2127.912567,1000,520.142649
1931.337097,900,541.36366
843.418467,401,544.402997
2186.091249,1000,566.094728
1158.951503,541,577.338439
2189.329409,1000,599.135972
2091.68174,1000,620.979791
2275.220563,1000,642.7655
2246.371467,1000,664.576641
2255.054082,1000,686.334291
542.512735,266,695.429109
2292.279154,1000,717.25866
1504.90575,689,729.827975
1105.104077,496,740.701427
297.70416,152,741.84596
640.329679,293,751.158808
306.376299,157,752.340511
2272.936693,1000,774.078388
2302.119319,1000,795.795508
2259.410815,1000,817.646217
1009.174731,461,828.277212
745.904264,331,830.789744
2159.483846,915,851.977206
586.529035,260,861.076692
120.418241,80,861.685687
2398.356794,1000,883.457742
2391.591871,1000,905.219833
2359.980875,1000,926.959322
463.029465,216,928.585391
163.725603,101,929.356187
2346.656213,1000,951.140806
195.506719,107,959.069152
222.447875,121,959.982998
2381.100013,1000,981.721355
143.101529,82,982.346097
2360.869649,1000,1004.13031
2371.333142,1000,1025.969772
2378.180119,1000,1047.777866
2284.351082,941,1069.111354
2383.705808,1000,1090.922609
722.855577,329,1093.402783
2388.985088,1000,1115.14787
2403.026091,1000,1136.852501
2392.708399,1000,1158.63456
2423.018423,1000,1180.45426
2428.753548,1000,1202.21867
2425.503648,1000,1224.001991
2486.343609,1000,1245.777505
2419.105401,1000,1267.600095
466.865782,215,1269.222221
2429.293373,1000,1291.120462
554.075918,259,1300.243168
2461.238231,1000,1322.084929
1295.004292,559,1333.469054
2451.817179,1000,1355.253205
2439.959268,1000,1377.114744
2456.002113,1000,1398.98892
2468.989491,1000,1420.809438
2457.047095,1000,1442.608019
2492.500702,1000,1457.309573
2483.124213,1000,1479.0537
1037.099951,440,1489.502594
2472.207939,1000,1511.361483
602.448598,264,1520.50458
2497.014804,1000,1542.293472
2443.950181,1000,1564.029431
2503.974601,1000,1585.840892
2495.650069,1000,1607.652605
2470.940188,1000,1629.463705
2483.966373,1000,1644.12599
2499.431365,1000,1665.985526
492.768171,222,1674.774793
2471.632204,1000,1696.54027
700.708234,301,1698.803989
2493.167412,1000,1720.606955
2495.434419,1000,1742.452158
2489.747708,1000,1764.250804
2509.707426,1000,1786.109129
2498.416507,1000,1807.91405
2471.371997,1000,1829.766817
2515.074739,1000,1851.631
2480.208211,1000,1873.561821
2482.746606,1000,1895.475574
2524.851697,1000,1917.344269
2514.793903,1000,1939.266129
2465.103467,1000,1961.274197
2505.957641,1000,1983.092104
934.568012,389,1993.188412
2484.412604,1000,2007.85594
2524.986818,1000,2029.690164
2475.36825,1000,2051.508371
2474.204859,1000,2073.332665
2501.898945,1000,2095.203669
2494.211721,1000,2117.04695
2476.731538,1000,2138.878951
2520.234109,1000,2160.864628
2510.282485,1000,2182.700457
1806.000962,729,2202.490345
2463.74424,1000,2217.173465
2528.804319,1000,2239.092227
2519.673018,1000,2261.01235
2486.108874,1000,2282.924911
2541.27072,1000,2304.789836
2527.572508,1000,2326.606397
2542.026363,1000,2348.393752
2539.94676,1000,2370.236521
2554.563819,1000,2392.160227
2539.836376,1000,2413.978287
2550.76919,1000,2435.807474
2526.7971,1000,2457.730275
2536.245498,1000,2479.723923
2513.493633,1000,2501.607866
2552.970256,1000,2523.528496
2550.732284,1000,2545.432895
1112.822682,455,2556.021535
2555.8061,1000,2577.918652
2539.522198,1000,2599.828343
1100.349267,450,2603.259499
1509.855003,605,2622.124428
2558.183717,1000,2643.909481
2568.330124,1000,2665.731277
2539.948637,1000,2687.625454
