#{"t_start": 1619393481.221855, "env_id": "HopperBulletEnv-v0"}
r,l,t
41.062739,28,0.407587
28.960039,14,0.539029
21.867348,11,0.646949
20.554037,9,0.72484
27.677919,12,0.827565
25.663929,10,0.907794
22.255871,7,0.965515
22.757504,9,1.039445
23.345989,15,1.158895
19.347425,8,1.231896
30.842618,16,1.362167
27.80952,12,1.459505
27.399271,12,1.555086
20.628374,7,1.61169
31.921388,17,1.750481
31.984659,14,1.874873
22.460164,10,1.956972
23.367962,9,2.030031
24.579405,11,2.118392
30.827612,18,2.263122
19.090635,6,2.313053
24.27579,9,2.387276
22.173512,9,2.459835
26.653048,11,2.549233
30.118281,16,2.679412
39.542512,34,2.958126
29.513743,13,3.063511
30.820697,16,3.191652
32.253602,23,3.379593
19.945665,8,3.443971
21.523859,11,3.532465
25.895868,11,3.620549
19.872913,9,3.69492
26.553709,12,3.792807
22.749123,8,3.8571
34.237066,21,4.027861
25.041842,9,4.100845
26.44569,43,11.505541
29.242579,17,11.645968
22.006253,8,11.712486
24.342654,9,11.785719
29.902487,17,11.925829
19.895834,8,11.990542
24.281506,15,12.111494
23.004722,17,12.248462
21.04702,7,12.305007
26.269044,11,12.396246
28.242269,13,12.501254
35.669767,17,12.640691
27.555914,12,12.738348
23.365483,11,12.835177
30.479118,17,12.975477
22.44886,8,13.04196
27.142821,12,13.139409
29.228076,15,13.260334
22.246601,8,13.325373
22.035485,8,13.39293
38.593491,24,13.587588
23.657688,10,13.66762
26.938026,11,13.757406
23.335437,9,13.830499
23.892849,11,13.920851
27.713468,10,14.002376
31.31837,19,14.155727
19.692194,6,14.204913
23.976898,11,14.294004
28.447958,16,14.424672
30.508086,16,14.557369
25.191245,11,14.649867
28.210066,18,14.796997
35.382665,21,14.972664
23.990025,10,15.059388
19.358901,6,15.108206
21.979017,9,15.181641
24.735461,11,15.269597
26.164733,10,15.350089
21.691117,7,15.407515
32.492469,17,15.545591
23.250332,9,15.619347
18.510034,7,22.749677
22.550363,9,22.823001
27.770697,15,22.94471
29.429012,19,23.097338
22.77454,10,23.178485
24.409484,11,23.268629
20.703309,8,23.332801
27.570857,13,23.438975
29.776156,17,23.578777
28.176299,16,23.70713
41.128756,26,23.914685
33.696229,20,24.074412
22.246994,12,24.171515
29.97985,14,24.28431
23.698554,10,24.366066
20.384024,9,24.438691
20.136414,17,24.576281
38.600946,29,24.81
30.654975,20,24.972687
25.423471,10,25.053255
31.788109,19,25.20543
40.328843,25,25.405553
22.753739,11,25.493259
36.724518,22,25.669494
35.163066,27,25.886191
20.113705,12,25.982235
22.668538,13,26.086488
28.988926,14,26.201964
40.911923,27,26.419656
35.539133,25,26.621308
33.800699,19,26.773696
33.772543,22,34.010121
22.800892,10,34.091053
34.201324,23,34.273794
34.80501,21,34.445451
29.984994,23,34.639027
36.58424,24,34.832389
33.839603,33,35.095803
48.527893,33,35.362148
18.591364,8,35.427065
25.70752,14,35.538882
57.675749,41,35.86178
29.071913,14,35.971226
29.052354,13,36.074631
25.544301,12,36.169098
43.626387,39,36.479571
54.487441,37,36.769948
25.676464,11,36.856714
22.481637,9,36.928119
38.705055,27,37.14178
28.126524,15,37.262106
41.192824,31,37.523271
33.083652,24,37.71319
