#{"t_start": 1619393481.223327, "env_id": "HopperBulletEnv-v0"}
r,l,t
1608.434665,720,728.837708
970.327511,450,739.447355
1746.480723,790,752.512509
1277.187764,577,763.960498
2259.442726,1000,785.668315
2293.561588,1000,807.499841
2353.761884,1000,829.325785
2356.401753,1000,851.174154
2400.164079,1000,872.995243
747.627233,328,882.565918
2397.239864,1000,904.331632
2415.598505,1000,926.068984
2401.572212,1000,940.72447
2312.65782,1000,962.515293
1594.646704,695,981.957659
2333.933252,1000,1003.742559
2410.424757,1000,1025.583703
2399.360043,1000,1047.394395
2392.527853,1000,1069.172218
2409.772116,1000,1090.982779
2377.183656,1000,1112.736931
2435.378869,1000,1127.361676
2381.027716,1000,1149.119882
2397.305225,1000,1170.907196
1848.957078,771,1190.93794
1343.457203,569,1202.36285
2482.226806,1000,1224.14462
2459.833284,1000,1245.921206
539.401214,253,1247.832876
2489.960838,1000,1269.64905
2377.568814,1000,1291.548289
2440.829551,1000,1313.388911
2444.980268,1000,1335.265049
171.741694,96,1335.989036
2427.484438,1000,1357.774259
915.042876,398,1367.96027
2468.98848,1000,1389.797606
2455.089923,1000,1411.677454
746.427892,335,1421.320673
2441.381756,1000,1443.119264
2470.579223,1000,1464.894617
605.415318,296,1467.12721
2487.398969,1000,1488.919677
1426.412084,599,1500.59638
402.242608,188,1509.174909
2467.95958,1000,1531.020955
2463.149423,1000,1552.766786
2458.230698,1000,1574.550127
2472.79781,1000,1589.218588
2471.21364,1000,1611.044192
2476.645379,1000,1632.842571
2519.789004,1000,1654.636803
835.006737,353,1664.462667
2503.284303,1000,1686.24731
2513.02548,1000,1708.00788
2450.087728,1000,1729.829703
2487.305655,1000,1751.657127
1607.151375,680,1763.925234
2472.542606,1000,1785.784538
2467.322797,1000,1807.589887
2470.655618,1000,1829.437465
2509.341361,1000,1851.305209
2515.211024,1000,1873.239349
146.539548,83,1873.876992
2486.142923,1000,1895.777085
2471.028041,1000,1917.647002
2498.368011,1000,1939.588916
2501.073231,1000,1961.575086
1122.831123,483,1972.359991
2465.840951,1000,1994.200754
2515.332826,1000,2016.00556
2504.554034,1000,2037.864899
1507.963989,613,2049.588024
2532.738186,1000,2071.429837
2503.840618,1000,2093.268878
2490.509357,1000,2115.143999
2503.652332,1000,2136.9697
2526.841327,1000,2158.910359
1062.859378,435,2169.375972
2515.986997,1000,2184.070896
2526.487536,1000,2205.904115
2526.436472,1000,2227.775073
2529.879292,1000,2249.691523
2523.435473,1000,2271.590948
2513.163966,1000,2293.509165
2143.134377,850,2314.219812
2546.562641,1000,2335.998455
2525.926447,1000,2357.832548
2530.204841,1000,2379.703686
2526.363221,1000,2401.602075
2554.862819,1000,2423.421978
2519.254545,1000,2445.245796
2541.790989,1000,2467.219447
2537.49521,1000,2489.168176
2543.066308,1000,2503.89423
2538.479101,1000,2525.821406
1266.860525,522,2536.967112
2530.931247,1000,2558.825136
2531.980656,1000,2580.71284
2544.788795,1000,2602.644827
2560.693309,1000,2624.49571
2519.452963,1000,2646.282461
2540.649025,1000,2668.093809
2540.710219,1000,2690.009676
