#{"t_start": 1619393481.23453, "env_id": "HopperBulletEnv-v0"}
r,l,t
117.425034,67,104.341827
97.120745,70,111.952675
118.563027,68,112.47972
119.907691,85,113.136687
103.190623,79,113.746819
165.583996,147,114.884792
85.215196,64,115.399145
93.982175,73,123.055534
98.886826,78,123.656314
143.091208,101,124.437292
131.102052,108,125.317752
117.837334,110,126.21853
84.335793,57,126.662798
75.876625,68,134.206199
135.174166,92,134.917271
128.103376,85,135.576914
130.86978,91,136.275458
122.471836,92,136.985829
96.50483,63,137.485287
119.035609,84,145.258842
159.481881,127,146.250296
129.825555,90,146.952558
103.551986,61,147.430659
86.870681,60,147.900049
123.888013,78,148.511554
120.266912,90,156.37406
125.017003,85,157.032331
131.2457,100,157.817642
137.649403,99,158.582563
170.69726,126,159.568081
155.436016,88,167.470602
132.262563,98,168.229687
119.10064,70,168.772135
153.172407,113,169.651289
134.240866,94,170.389648
129.461942,89,171.090337
180.933678,126,179.116581
215.500989,134,180.151462
231.598416,238,181.995572
178.93278,203,190.654968
149.868678,97,191.405497
205.484166,161,192.652562
120.536241,79,200.350434
107.095949,73,200.912088
194.131405,126,201.881498
200.787996,131,202.892073
176.044852,103,203.685923
292.898926,185,212.20066
157.206961,88,212.871263
261.312546,147,213.998622
225.666687,178,222.443362
181.368232,99,223.201356
210.570962,123,224.144064
133.576311,76,224.725684
225.284039,132,225.739736
190.193867,114,233.680042
172.162299,101,234.462372
223.830216,118,235.359527
276.525395,162,236.585979
220.691065,132,244.703299
136.878108,77,245.287425
145.810796,91,245.982656
290.667302,148,247.107367
266.813735,145,248.215419
270.231681,168,256.608811
680.915808,425,266.931635
291.595089,152,268.090419
824.839297,586,279.665629
185.058808,90,280.359957
411.101392,215,289.095355
387.029023,219,290.781959
108.380494,73,291.336996
892.312349,462,301.96415
515.028193,280,311.179601
238.519546,136,312.212006
152.937962,81,312.831027
774.426724,460,323.421472
77.278769,59,323.868557
376.246946,202,332.473233
698.890304,362,335.203903
790.773337,433,345.565813
277.685108,145,346.667232
1658.531214,1000,368.478581
1237.962881,684,387.888242
1038.254987,516,398.879119
1934.249923,1000,420.669662
1949.300748,1000,442.467495
1808.463191,892,456.289268
1152.387079,558,467.591038
1120.536756,547,478.831058
2172.590834,1000,500.654924
106.610488,60,508.209113
2126.246044,1000,522.93752
382.213036,189,531.48321
2138.57691,1000,553.386606
2200.860399,1000,575.175657
525.290373,250,577.079517
2213.290731,1000,598.880092
2183.858726,1000,620.722723
2224.913812,1000,642.504527
1588.144497,714,662.162229
899.274146,418,665.31722
1176.114042,556,676.618447
2296.751117,1000,698.352067
2098.298953,932,719.68652
128.673314,78,720.282148
2269.519761,1000,742.305119
303.314539,158,750.60111
124.302164,71,751.135008
2314.204952,1000,772.878468
2280.264215,1000,794.585582
129.764615,74,795.14422
2306.629552,1000,816.996436
2333.048706,1000,838.843864
2058.049976,868,852.547541
1657.637264,738,872.393285
121.819736,74,872.949162
2214.908793,951,894.325596
1053.331776,493,905.151284
2327.573191,1000,926.890736
2337.031468,1000,948.678324
2369.886723,1000,970.435106
2372.306112,1000,992.191829
2385.16407,1000,1014.006378
2366.537541,1000,1035.848375
2410.643997,1000,1050.547014
1120.127625,508,1061.492281
2421.515109,1000,1083.338606
2381.937809,1000,1105.063485
2418.950995,1000,1126.774546
2133.170464,885,1147.667851
2388.169204,1000,1169.45279
2437.644705,1000,1191.215515
1380.371172,601,1202.884735
2456.010616,1000,1224.66321
2438.119614,1000,1246.439165
872.694388,374,1256.402634
2446.313519,1000,1278.251763
2436.78512,1000,1300.149722
2431.481345,1000,1321.992929
2456.447652,1000,1343.815737
2449.384776,1000,1365.647092
2449.695201,1000,1380.368337
2455.691384,1000,1402.235038
2485.420444,1000,1424.048855
2450.341368,1000,1445.841378
1480.780413,614,1464.703944
2450.347575,1000,1479.379892
2514.82501,1000,1501.205879
2485.616476,1000,1523.073335
2461.853199,1000,1544.835484
2486.981053,1000,1566.594987
2454.182913,1000,1588.396678
2478.956332,1000,1610.223012
2516.637985,1000,1632.02035
2463.295692,1000,1653.825464
2506.173976,1000,1675.652473
869.788354,368,1685.547605
2498.474831,1000,1707.303922
2471.61754,1000,1729.107963
2496.833392,1000,1750.953354
2466.648813,1000,1772.804845
2482.43225,1000,1794.622723
2468.567507,1000,1816.440279
1197.268604,511,1827.463201
289.539242,138,1828.500038
2460.526884,1000,1850.372588
887.217907,390,1853.319226
2489.622629,1000,1875.265765
650.978278,282,1884.559284
2490.470099,1000,1906.455293
2502.745737,1000,1928.345471
2443.945583,1000,1950.359032
2477.819802,1000,1972.224733
2495.828665,1000,1994.064463
2532.418164,1000,2015.867028
2497.003414,1000,2037.727315
2520.774337,1000,2059.5281
2510.136554,1000,2081.315509
2512.080171,1000,2103.206293
2537.897859,1000,2117.920711
2528.450604,1000,2139.770059
2469.809376,1000,2161.746673
2527.786684,1000,2183.570864
2529.979282,1000,2205.402327
2510.808735,1000,2227.271352
142.737566,77,2227.85751
2515.771089,1000,2249.774751
2474.413163,1000,2271.674494
2535.779334,1000,2293.591267
2481.416107,1000,2315.430577
2459.414335,1000,2337.206864
2545.635992,1000,2359.042754
2529.217962,1000,2380.953257
2541.917804,1000,2402.815011
2507.242086,1000,2424.633449
2535.851155,1000,2446.494315
2543.357959,1000,2468.46583
2542.73067,1000,2490.387439
2548.723713,1000,2512.288613
2557.754932,1000,2534.24198
2565.042855,1000,2556.089291
2562.575537,1000,2577.985979
2510.651241,1000,2599.896806
2536.885741,1000,2621.774801
2555.947345,1000,2643.561212
2555.967984,1000,2658.230124
2526.966334,1000,2680.090738
