#{"t_start": 1619393481.2405472, "env_id": "HopperBulletEnv-v0"}
r,l,t
35.100755,20,36.788517
54.650908,33,37.049297
58.742237,50,37.462587
39.476855,30,37.700634
54.903837,45,45.134881
30.195576,16,45.261804
40.347409,72,45.829214
38.775952,27,46.041149
74.96502,55,46.475031
35.595314,26,46.679135
46.254078,40,46.993735
27.817903,12,47.08763
31.916598,17,47.222427
53.735198,60,47.695938
45.492041,33,47.976989
31.286747,19,48.132994
73.320491,52,48.54419
78.571745,59,49.006122
32.239806,27,56.266561
62.849056,74,56.843842
89.800598,78,57.453208
70.374838,52,57.859368
80.747445,85,58.522784
83.548195,58,58.975457
70.797909,52,59.380621
83.793158,60,59.869691
72.764965,58,67.407634
93.505248,82,68.045297
88.633163,91,68.748648
71.897494,74,69.324822
73.38506,49,69.712413
82.119871,67,70.231564
114.911239,96,70.981978
136.760119,116,79.002639
22.059494,104,79.822374
99.426288,77,80.417402
91.75082,72,80.976372
116.757923,84,81.626329
72.030589,68,82.167647
35.748151,37,89.525416
66.413676,56,89.965353
84.83876,66,90.473939
124.029447,73,91.039861
98.426458,78,91.642413
129.158705,91,92.348691
101.05325,70,92.896689
48.482271,50,93.285046
125.987229,85,101.039735
119.586387,81,101.664811
128.519369,109,102.509598
118.529255,81,103.135133
63.356183,42,103.459872
110.974453,77,104.059582
130.05011,81,111.753587
82.296771,60,112.218658
128.143149,89,112.908772
91.003796,66,113.417516
120.28065,74,113.989827
129.04679,100,114.765107
114.8416,98,115.543188
92.309539,72,123.190819
132.519782,95,123.924004
117.908648,73,124.486706
93.133711,61,124.985523
90.45237,68,125.545682
96.682738,72,126.134172
110.040475,95,133.892507
116.079154,56,134.324453
122.253662,88,135.006301
119.556998,85,135.664258
130.168126,89,136.34743
147.55334,107,137.175063
129.610996,82,144.940897
124.756158,78,145.55164
99.813795,76,146.143714
136.111918,99,146.916261
184.58835,117,147.834606
89.380677,57,148.282498
115.348538,73,156.007551
136.842414,84,156.662634
123.293923,79,157.27698
126.094822,87,157.961295
129.483788,103,158.757044
118.768418,72,159.318534
117.50488,74,159.903533
146.050588,74,167.694358
88.450493,70,168.233602
129.663469,77,168.830593
183.255427,119,169.76632
174.075741,123,170.727528
109.478594,76,178.375833
145.6214,92,179.08121
210.523663,167,180.36815
74.755343,70,180.913244
95.833157,61,181.380663
164.721679,110,189.320385
177.018106,125,190.292652
178.153698,149,191.448538
145.318129,110,192.301703
157.935798,101,193.089305
197.411175,117,201.070204
221.83482,138,202.131843
151.568042,91,202.83287
167.337112,104,203.63522
135.706774,86,211.393747
119.597187,88,212.065961
189.660254,122,212.999051
225.494407,125,213.955875
158.467457,106,214.768919
204.215701,130,222.846198
128.075359,95,223.573053
265.143998,175,224.915329
229.849031,155,226.108225
259.683731,160,234.404713
443.874986,366,237.193837
206.139306,121,245.214081
302.300592,178,246.571802
263.847745,160,247.792779
323.920064,209,256.496697
495.97632,240,258.31824
373.412407,227,267.140079
259.342251,140,268.209434
343.309354,184,269.605923
210.790198,126,277.690954
290.778489,173,279.002187
413.470051,240,280.836006
684.66101,400,290.998194
111.366716,71,291.537045
494.437437,270,300.697066
228.389736,130,301.689901
1038.721289,597,313.319858
420.331562,220,322.092169
276.304628,164,323.33415
660.346671,344,333.015755
173.530325,98,333.756035
424.025237,241,335.5712
1020.389424,564,346.935629
878.004113,467,357.593222
469.173586,251,366.598049
202.320065,122,367.523395
305.392692,153,368.685303
888.022054,482,379.461172
140.612217,83,380.103939
571.504645,260,389.168827
1144.37448,569,400.565825
1759.646678,920,421.742426
154.085416,86,422.389774
816.063346,411,432.641835
128.992685,76,433.220538
2012.393932,1000,454.955927
2107.958907,1000,476.696276
2172.307319,1000,498.471228
329.297082,161,499.71219
720.286407,330,509.335124
900.577018,436,519.789426
2095.962305,1000,541.772229
171.89277,94,542.485051
2171.398764,1000,564.179236
1719.062394,792,577.31794
83.324787,52,577.714458
382.201277,191,586.27833
2182.81273,1000,608.090227
2220.037533,1000,629.929089
2246.828194,1000,651.731532
2243.921484,1000,673.489438
2209.207655,1000,695.233544
1964.097774,869,708.889584
2274.922571,1000,730.99809
2298.522752,1000,752.76333
2240.277416,1000,774.499828
2278.687578,1000,796.218741
2286.627186,1000,818.067699
2322.693321,1000,839.928318
1132.324792,495,850.809659
1983.346713,863,871.590229
2368.897329,997,893.31831
1661.178789,723,905.875711
2347.730213,1000,927.616433
2354.633609,1000,949.400052
2406.178928,1000,971.159661
2378.494095,1000,992.918385
2359.771687,1000,1014.731688
1320.768132,578,1026.258964
2368.7703,1000,1048.067308
1749.58259,739,1060.77396
2410.335578,1000,1082.622079
545.49653,265,1091.685323
2395.501625,1000,1113.43946
2374.396713,1000,1135.146084
868.446591,398,1138.139234
2379.688613,1000,1159.948335
1229.978403,537,1171.125399
150.096371,82,1178.859036
2411.898822,1000,1200.633787
2403.546422,1000,1222.42237
1960.234917,800,1235.563694
2046.645473,840,1256.157891
1664.445337,689,1268.490279
2463.860643,1000,1290.390225
2395.926737,1000,1312.227149
2440.977172,1000,1334.110962
2411.380136,1000,1355.897693
2463.925797,1000,1377.768289
362.175621,178,1379.105823
2463.320529,1000,1400.985804
831.53107,367,1410.902498
2471.137134,1000,1432.70727
2459.116892,1000,1454.512609
2453.624755,1000,1476.261939
2464.041367,1000,1498.082319
2457.819628,1000,1519.9522
929.532263,392,1522.90791
2487.577842,1000,1544.680582
1242.672859,531,1555.789047
2463.477598,1000,1577.577555
2522.875682,1000,1599.379811
2501.910768,1000,1621.222066
138.663724,73,1621.773794
169.55918,89,1629.550044
1436.263664,599,1641.173803
2519.491639,1000,1663.005463
2483.721305,1000,1684.823095
2505.145402,1000,1706.573943
542.704798,254,1708.494557
140.239188,83,1709.122607
1362.098951,553,1720.435732
1379.155687,571,1731.900375
2486.515043,1000,1753.712071
2455.466206,1000,1775.556047
858.442417,376,1785.53968
2489.630221,1000,1807.344252
2488.832902,1000,1829.19041
2457.913144,1000,1851.059266
2476.583577,1000,1872.99334
2456.855893,1000,1894.908886
2505.91842,1000,1916.757635
2513.05762,1000,1938.683697
2509.62253,1000,1960.704322
2507.76115,1000,1982.520907
2509.647534,1000,2004.352075
2464.737992,986,2026.056083
2496.295391,1000,2040.810822
2448.268931,1000,2062.60088
2509.272193,1000,2084.438628
2515.950001,1000,2106.282915
2537.084163,1000,2128.087372
2526.763006,1000,2150.027898
217.477109,107,2150.855997
2556.583576,1000,2172.757703
2517.655449,1000,2194.552824
2518.119005,1000,2216.404875
2525.97045,1000,2238.312337
2489.647835,1000,2260.245912
2520.164123,1000,2282.163689
2531.704824,1000,2304.031843
2522.557084,1000,2325.846629
2540.117105,1000,2347.635138
2507.840241,1000,2369.468259
2530.951684,1000,2391.401048
2535.998991,1000,2413.221233
2523.437418,1000,2435.048764
2540.088051,1000,2456.948174
2520.415843,1000,2478.948489
2545.653507,1000,2500.851906
2537.969246,1000,2522.771064
1712.052572,690,2535.188244
2539.846281,1000,2557.036814
2545.853795,1000,2578.927926
2545.036096,1000,2600.844545
2548.300154,1000,2622.720913
2564.42498,1000,2644.507437
2541.548415,1000,2666.324508
2536.716436,1000,2688.225162
