#{"t_start": 1619393481.2330828, "env_id": "HopperBulletEnv-v0"}
r,l,t
139.656156,106,167.853199
157.846082,104,168.656119
170.863034,108,169.498331
133.011616,87,170.179924
117.744583,72,170.748764
150.476692,109,178.649944
133.676901,78,179.24785
173.910621,115,180.136962
120.393859,83,180.776965
122.117447,84,181.424698
151.888858,108,189.349177
146.969182,96,190.099098
172.027746,109,190.942408
165.314617,91,191.646474
188.251137,117,192.553358
166.02179,116,200.537725
219.304763,134,201.56634
196.240644,141,202.64992
159.508163,86,203.317144
146.070799,83,203.969572
161.119321,95,211.7808
226.386979,173,213.105073
127.410891,78,213.700603
371.554996,307,223.133266
153.995139,89,223.816608
208.62355,120,224.734675
155.596958,96,225.470682
222.263928,173,233.865342
294.119878,154,235.051512
209.341556,110,235.88403
237.560999,141,236.957759
485.477433,275,246.159802
366.505396,245,248.027286
797.029812,584,266.672547
622.242204,325,269.147793
169.144261,94,269.875692
322.083544,194,278.462291
363.157214,186,279.884749
168.279111,98,280.624094
959.71941,600,299.401058
147.382835,88,300.089265
272.096697,140,301.15217
495.849377,274,303.238472
428.16248,239,312.14479
947.339044,483,322.914451
156.87633,91,323.604888
282.894953,164,324.850893
1021.581906,555,336.117777
1539.602988,868,356.90447
1687.834473,1000,378.702694
1810.151215,1000,400.480001
859.960948,441,410.91846
609.51092,308,420.358707
695.338213,355,423.046143
336.713931,179,431.537727
1942.860093,1000,453.288984
1998.004559,1000,467.919449
1518.826792,737,487.689506
2148.683618,1000,509.521724
342.474257,173,510.87118
789.268476,375,520.821959
2038.116154,921,542.209926
2142.150853,1000,563.905293
2141.106163,1000,585.742165
140.819738,84,586.373883
2200.605826,1000,608.18918
2219.384787,1000,630.025109
2241.336493,1000,651.828786
992.946667,462,662.426052
1206.38673,551,673.683499
2276.635503,1000,695.428995
218.79033,115,696.293784
1666.497917,749,709.046595
2303.079462,1000,731.154373
2188.839587,1000,752.920838
2273.762112,1000,774.656463
260.919889,135,775.674422
2286.099365,1000,797.442382
2299.055805,1000,819.244518
2345.01569,1000,841.098348
2312.113614,1000,862.93043
2392.958628,1000,884.698718
437.437061,219,893.465816
2389.657612,1000,915.212733
2068.188387,898,929.088588
2361.480874,1000,950.879933
2326.948704,1000,972.622304
2339.781127,1000,994.38474
2401.627046,1000,1016.202362
2385.303527,1000,1038.0431
987.112768,430,1048.420468
283.094499,146,1049.531805
1561.777618,666,1068.776587
2211.348663,915,1082.884142
2086.171659,858,1103.539351
329.68764,162,1104.7619
2395.947956,1000,1126.474296
2408.90477,1000,1148.231123
2402.98641,1000,1170.028998
2400.945241,1000,1191.783781
2448.391877,1000,1213.607256
2467.224686,1000,1235.357347
2479.947825,1000,1257.157739
2430.593559,1000,1279.008284
2389.294531,1000,1300.907496
2434.466037,1000,1322.748964
150.836392,80,1323.35508
2433.21453,1000,1345.174456
2445.971197,1000,1367.026462
2420.574398,1000,1388.851727
126.807992,71,1389.386905
2466.007836,1000,1411.278268
2482.140418,1000,1433.081123
2486.234238,1000,1454.890226
2467.53281,1000,1476.636078
2491.479301,1000,1498.457549
2440.416873,1000,1520.324544
2496.123903,1000,1542.113425
141.353508,81,1542.720606
2493.792647,1000,1564.457703
2476.984072,1000,1586.270172
2461.67995,1000,1608.084411
2472.69388,1000,1629.906485
2442.40525,1000,1651.659219
132.817232,76,1652.233624
2496.651305,1000,1674.106253
2476.956305,1000,1695.873864
2515.850595,1000,1717.663102
1199.287971,512,1728.644647
2483.733322,1000,1750.486603
2457.732355,1000,1765.176307
2431.963059,1000,1787.03419
2455.741956,1000,1808.841652
2447.480634,1000,1830.701198
2506.368801,1000,1852.554994
2434.275468,1000,1874.49599
2494.90133,1000,1896.399916
2470.061205,1000,1918.269831
2445.690055,1000,1940.233884
2522.788597,1000,1962.197071
2486.910623,1000,1984.015688
2511.607125,1000,2005.837999
854.414147,376,2015.814989
2515.879515,1000,2037.676187
1049.592819,435,2048.059435
2509.764962,1000,2062.771828
2559.275666,1000,2084.610514
2502.21646,1000,2106.454827
2482.62302,1000,2128.25809
1053.85642,448,2138.817749
2531.273972,1000,2160.797705
2531.430572,1000,2182.64008
2504.169906,1000,2204.467852
2518.876956,1000,2226.337243
2494.73056,1000,2248.227597
2488.320212,1000,2270.143988
2540.006919,1000,2292.07163
2514.461206,1000,2313.919009
2540.32497,1000,2335.699005
2529.558869,1000,2357.525601
2537.948011,1000,2379.401838
2520.850114,1000,2401.301901
1485.713212,605,2412.984663
2554.886533,1000,2434.812645
2497.605473,1000,2456.704816
2507.74227,1000,2478.712487
2538.95677,1000,2500.60898
2535.876613,1000,2522.533968
2552.201744,1000,2544.443218
2572.054143,1000,2559.147419
2535.998781,1000,2581.051467
2532.413665,1000,2602.980824
2546.665938,1000,2624.823254
2510.48287,988,2646.516299
2541.897102,1000,2668.327446
2512.518763,1000,2690.244021
