#{"t_start": 1619393481.237566, "env_id": "HopperBulletEnv-v0"}
r,l,t
27.491784,14,0.280635
23.299011,9,0.354034
25.275619,12,0.451928
25.060335,10,0.560596
29.466923,13,0.681804
32.881135,21,0.856565
24.06746,8,0.922369
20.580696,7,0.979538
31.767854,15,1.101288
21.567472,11,1.192338
25.001734,10,1.277879
28.656979,15,1.399681
24.502793,10,1.480657
37.531641,24,1.674149
17.826142,6,1.723186
29.355625,14,1.847251
26.783911,12,1.946686
31.03573,26,2.155945
22.320677,10,2.235726
40.517649,21,2.408867
38.558312,26,2.618418
26.690247,14,2.733422
27.191974,12,2.832129
27.11023,11,2.922606
23.63498,8,2.987754
35.732023,21,3.156301
28.418732,15,3.278081
27.428411,13,3.384345
22.851649,8,3.447777
26.19052,12,3.544466
25.631821,12,3.642074
20.19907,6,3.691923
22.669449,9,3.764856
22.595499,8,3.82954
29.866843,15,3.951281
18.540212,6,3.999955
32.240485,16,4.1301
27.570141,12,4.22625
28.801469,14,4.339085
27.237395,15,11.520318
19.295475,6,11.571046
26.45182,12,11.667835
27.599604,12,11.765896
26.357991,12,11.866478
29.709358,15,11.987799
22.991492,9,12.06056
23.941492,9,12.133153
22.281004,9,12.206111
25.461026,11,12.294187
22.716136,8,12.359909
26.645819,14,12.473435
28.891217,12,12.571809
37.70068,21,12.743952
21.115254,7,12.806965
16.03839,10,12.890877
22.750244,7,12.947822
40.670483,23,13.136154
23.720861,9,13.208203
33.190394,19,13.363855
25.601452,14,13.478074
40.439371,23,13.664576
24.593699,9,13.737685
25.146555,11,13.827482
24.683263,9,13.900844
32.172941,17,14.039895
28.191489,13,14.145028
23.258552,8,14.21146
37.558139,25,14.41429
32.943463,17,14.554521
27.309193,11,14.646758
27.004213,11,14.735311
31.937185,15,14.85861
30.801877,15,14.984228
17.791604,8,15.056071
25.845916,12,15.15361
24.784265,9,15.226521
20.132499,6,15.275014
21.235959,10,15.356533
28.486399,17,15.493341
20.937246,7,15.550465
30.582372,16,22.755321
31.408037,16,22.885113
24.445252,10,22.966233
28.782492,15,23.086614
33.831592,18,23.232763
28.473231,13,23.338223
21.696699,9,23.411527
39.697143,23,23.600125
23.67758,10,23.679547
21.588294,10,23.760165
25.100323,14,23.870336
48.888764,37,24.168615
27.092405,16,24.298106
25.856434,11,24.387156
27.204013,11,24.474615
29.93172,17,24.611872
31.226892,15,24.734676
26.591027,12,24.831351
19.943911,8,24.896589
38.469149,27,25.113296
30.443789,18,25.258302
24.813799,9,25.330228
49.505735,49,25.723691
23.461078,10,25.803101
22.112401,8,25.866743
42.533861,25,26.066461
25.874897,19,26.223752
29.021717,15,26.344078
27.704015,15,26.465025
23.757632,11,26.553799
56.515995,39,33.925901
36.797935,21,34.095719
20.78437,7,34.151249
32.469434,24,34.34111
25.86596,14,34.457691
34.404267,25,34.669234
26.056955,12,34.765993
52.389078,40,35.084829
25.154043,13,35.192468
31.923266,24,35.383452
51.140997,32,35.637557
23.123684,9,35.708612
18.636402,19,35.858934
33.908471,22,36.031837
41.093167,24,36.221443
28.110099,18,36.364375
35.146153,20,36.523507
30.58863,17,36.657266
40.691309,27,36.869803
26.790659,14,36.980057
38.859473,27,37.194247
29.419413,19,37.345598
34.322198,23,37.543648
42.010495,34,37.81398
26.182999,12,37.908761
23.312449,22,45.161393
30.826263,24,45.350701
45.138968,33,45.611555
47.698163,40,45.924638
84.288401,71,46.485282
38.375425,28,46.704929
56.828775,45,47.058628
66.819811,58,47.516627
29.828563,19,47.666211
42.869637,33,47.942433
32.290643,18,48.09562
45.181433,26,48.300054
30.146653,53,48.719263
