#{"t_start": 1619393481.225066, "env_id": "HopperBulletEnv-v0"}
r,l,t
2495.346889,1000,1687.799113
2500.350799,1000,1709.557077
2482.629437,1000,1731.392618
1744.035232,720,1751.089026
2496.445331,1000,1772.941469
2499.716161,1000,1794.758146
206.907479,102,1795.52891
2517.381865,1000,1817.347621
2488.571048,1000,1839.211417
2500.930516,1000,1861.051878
2503.433572,1000,1883.048938
2488.685991,1000,1904.94001
2476.425093,1000,1926.83082
2496.955192,1000,1941.625362
2512.047095,1000,1963.566822
2499.431412,1000,1985.38275
2468.855853,1000,2007.210288
2519.328508,1000,2029.03416
999.053539,415,2039.349938
2510.951116,1000,2061.151226
2505.151538,1000,2082.97052
2539.795314,1000,2104.823242
2508.024527,1000,2126.64116
2527.446755,1000,2148.529958
2513.078309,1000,2170.499154
2510.404905,1000,2192.320081
1403.031998,566,2203.743815
2493.025669,1000,2225.616358
2521.943463,1000,2247.50897
2525.862736,1000,2269.397307
2513.313501,1000,2291.344953
2526.808847,1000,2313.195658
2549.790231,1000,2334.974724
2526.767402,1000,2356.803056
936.014445,386,2359.723583
2042.876705,806,2380.135499
2537.972829,1000,2402.025328
2501.693585,1000,2423.842521
1098.505035,448,2434.349553
2523.824592,1000,2456.240978
2525.976079,1000,2478.25044
2537.363576,1000,2500.147306
2539.193856,1000,2514.879476
2556.703288,1000,2536.830458
2534.807321,1000,2558.677516
2520.854635,1000,2580.574057
2546.697739,1000,2602.506674
2545.205679,1000,2624.358042
501.250384,225,2633.175615
1077.365642,444,2643.652046
2523.977637,1000,2658.320479
2537.830348,1000,2680.180765
