#{"t_start": 1619393481.22833, "env_id": "HopperBulletEnv-v0"}
r,l,t
25.94121,14,0.286944
20.0177,9,0.360407
9.345549,10,0.442943
31.137703,15,0.597597
24.522507,15,0.730718
30.738774,35,1.018559
25.981413,10,1.099424
23.063661,10,1.180507
26.392282,11,1.275973
24.519339,12,1.373597
33.65285,21,1.542276
22.86096,9,1.615316
21.798887,8,1.680449
31.022378,18,1.837266
22.258429,8,1.903739
28.560282,13,2.009105
24.604996,10,2.089296
21.479271,7,2.145891
25.820543,12,2.242106
19.189285,6,2.292242
26.133239,10,2.374528
29.39699,13,2.479485
22.67373,8,2.545232
25.837998,13,2.649808
28.671198,15,2.773006
22.586663,10,2.855523
31.002073,14,2.9703
28.321371,17,3.10664
35.664619,22,3.284359
37.048979,27,3.503057
17.822706,9,3.575304
29.608152,13,3.681406
24.220174,10,3.76281
33.451652,19,3.916939
36.883998,21,4.087756
23.383152,13,4.191543
32.741059,22,4.370688
24.999447,9,11.50185
26.951889,12,11.601482
19.966484,8,11.666092
31.391967,14,11.781333
22.954908,8,11.848536
34.188626,31,12.098801
31.18068,20,12.260136
26.10318,12,12.356682
28.022319,19,12.513018
23.487807,9,12.586911
25.204402,13,12.692316
28.917402,14,12.812888
31.666049,17,12.953748
38.693967,26,13.166822
24.139899,8,13.23124
23.534079,18,13.379066
20.819352,7,13.436509
22.96467,24,13.630565
39.96381,25,13.833812
21.562671,7,13.890807
22.205254,8,13.956395
27.433708,13,14.062843
30.122564,18,14.208662
30.679816,16,14.338111
23.767197,11,14.429626
13.076553,5,14.471096
21.209465,7,14.528192
23.849376,9,14.603573
18.743271,6,14.653033
29.171804,14,14.767129
52.130453,36,15.070871
23.294104,9,15.144395
30.853767,17,15.280994
26.630926,11,15.371754
25.261248,11,15.459772
20.631717,7,15.516053
26.339496,10,15.597654
30.653857,15,22.79497
22.444555,7,22.851583
19.706078,13,22.956299
39.544634,25,23.158024
23.493161,10,23.238985
31.139625,16,23.369055
21.952265,10,23.450385
37.907832,24,23.647204
36.580596,22,23.821414
25.550722,14,23.933412
25.828099,14,24.044969
26.554518,13,24.150637
30.163838,15,24.271431
50.50974,44,24.626869
18.667162,10,24.708985
44.807332,33,24.97597
33.351416,18,25.119616
32.643792,21,25.289049
30.0565,22,25.464607
24.800095,10,25.545597
25.047767,10,25.624483
30.209775,15,25.746389
29.933706,16,25.873028
23.569553,9,25.945822
22.139437,9,26.01747
26.136651,13,26.120582
34.760397,22,26.302283
23.523973,9,26.375288
21.103961,15,26.496506
21.480059,8,26.560126
17.712441,7,26.617277
48.344816,33,33.940772
58.302339,49,34.332185
57.394102,36,34.634659
60.612397,39,34.947984
27.855674,19,35.099927
29.867597,21,35.268894
30.545966,17,35.406437
48.008996,32,35.659796
19.736829,8,35.723963
27.658267,13,35.825379
32.003801,19,35.974627
53.439356,47,36.346297
66.59479,69,36.892177
34.220051,24,37.081608
37.073623,20,37.24101
69.417681,48,37.636634
26.458566,11,37.725558
35.239007,21,37.891459
34.262331,19,45.119181
71.369765,65,45.634025
53.3384,55,46.065722
55.014727,53,46.48337
55.91462,35,46.76021
64.99975,52,47.168571
