#{"t_start": 1619393481.231466, "env_id": "HopperBulletEnv-v0"}
r,l,t
107.736732,91,92.902844
112.523846,73,100.566122
136.987629,103,101.362936
55.515838,38,101.655582
154.181902,156,102.863302
86.752874,67,103.382222
112.062902,95,104.119729
138.036193,95,111.923347
85.07246,59,112.382359
108.511915,81,113.008369
90.658566,58,113.455111
121.986971,92,114.165938
83.709109,58,114.617838
130.155212,80,115.248842
97.912544,83,122.988059
104.047226,68,123.514332
120.806334,101,124.292181
28.93524,15,124.408715
127.238846,104,125.254285
130.202066,88,125.97215
116.833344,77,126.587754
117.683806,68,134.131217
72.346962,53,134.540892
108.10085,75,135.121899
94.575824,71,135.670387
91.41193,73,136.23135
132.010614,93,136.9492
37.678721,38,137.248515
124.945921,93,145.096406
144.262397,105,145.918354
146.055916,99,146.689573
125.614004,85,147.355275
123.981567,80,147.979531
125.856003,107,155.973729
164.030915,109,156.825838
141.788108,106,157.654581
156.930283,115,158.54627
146.854909,82,159.186962
159.825734,122,167.356307
134.64186,95,168.093717
113.608228,80,168.711451
111.729158,71,169.267645
133.949331,84,169.925961
137.685185,99,170.703199
159.739896,114,178.642774
160.21827,113,179.508349
192.009269,119,180.427943
141.581656,91,181.136069
103.043366,66,181.642595
132.212037,84,189.381197
22.173497,20,189.536517
275.01451,217,191.222801
134.875452,92,191.934124
204.328649,125,192.910666
203.039336,133,201.01561
159.570432,101,201.790267
130.192391,82,202.42238
183.094951,144,203.532494
128.747761,74,204.123734
176.575505,106,212.010965
112.239051,69,212.538899
171.260841,104,213.33506
278.992311,169,214.627107
225.716778,134,222.737596
140.551421,96,223.470357
185.378684,103,224.26116
268.382826,167,225.541429
229.736601,129,233.597776
257.839728,150,234.755267
261.085276,152,235.908649
326.003895,190,244.462464
390.049084,241,246.298286
146.197387,92,246.995566
464.042976,262,256.104764
631.928817,433,266.490617
294.859028,150,267.634605
407.610798,233,269.407983
613.987072,348,279.176148
219.386543,120,280.098498
138.151041,75,280.663027
499.015516,254,289.714835
698.095039,386,299.754431
322.366763,161,300.984624
191.523233,109,301.820076
244.21124,141,302.89323
1019.535158,578,321.476712
658.002299,345,324.09023
447.944742,245,333.021911
290.303119,153,334.17389
803.565619,457,344.709859
1290.542041,725,357.335966
97.491754,69,357.867471
1103.844928,567,376.357495
1304.393493,669,388.560027
1026.498878,561,399.899566
166.306025,94,400.610513
2013.218957,1000,422.388227
2005.439136,1000,444.1797
112.09226,66,444.676749
2042.583022,1000,466.410582
2063.428537,990,488.097173
1673.555882,779,508.249534
1280.196592,606,519.993206
2156.199245,1000,541.97742
467.1032,226,543.686554
639.507203,290,552.919835
2110.061428,1000,574.709747
334.349677,159,575.922238
2235.41421,1000,597.725982
1246.974271,563,609.116036
2209.833168,1000,630.949873
2179.149954,1000,652.755018
1354.445842,626,664.593822
1759.224493,788,684.755295
2211.518527,1000,706.482538
2261.877879,1000,728.491003
2310.327252,1000,750.361744
291.037525,152,751.505766
628.535786,299,753.762231
2234.138635,1000,775.491294
2315.555918,1000,797.257871
674.513706,309,806.72126
349.944074,180,808.082802
2319.836568,1000,829.921994
1140.250011,509,840.904985
420.396937,204,849.589023
1037.766629,488,860.407704
1974.997586,859,874.023571
968.902897,423,884.305639
2362.876563,1000,906.070803
2363.605933,1000,927.811426
2343.912997,1000,949.600499
2388.929155,1000,971.353845
2343.692261,1000,993.113675
2351.870367,1000,1014.928713
181.021606,95,1015.644264
2405.633654,1000,1037.48434
2407.36374,1000,1059.283881
153.538515,83,1059.919584
2392.273126,1000,1081.757348
2423.86743,1000,1103.494137
2320.68579,959,1124.903769
2345.628203,981,1146.518106
1495.49014,648,1158.499383
2403.32353,1000,1180.320246
1273.815002,561,1191.64165
2432.66414,1000,1213.46488
2455.594491,1000,1235.21456
2442.914039,1000,1257.016466
2433.907701,1000,1278.866298
1284.831056,546,1290.170175
2422.25918,1000,1312.007594
2462.449917,1000,1333.892374
2445.214894,1000,1355.677394
2445.33386,1000,1377.538813
112.608953,72,1378.092487
2491.332119,1000,1399.973106
2472.237606,1000,1421.774561
1649.400937,691,1434.12652
2464.429979,1000,1455.937558
2467.791674,1000,1477.682331
2454.830924,1000,1499.506998
2459.217362,1000,1521.378909
2508.525229,1000,1543.157688
2501.053535,1000,1564.913746
243.177761,118,1565.801897
2476.117664,1000,1587.597383
178.850294,90,1588.278463
2489.599474,1000,1610.104319
2492.43421,1000,1631.900131
2510.862653,1000,1653.706673
1191.876134,501,1664.648188
2486.983394,1000,1686.429485
2509.32927,1000,1708.190273
510.975401,231,1709.956754
2484.462201,1000,1731.775781
2479.177755,1000,1753.589781
2526.097664,1000,1775.432544
2483.183745,1000,1797.250278
2476.096009,1000,1819.071351
2470.364259,1000,1840.951066
2520.871337,1000,1862.806167
2484.87236,1000,1884.767806
2491.00963,1000,1906.668673
197.233242,98,1907.427909
2489.588484,1000,1929.298255
2523.682721,1000,1951.319679
2512.998381,1000,1973.166366
2522.642533,1000,1995.012048
2481.549629,1000,2016.812513
2503.206568,1000,2038.678231
2538.964675,1000,2060.484951
2491.258637,1000,2082.275477
1988.371074,800,2095.51881
1545.119225,638,2114.632871
2496.972517,1000,2136.455223
1717.997546,715,2149.017848
2511.210324,1000,2170.983023
2520.895912,1000,2192.802347
2536.33448,1000,2214.650525
2525.675413,1000,2236.518482
2531.998938,1000,2258.473693
2518.671591,1000,2280.389557
2528.360042,1000,2302.264985
2551.12265,1000,2324.085744
2538.984253,1000,2345.877781
2537.529271,1000,2367.707597
2527.889441,1000,2382.476983
2531.816185,1000,2404.337361
2528.301818,1000,2426.152324
2512.040351,1000,2448.040579
2522.567006,1000,2469.989126
2535.911749,1000,2491.904163
2552.176131,1000,2513.802204
2552.209332,1000,2535.756906
2531.020945,1000,2557.609515
2543.788517,1000,2579.497104
2545.904908,1000,2601.438416
2546.262976,1000,2623.292338
2537.976038,1000,2645.082218
2530.338328,1000,2666.895455
2543.683686,1000,2688.795133
