#{"t_start": 1619393481.235967, "env_id": "HopperBulletEnv-v0"}
r,l,t
19.562449,7,35.537106
32.242634,23,35.718933
42.439763,48,36.096036
24.488882,13,36.198807
25.13604,14,36.308701
30.350745,18,36.453688
41.384886,27,36.666942
31.97568,17,36.799788
40.035534,46,37.163827
34.16592,22,37.338611
40.654879,39,37.66338
33.977984,23,37.846123
25.13618,12,37.941378
57.626927,46,45.384422
50.760234,39,45.691583
65.461055,48,46.06888
35.455325,25,46.265492
32.96454,21,46.431131
34.702621,20,46.588929
34.632028,41,46.911391
38.700048,27,47.123117
54.826611,44,47.46971
42.607471,28,47.691239
49.716741,32,47.960731
24.999087,10,48.048075
49.72095,44,48.395471
66.711886,60,48.868594
26.956578,19,49.017435
24.217147,16,49.142686
32.14838,24,56.377781
27.346297,21,56.541755
38.707916,37,56.830908
50.448017,38,57.125766
85.411343,60,57.598727
55.582221,60,58.066285
24.361248,18,58.20771
60.170746,51,58.60477
36.430634,36,58.884634
56.775043,40,59.196891
68.018936,60,59.670147
70.505606,56,60.121764
75.339287,61,67.683953
84.309631,74,68.257172
47.515372,35,68.52851
67.609981,63,69.01802
99.486591,92,69.741138
38.885746,28,69.958207
54.230814,58,70.405589
54.521723,45,70.758707
50.33667,75,78.46786
97.636096,60,78.928091
113.49836,91,79.637291
80.155448,58,80.09682
71.656094,61,80.567827
61.460002,55,80.99548
75.865043,60,81.459705
107.794714,79,82.085382
46.468013,63,89.644305
77.372762,60,90.115472
100.548771,73,90.678641
108.588356,66,91.189505
77.470674,59,91.645306
125.93496,98,92.406418
100.484519,61,92.883976
23.051289,8,92.951079
94.725918,73,100.608758
122.881754,88,101.290693
142.340702,115,102.18182
103.495956,64,102.674613
118.243944,84,103.324268
72.081884,56,103.757752
103.310529,79,104.371767
76.969321,46,111.795589
85.577124,72,112.355346
111.096715,79,112.966173
104.680881,86,113.63008
93.513498,62,114.108269
85.451618,56,114.543325
71.390837,66,115.058428
74.160774,60,115.538543
127.620078,85,123.286999
121.550603,74,123.857379
90.188967,56,124.289444
153.685771,107,125.153575
85.547311,72,125.74302
124.625184,76,126.360752
111.163877,64,133.871742
118.308236,75,134.452243
130.594447,94,135.180682
183.145836,198,136.707016
111.305584,98,137.476263
133.047927,91,145.304859
173.648075,135,146.358759
160.827594,130,147.375586
136.35388,92,148.091954
142.861011,99,156.026813
116.839745,100,156.806718
145.673567,100,157.586554
124.77148,83,158.23366
120.149525,76,158.824608
143.410356,94,159.559026
114.057057,68,167.306226
159.159402,112,168.175051
30.096123,15,168.290576
158.626784,93,169.011078
90.111115,84,169.666175
140.598838,91,170.38031
140.678325,102,178.240189
117.734319,72,178.794674
250.452298,177,180.158461
103.418717,60,180.616683
211.214493,133,181.64746
147.150391,101,189.51746
152.170873,99,190.287812
187.97701,128,191.281149
194.61502,117,192.187306
163.590552,107,193.022873
142.467201,109,200.941572
207.429299,127,201.919268
201.6057,108,202.749964
213.067703,148,203.906056
244.008113,148,212.123064
262.333923,181,213.507395
158.523144,114,214.37653
231.893879,154,222.641526
260.766864,138,223.698547
200.837021,115,224.57972
201.268611,111,225.430466
152.087638,85,226.088137
305.583776,176,234.506973
320.903991,190,235.950871
215.796805,114,236.813368
382.596291,201,245.453608
481.475107,290,247.659017
147.324298,87,255.443111
403.830773,250,257.341393
447.136969,259,266.40297
207.578256,134,267.426116
706.664869,414,277.702345
556.22097,319,280.133336
201.908217,110,280.969143
945.63751,648,300.125498
686.933328,400,303.168774
506.754544,257,312.211402
555.151923,287,321.49685
667.376822,371,324.306102
48.348931,33,324.556098
654.98727,338,334.185753
867.461628,486,344.946044
1349.499721,766,357.888056
1444.682586,756,377.809117
1766.44138,1000,399.595837
1267.602338,637,411.530761
413.212836,215,420.2657
53.966511,36,420.538596
683.771202,361,423.268394
93.696963,59,423.716573
90.967531,57,431.285454
205.187984,112,432.13644
2001.945151,1000,453.881197
2069.569084,1000,475.619727
323.717553,163,476.850101
1942.227951,902,497.882917
1048.609012,482,508.679637
1409.362902,664,520.857566
2104.63726,1000,542.84451
210.838189,120,543.75242
2201.235839,1000,565.445574
2187.966676,1000,587.282452
2218.643444,1000,609.089628
2248.970139,1000,630.923696
916.501358,419,641.191619
2292.283924,1000,663.007639
1132.537964,509,673.946549
418.75705,203,675.478068
2313.672261,1000,697.215768
1154.130051,537,708.374181
1894.136401,836,729.177879
413.116689,206,730.795195
2275.810051,1000,752.564408
1355.799432,612,764.2743
976.530925,476,774.961849
2274.236454,1000,796.716323
613.985297,285,806.008575
2298.641513,1000,827.838447
2335.915484,1000,849.683049
334.284863,156,850.865489
2356.504419,1000,872.684237
2298.500948,1000,894.430593
2398.255058,1000,916.173959
525.308724,245,918.013338
2365.529483,1000,939.783744
2394.560379,1000,961.571216
2359.699364,1000,983.318649
2394.189959,1000,1005.1221
2365.829527,1000,1026.952613
172.568129,87,1027.609842
2357.381748,985,1049.306136
2434.240686,1000,1071.125486
506.485827,233,1080.002875
2418.749136,1000,1101.748474
2360.694474,1000,1116.389338
2398.665923,1000,1138.096439
2428.625246,1000,1159.900523
2205.672953,916,1181.061483
2430.226916,1000,1202.830615
2422.872276,1000,1224.609177
1809.18105,742,1244.451963
2448.331496,1000,1259.127476
665.954391,300,1268.523728
2371.783796,1000,1290.424269
2468.001072,1000,1312.260917
2456.09602,1000,1334.144836
2477.241202,1000,1355.931804
2468.924748,1000,1377.802397
2448.394778,1000,1399.683888
2443.716116,1000,1421.484179
2500.462556,1000,1443.28704
2466.64638,1000,1465.058112
2470.424568,1000,1486.860673
2484.868256,1000,1508.713079
2498.771832,1000,1523.426702
2475.421103,1000,1545.193687
2496.645675,1000,1566.951444
2490.557391,1000,1588.74935
2508.228989,1000,1610.578741
579.356721,259,1619.661693
2490.060645,1000,1641.433542
745.804036,320,1643.860049
2447.868642,1000,1665.715441
2487.040914,1000,1687.495862
736.8497,335,1697.123821
2449.80184,1000,1718.918275
2474.614672,1000,1740.757368
2464.256856,1000,1762.571478
1152.963001,498,1773.492479
2459.219892,1000,1795.308599
792.678965,336,1797.848804
2471.178972,1000,1819.674025
2481.079434,1000,1841.545069
1213.205168,508,1852.529429
2458.453828,1000,1874.470705
2512.444376,1000,1896.373651
2445.682605,1000,1918.244824
2457.66448,1000,1940.208467
2481.448537,1000,1962.171754
2496.506737,1000,1983.990478
2535.374072,1000,2005.812613
2486.508195,1000,2027.635544
2523.8594,1000,2049.457586
2506.458936,1000,2071.29868
2501.555399,1000,2093.125365
2536.92918,1000,2115.013762
921.74789,391,2117.957947
2509.286756,991,2139.73121
2511.677574,1000,2161.71454
2539.454907,1000,2183.539478
2499.670468,1000,2205.370739
2521.987264,1000,2227.239949
2518.89176,1000,2249.150616
2527.117349,1000,2271.058855
2534.304276,1000,2292.980533
2495.984709,1000,2314.819423
2545.350402,1000,2336.595552
2540.584324,1000,2358.433257
2543.457447,1000,2380.32562
2547.710192,1000,2402.205814
2533.700556,1000,2424.022958
2551.979243,1000,2445.845195
2561.701242,1000,2467.852019
2545.553018,1000,2489.779407
2556.176612,1000,2511.674375
2552.78263,1000,2533.628927
2563.306343,1000,2555.478824
2498.339351,1000,2570.214464
2539.319471,1000,2592.116823
2553.873222,1000,2614.020914
2529.824197,1000,2635.812883
2562.061002,1000,2657.61049
2535.809032,1000,2679.463156
