#{"t_start": 1619393481.245878, "env_id": "HopperBulletEnv-v0"}
r,l,t
20.048857,8,0.224357
25.609763,11,0.314667
23.268262,11,0.40635
23.350034,8,0.475798
20.785247,7,0.556518
24.440067,12,0.666291
19.10486,10,0.752965
22.232071,8,0.818174
25.684546,10,0.899473
46.335214,35,1.189077
23.374788,8,1.254473
25.928495,13,1.360641
24.077009,8,1.425804
29.473263,16,1.553782
23.311697,8,1.619573
24.269442,10,1.700479
17.252959,10,1.788062
35.286681,20,1.956099
40.398541,22,2.13293
26.05592,16,2.263021
20.161437,6,2.312725
19.464633,7,2.369952
23.30935,9,2.442541
20.093677,9,2.515394
35.925403,20,2.679148
21.50998,8,2.742696
18.822063,7,2.801436
26.325392,11,2.891643
23.804379,10,2.973217
25.585162,20,3.133193
23.638887,9,3.206297
27.512001,11,3.296319
23.259808,14,3.409819
24.558216,9,3.481432
33.294207,16,3.611435
34.497453,23,3.798314
28.819753,15,3.920284
25.254018,9,3.993674
26.555635,11,4.083825
25.158683,13,4.188051
21.502258,8,4.251868
24.573372,9,4.324458
21.04934,8,11.447642
21.635306,11,11.539183
26.666997,15,11.661927
25.085746,12,11.759633
29.053518,13,11.868083
23.209613,8,11.933172
19.88224,10,12.013333
20.855257,7,12.070033
22.28266,7,12.126881
22.876734,14,12.238933
23.658061,13,12.344171
34.53688,16,12.475189
24.664282,11,12.565589
21.018941,7,12.623026
31.743464,19,12.781617
19.564337,6,12.834782
30.996144,16,12.966206
25.293272,11,13.056329
36.511888,21,13.226526
28.019025,15,13.348507
21.855065,8,13.414805
25.593149,10,13.496513
56.660093,36,13.789172
18.359924,15,13.910878
26.348308,12,14.008943
24.704764,10,14.090952
31.793654,18,14.236069
23.703299,8,14.301386
23.932963,9,14.374791
21.41499,7,14.433492
27.689447,14,14.548632
28.205053,14,14.664
57.739197,58,15.147345
16.450705,6,15.195632
23.766606,11,15.283836
21.752621,9,15.358736
23.862771,8,15.422907
17.643813,6,15.470626
24.416859,9,15.544228
30.93738,24,22.814059
28.617944,14,22.927152
19.999857,9,23.000099
25.974044,12,23.096756
32.270057,22,23.275137
23.892893,9,23.347749
36.274704,23,23.535535
25.753798,11,23.625868
36.778229,27,23.840445
30.186291,16,23.968322
28.060113,13,24.072909
22.274912,10,24.153964
28.504868,12,24.250135
24.624994,11,24.33969
34.492588,18,24.484039
29.002909,13,24.589727
27.374846,12,24.687703
27.691006,15,24.807618
26.855457,11,24.898069
31.395071,15,25.019019
26.689499,11,25.107063
27.17389,12,25.203435
23.387028,13,25.308281
28.135665,14,25.419264
28.059852,14,25.532934
25.776907,13,25.635325
28.200013,14,25.748788
20.993529,7,25.804355
36.038676,25,26.004633
25.85149,13,26.107574
31.425448,19,26.265217
27.416728,17,26.40197
22.915452,9,26.475198
28.449726,13,26.579152
24.394338,9,26.652097
30.963207,18,26.793803
31.726719,23,34.040567
27.430524,17,34.176185
45.581628,32,34.435322
25.39882,11,34.529927
22.547719,11,34.622168
20.624577,7,34.67945
38.672526,22,34.854963
31.186766,16,34.984053
31.053319,20,35.143802
26.284972,11,35.232166
37.357369,23,35.418141
38.018895,23,35.599361
32.888967,21,35.765175
43.609992,43,36.103714
41.271361,28,36.324985
34.552485,23,36.508443
35.548559,18,36.650991
26.432614,14,36.76062
31.934165,20,36.918047
36.900462,24,37.107847
36.001081,19,37.26019
32.530538,17,37.401977
32.694304,20,37.568816
42.353692,27,37.783644
33.31121,19,37.933982
33.129759,25,45.210153
35.546906,19,45.360736
38.649536,40,45.675618
55.009773,44,46.020612
28.520232,16,46.148404
37.774542,22,46.320567
27.991933,14,46.431259
38.109218,28,46.650967
87.523524,56,47.091635
29.262486,18,47.234345
79.84693,64,47.738974
29.990695,18,47.891901
42.010194,37,48.199958
58.656985,48,48.579939
51.416267,35,48.852441
79.880638,61,56.378532
73.309282,57,56.82346
70.288197,64,57.321687
42.658967,29,57.551766
47.596523,45,57.901757
46.387776,35,58.176151
84.244831,64,58.673736
47.472218,50,59.063738
70.556212,82,59.71697
65.25253,57,60.168447
24.764171,13,67.356891
57.070203,68,67.886234
65.684707,52,68.28938
104.084964,74,68.861694
91.262717,74,69.436835
85.085653,59,69.902978
101.977315,82,70.537497
133.862203,93,71.265011
97.759678,77,78.982405
87.141026,60,79.451209
90.023947,70,80.004367
91.812535,67,80.52179
93.637452,73,81.08819
67.692928,47,81.452277
82.809461,65,81.968815
70.029936,52,82.370786
119.558002,108,90.284345
